param_clf__max_features,param_clf__min_samples_leaf,param_selector__k,mean_test_score,std_test_score,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_fit_time,mean_score_time
sqrt,1,5,0.5233333333333333,0.11430952132988165,30,0.6333333333333333,0.65,0.5,0.3333333333333333,0.5,0.5081788063049316,0.01704559326171875
sqrt,1,10,0.7033333333333334,0.07483314773547886,15,0.7333333333333334,0.75,0.6,0.6333333333333333,0.8,0.512212610244751,0.017586231231689453
sqrt,1,15,0.7433333333333334,0.13523641850067197,9,0.65,0.9166666666666667,0.6166666666666667,0.6333333333333333,0.9,0.5083227157592773,0.017628002166748046
sqrt,1,20,0.7766666666666666,0.10624918300339484,5,0.8333333333333333,0.8333333333333333,0.6,0.7166666666666667,0.9,0.5114680290222168,0.01762099266052246
sqrt,1,30,0.7966666666666666,0.11756794725698934,2,0.9166666666666667,0.8333333333333333,0.6,0.7333333333333334,0.9,0.5134125709533691,0.017185258865356445
sqrt,1,50,0.7566666666666666,0.1314872194887735,8,0.9166666666666667,0.6333333333333333,0.6,0.7333333333333334,0.9,0.5188113689422608,0.017284584045410157
sqrt,1,75,0.8133333333333335,0.08653836657164783,1,0.9166666666666667,0.8166666666666667,0.7,0.7333333333333334,0.9,0.5205604553222656,0.017368650436401366
sqrt,1,100,0.7733333333333333,0.10143416036468628,7,0.8166666666666667,0.8166666666666667,0.6,0.7333333333333334,0.9,0.5231100082397461,0.017641878128051756
sqrt,5,5,0.5233333333333332,0.13482498944104454,32,0.6333333333333333,0.5333333333333333,0.4166666666666667,0.3333333333333333,0.7,0.5020224094390869,0.017836284637451173
sqrt,5,10,0.5800000000000001,0.17745108872274887,27,0.7166666666666667,0.6333333333333333,0.4166666666666667,0.3333333333333333,0.8,0.5026212215423584,0.017487335205078124
sqrt,5,15,0.64,0.18696404883173545,21,0.8166666666666667,0.7333333333333334,0.5166666666666667,0.3333333333333333,0.8,0.5052125930786133,0.017119455337524413
sqrt,5,20,0.7200000000000001,0.1371941041817112,12,0.9166666666666667,0.7333333333333334,0.5166666666666667,0.6333333333333333,0.8,0.5047720909118653,0.01746678352355957
sqrt,5,30,0.6200000000000001,0.10718623460542351,26,0.7166666666666667,0.6333333333333333,0.4166666666666667,0.6333333333333333,0.7,0.5058438777923584,0.017525959014892577
sqrt,5,50,0.6599999999999999,0.13274871834493254,18,0.7166666666666667,0.6333333333333333,0.4166666666666667,0.7333333333333334,0.8,0.5080433845520019,0.017324066162109374
sqrt,5,75,0.6566666666666666,0.15477582354991867,20,0.8,0.5333333333333333,0.4166666666666667,0.7333333333333334,0.8,0.5070054531097412,0.017506790161132813
sqrt,5,100,0.6599999999999999,0.13274871834493254,18,0.7166666666666667,0.6333333333333333,0.4166666666666667,0.7333333333333334,0.8,0.5092872142791748,0.017575740814208984
0.3,1,5,0.5233333333333333,0.11430952132988165,30,0.6333333333333333,0.65,0.5,0.3333333333333333,0.5,0.5097433567047119,0.017351484298706053
0.3,1,10,0.7033333333333334,0.07483314773547886,15,0.7333333333333334,0.75,0.6,0.6333333333333333,0.8,0.509204912185669,0.017539405822753908
0.3,1,15,0.71,0.07195677714974302,14,0.75,0.75,0.6166666666666667,0.6333333333333333,0.8,0.5121427536010742,0.017146587371826172
0.3,1,20,0.7433333333333334,0.1302134998974974,9,0.8333333333333333,0.75,0.5166666666666667,0.7166666666666667,0.9,0.5152080535888672,0.017287254333496094
0.3,1,30,0.7966666666666666,0.076303487615064,2,0.9166666666666667,0.8333333333333333,0.7,0.7333333333333334,0.8,0.5188605308532714,0.017239761352539063
0.3,1,50,0.7366666666666667,0.11469767022723507,11,0.9166666666666667,0.6333333333333333,0.6,0.7333333333333334,0.8,0.5289855480194092,0.017237091064453126
0.3,1,75,0.7766666666666666,0.07272474743090476,5,0.8166666666666667,0.7333333333333334,0.7,0.7333333333333334,0.9,0.539028549194336,0.01722269058227539
0.3,1,100,0.7933333333333332,0.0703957069398096,4,0.8166666666666667,0.8166666666666667,0.7,0.7333333333333334,0.9,0.5474436759948731,0.017368316650390625
0.3,5,5,0.54,0.11382247385975912,29,0.6333333333333333,0.5333333333333333,0.4166666666666667,0.4166666666666667,0.7,0.49968409538269043,0.016985559463500978
0.3,5,10,0.5800000000000001,0.17745108872274887,27,0.7166666666666667,0.6333333333333333,0.4166666666666667,0.3333333333333333,0.8,0.5018906593322754,0.017387771606445314
0.3,5,15,0.64,0.20401524997465809,21,0.8166666666666667,0.6333333333333333,0.5166666666666667,0.3333333333333333,0.9,0.5362032890319824,0.01880536079406738
0.3,5,20,0.7200000000000001,0.1371941041817112,12,0.9166666666666667,0.7333333333333334,0.5166666666666667,0.6333333333333333,0.8,0.5557076930999756,0.0190371036529541
0.3,5,30,0.68,0.1465908895153068,17,0.8166666666666667,0.6333333333333333,0.4166666666666667,0.7333333333333334,0.8,0.5099119663238525,0.017157936096191408
0.3,5,50,0.64,0.14243907079481,21,0.7166666666666667,0.5333333333333333,0.4166666666666667,0.7333333333333334,0.8,0.5142442226409912,0.01788921356201172
0.3,5,75,0.64,0.14243907079481,21,0.7166666666666667,0.5333333333333333,0.4166666666666667,0.7333333333333334,0.8,0.5460770606994629,0.018689393997192383
0.3,5,100,0.6366666666666667,0.17619433715203348,25,0.7166666666666667,0.43333333333333335,0.4166666666666667,0.8166666666666667,0.8,0.5590129852294922,0.018637418746948242
