param_clf__max_features,param_clf__min_samples_leaf,param_selector__C,param_selector__l1_ratio,param_selector__top_k,mean_test_score,std_test_score,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_fit_time,mean_score_time
sqrt,1,0.001,0.1,5,0.6033333333333333,0.10402991022884821,560,0.5166666666666667,0.7166666666666667,0.45,0.6333333333333333,0.7,0.4103977203369141,0.017344284057617187
sqrt,1,0.001,0.1,10,0.5833333333333334,0.10593499054713801,646,0.5166666666666667,0.7166666666666667,0.45,0.5333333333333333,0.7,0.41262092590332033,0.01758427619934082
sqrt,1,0.001,0.1,20,0.5933333333333333,0.21822516404443879,596,0.45,0.7166666666666667,0.26666666666666666,0.6333333333333333,0.9,0.41976323127746584,0.01721024513244629
sqrt,1,0.001,0.1,50,0.6133333333333333,0.19590247006553485,535,0.4666666666666667,0.9,0.45,0.45,0.8,0.42203922271728517,0.017582082748413087
sqrt,1,0.001,0.3,5,0.6033333333333333,0.10402991022884821,560,0.5166666666666667,0.7166666666666667,0.45,0.6333333333333333,0.7,0.4115592002868652,0.01741304397583008
sqrt,1,0.001,0.3,10,0.5833333333333334,0.10593499054713801,646,0.5166666666666667,0.7166666666666667,0.45,0.5333333333333333,0.7,0.41625447273254396,0.017682409286499022
sqrt,1,0.001,0.3,20,0.5933333333333333,0.21822516404443879,596,0.45,0.7166666666666667,0.26666666666666666,0.6333333333333333,0.9,0.41922988891601565,0.017837142944335936
sqrt,1,0.001,0.3,50,0.6133333333333333,0.19590247006553485,535,0.4666666666666667,0.9,0.45,0.45,0.8,0.42307090759277344,0.017597055435180663
sqrt,1,0.001,0.5,5,0.6033333333333333,0.10402991022884821,560,0.5166666666666667,0.7166666666666667,0.45,0.6333333333333333,0.7,0.40911145210266114,0.01725115776062012
sqrt,1,0.001,0.5,10,0.5833333333333334,0.10593499054713801,646,0.5166666666666667,0.7166666666666667,0.45,0.5333333333333333,0.7,0.4128997325897217,0.017513084411621093
sqrt,1,0.001,0.5,20,0.5933333333333333,0.21822516404443879,596,0.45,0.7166666666666667,0.26666666666666666,0.6333333333333333,0.9,0.4177560329437256,0.017592191696166992
sqrt,1,0.001,0.5,50,0.6133333333333333,0.19590247006553485,535,0.4666666666666667,0.9,0.45,0.45,0.8,0.42932863235473634,0.017493581771850585
sqrt,1,0.001,0.7,5,0.6033333333333333,0.10402991022884821,560,0.5166666666666667,0.7166666666666667,0.45,0.6333333333333333,0.7,0.41062612533569337,0.01721963882446289
sqrt,1,0.001,0.7,10,0.5833333333333334,0.10593499054713801,646,0.5166666666666667,0.7166666666666667,0.45,0.5333333333333333,0.7,0.41246662139892576,0.01716756820678711
sqrt,1,0.001,0.7,20,0.5933333333333333,0.21822516404443879,596,0.45,0.7166666666666667,0.26666666666666666,0.6333333333333333,0.9,0.42162289619445803,0.01760702133178711
sqrt,1,0.001,0.7,50,0.6133333333333333,0.19590247006553485,535,0.4666666666666667,0.9,0.45,0.45,0.8,0.42119708061218264,0.01735835075378418
sqrt,1,0.001,0.9,5,0.6033333333333333,0.10402991022884821,560,0.5166666666666667,0.7166666666666667,0.45,0.6333333333333333,0.7,0.4085801601409912,0.01805105209350586
sqrt,1,0.001,0.9,10,0.5833333333333334,0.10593499054713801,646,0.5166666666666667,0.7166666666666667,0.45,0.5333333333333333,0.7,0.4116185188293457,0.01798086166381836
sqrt,1,0.001,0.9,20,0.5933333333333333,0.21822516404443879,596,0.45,0.7166666666666667,0.26666666666666666,0.6333333333333333,0.9,0.4181147575378418,0.01754932403564453
sqrt,1,0.001,0.9,50,0.6133333333333333,0.19590247006553485,535,0.4666666666666667,0.9,0.45,0.45,0.8,0.42072553634643556,0.018027591705322265
sqrt,1,0.00359381,0.1,5,0.6033333333333333,0.10402991022884821,560,0.5166666666666667,0.7166666666666667,0.45,0.6333333333333333,0.7,0.41125192642211916,0.01741790771484375
