param_clf__C,param_clf__l1_ratio,mean_test_score,std_test_score,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_fit_time,mean_score_time
0.001,0.1,0.5,0.0,34,0.5,0.5,0.5,0.5,0.5,0.0024311065673828123,0.0011626720428466798
0.001,0.3,0.5,0.0,34,0.5,0.5,0.5,0.5,0.5,0.0023733139038085937,0.0011513710021972656
0.001,0.5,0.5,0.0,34,0.5,0.5,0.5,0.5,0.5,0.0023346900939941405,0.0011545658111572266
0.001,0.7,0.5,0.0,34,0.5,0.5,0.5,0.5,0.5,0.002315664291381836,0.0011470317840576172
0.001,0.9,0.5,0.0,34,0.5,0.5,0.5,0.5,0.5,0.0023297786712646483,0.0011603832244873047
0.00359381,0.1,0.5,0.0,34,0.5,0.5,0.5,0.5,0.5,0.002515697479248047,0.0011588573455810548
0.00359381,0.3,0.5,0.0,34,0.5,0.5,0.5,0.5,0.5,0.002332115173339844,0.0011498451232910157
0.00359381,0.5,0.5,0.0,34,0.5,0.5,0.5,0.5,0.5,0.00232081413269043,0.0011492729187011718
0.00359381,0.7,0.5,0.0,34,0.5,0.5,0.5,0.5,0.5,0.0023231983184814455,0.0011478424072265624
0.00359381,0.9,0.5,0.0,34,0.5,0.5,0.5,0.5,0.5,0.0023426532745361326,0.001151704788208008
0.0129155,0.1,0.6166666666666666,0.1735255344642716,33,0.55,0.3833333333333333,0.55,0.9,0.7,0.008135414123535157,0.0011791229248046876
0.0129155,0.3,0.5,0.0,34,0.5,0.5,0.5,0.5,0.5,0.002698516845703125,0.0011638641357421876
0.0129155,0.5,0.5,0.0,34,0.5,0.5,0.5,0.5,0.5,0.002325773239135742,0.00114898681640625
0.0129155,0.7,0.5,0.0,34,0.5,0.5,0.5,0.5,0.5,0.0024225711822509766,0.0011528968811035157
0.0129155,0.9,0.5,0.0,34,0.5,0.5,0.5,0.5,0.5,0.002321624755859375,0.0011504173278808593
0.0464159,0.1,0.8166666666666668,0.16055459438389727,18,0.65,0.8,0.6333333333333333,1.0,1.0,0.016092443466186525,0.0011850833892822266
0.0464159,0.3,0.6866666666666668,0.1664665465224503,31,0.55,0.6333333333333333,0.55,1.0,0.7,0.016228771209716795,0.0011749744415283203
0.0464159,0.5,0.38,0.16944353369518445,50,0.43333333333333335,0.2,0.16666666666666666,0.5,0.6,0.012490558624267577,0.001157855987548828
0.0464159,0.7,0.5,0.0,34,0.5,0.5,0.5,0.5,0.5,0.0030810356140136717,0.0011495113372802734
0.0464159,0.9,0.5,0.0,34,0.5,0.5,0.5,0.5,0.5,0.0027656078338623045,0.0011550426483154298
0.16681,0.1,0.8533333333333333,0.1330830985178475,12,0.65,0.8,0.8166666666666667,1.0,1.0,0.037310552597045896,0.0012233257293701172
0.16681,0.3,0.8166666666666668,0.12292725943057183,18,0.65,0.8,0.7333333333333334,1.0,0.9,0.04352564811706543,0.0012129783630371095
0.16681,0.5,0.7066666666666667,0.13316656236958788,28,0.65,0.6166666666666667,0.55,0.9166666666666667,0.8,0.047043228149414064,0.001220846176147461
0.16681,0.7,0.6966666666666667,0.16103829772241549,30,0.55,0.6166666666666667,0.7166666666666667,1.0,0.6000000000000001,0.05241413116455078,0.0012323379516601563
