param_clf__max_features,param_clf__min_samples_leaf,param_selector__k,mean_test_score,std_test_score,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_fit_time,mean_score_time
sqrt,1,5,0.7266666666666667,0.16076207402383325,9,0.8166666666666667,1.0,0.6333333333333333,0.5666666666666667,0.6166666666666667,0.601899528503418,0.021280431747436525
sqrt,1,10,0.7266666666666667,0.14243907079480997,9,0.7333333333333334,1.0,0.6166666666666667,0.65,0.6333333333333333,0.6058165073394776,0.021336078643798828
sqrt,1,15,0.7,0.12337837015547833,17,0.7166666666666667,0.9,0.5333333333333333,0.7333333333333334,0.6166666666666667,0.6082434177398681,0.02147049903869629
sqrt,1,20,0.6799999999999999,0.09392668535736914,24,0.7166666666666667,0.8,0.5333333333333333,0.7333333333333334,0.6166666666666667,0.608527946472168,0.02149171829223633
sqrt,1,30,0.76,0.0402768199119819,4,0.8166666666666667,0.8,0.7333333333333334,0.7333333333333334,0.7166666666666667,0.6104369163513184,0.021434640884399413
sqrt,1,50,0.74,0.06548960901462834,8,0.8166666666666667,0.8,0.7333333333333334,0.6333333333333333,0.7166666666666667,0.6153891086578369,0.021299982070922853
sqrt,1,75,0.7666666666666667,0.1206464071390257,3,0.7333333333333334,1.0,0.7333333333333334,0.65,0.7166666666666667,0.6185858726501465,0.02121424674987793
sqrt,1,100,0.7833333333333333,0.1206464071390257,2,0.7333333333333334,1.0,0.8166666666666667,0.65,0.7166666666666667,0.6217489242553711,0.021300315856933594
sqrt,5,5,0.67,0.1284090685617215,28,0.8166666666666667,0.8,0.6333333333333333,0.4666666666666667,0.6333333333333333,0.5925003528594971,0.020972681045532227
sqrt,5,10,0.7066666666666668,0.12849556844930923,14,0.8166666666666667,0.9,0.6166666666666667,0.5666666666666667,0.6333333333333333,0.5945857524871826,0.02115488052368164
sqrt,5,15,0.7033333333333334,0.13012814197295425,16,0.9,0.8,0.5333333333333333,0.65,0.6333333333333333,0.5955750465393066,0.02112746238708496
sqrt,5,20,0.6599999999999999,0.10832051206181284,29,0.8,0.7,0.5333333333333333,0.7333333333333334,0.5333333333333333,0.5977641582489014,0.021198844909667967
sqrt,5,30,0.7166666666666667,0.10110500592068736,13,0.9,0.7,0.6333333333333333,0.7333333333333334,0.6166666666666667,0.5987323760986328,0.021320819854736328
sqrt,5,50,0.6799999999999999,0.09741092797468305,24,0.7333333333333334,0.7,0.8166666666666667,0.5333333333333333,0.6166666666666667,0.6038889408111572,0.021348094940185545
sqrt,5,75,0.6466666666666667,0.10718623460542352,30,0.7333333333333334,0.7,0.7333333333333334,0.45,0.6166666666666667,0.6043779850006104,0.021087026596069335
sqrt,5,100,0.6266666666666667,0.1540562667772179,32,0.65,0.7,0.8166666666666667,0.35,0.6166666666666667,0.6050374984741211,0.021231985092163085
0.3,1,5,0.7266666666666667,0.16076207402383325,9,0.8166666666666667,1.0,0.6333333333333333,0.5666666666666667,0.6166666666666667,0.5980566501617431,0.021206235885620116
0.3,1,10,0.7266666666666667,0.14243907079480997,9,0.7333333333333334,1.0,0.6166666666666667,0.65,0.6333333333333333,0.6041521549224853,0.021386241912841795
0.3,1,15,0.7,0.12337837015547833,17,0.7166666666666667,0.9,0.5333333333333333,0.7333333333333334,0.6166666666666667,0.6049154281616211,0.0213625431060791
0.3,1,20,0.6799999999999999,0.09392668535736914,24,0.7166666666666667,0.8,0.5333333333333333,0.7333333333333334,0.6166666666666667,0.608131742477417,0.02128887176513672
0.3,1,30,0.76,0.0402768199119819,4,0.8166666666666667,0.8,0.7333333333333334,0.7333333333333334,0.7166666666666667,0.6141057014465332,0.02131376266479492
0.3,1,50,0.76,0.09104333522498444,4,0.8166666666666667,0.9,0.7333333333333334,0.6333333333333333,0.7166666666666667,0.6242674827575684,0.0212679386138916
0.3,1,75,0.8,0.10593499054713801,1,0.8166666666666667,1.0,0.7333333333333334,0.7333333333333334,0.7166666666666667,0.6355202674865723,0.02142300605773926
0.3,1,100,0.7466666666666667,0.11125546178852426,7,0.8166666666666667,0.9,0.7333333333333334,0.5666666666666667,0.7166666666666667,0.6463282585144043,0.021323680877685547
0.3,5,5,0.69,0.0997775303139718,22,0.8166666666666667,0.8,0.6333333333333333,0.5666666666666667,0.6333333333333333,0.5876392364501953,0.021078777313232423
0.3,5,10,0.7066666666666668,0.12849556844930923,14,0.8166666666666667,0.9,0.6166666666666667,0.5666666666666667,0.6333333333333333,0.5924062252044677,0.021516990661621094
0.3,5,15,0.6966666666666667,0.08459051693633016,20,0.8,0.8,0.6166666666666667,0.6333333333333333,0.6333333333333333,0.5952670574188232,0.021116256713867188
0.3,5,20,0.6966666666666667,0.06699917080747261,20,0.8,0.7,0.6166666666666667,0.7333333333333334,0.6333333333333333,0.5964717864990234,0.021120595932006835
0.3,5,30,0.7,0.1038160766826496,17,0.9,0.7,0.6333333333333333,0.65,0.6166666666666667,0.6023574352264405,0.021436691284179688
0.3,5,50,0.6866666666666668,0.06944222218666553,23,0.7333333333333334,0.7,0.7333333333333334,0.55,0.7166666666666667,0.6077399730682373,0.021132421493530274
0.3,5,75,0.6700000000000002,0.10241527663824812,27,0.7333333333333334,0.7,0.7333333333333334,0.4666666666666667,0.7166666666666667,0.6157878398895263,0.02128753662109375
0.3,5,100,0.6466666666666666,0.06446359868604572,31,0.7333333333333334,0.7,0.6333333333333333,0.55,0.6166666666666667,0.6232632637023926,0.021276521682739257
