param_clf__max_features,param_clf__min_samples_leaf,param_selector__k,mean_test_score,std_test_score,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_fit_time,mean_score_time
sqrt,1,5,0.6833333333333333,0.08498365855987974,28,0.8,0.7166666666666667,0.7166666666666667,0.55,0.6333333333333333,0.7219791889190674,0.02579789161682129
sqrt,1,10,0.6666666666666666,0.10903618155864081,29,0.55,0.6666666666666666,0.8333333333333333,0.55,0.7333333333333334,0.6035633087158203,0.021405506134033202
sqrt,1,15,0.7366666666666667,0.13224556283251582,24,0.55,0.75,0.8333333333333333,0.6333333333333333,0.9166666666666667,0.6072856903076171,0.021350288391113283
sqrt,1,20,0.76,0.0402768199119819,14,0.8,0.7333333333333334,0.7333333333333334,0.7166666666666667,0.8166666666666667,0.6080950736999512,0.02140779495239258
sqrt,1,30,0.7466666666666667,0.06944222218666553,15,0.8,0.6333333333333333,0.75,0.7166666666666667,0.8333333333333333,0.6107084274291992,0.0212860107421875
sqrt,1,50,0.7633333333333333,0.09030811456096045,9,0.9,0.6333333333333333,0.75,0.7166666666666667,0.8166666666666667,0.6156897068023681,0.021450519561767578
sqrt,1,75,0.7633333333333334,0.06944222218666553,8,0.9,0.7166666666666667,0.75,0.7166666666666667,0.7333333333333334,0.6192648887634278,0.021514129638671876
sqrt,1,100,0.7466666666666667,0.0865383665716478,15,0.9,0.6333333333333333,0.75,0.7166666666666667,0.7333333333333334,0.6190008640289306,0.02139754295349121
sqrt,5,5,0.6866666666666666,0.03711842908553349,27,0.7166666666666667,0.7166666666666667,0.7166666666666667,0.6333333333333333,0.65,0.5927279472351075,0.021174001693725585
sqrt,5,10,0.7766666666666667,0.0429469957557504,4,0.8,0.8166666666666667,0.8166666666666667,0.7166666666666667,0.7333333333333334,0.5930400371551514,0.021022558212280273
sqrt,5,15,0.7633333333333333,0.09333333333333332,9,0.9,0.6333333333333333,0.8333333333333333,0.7166666666666667,0.7333333333333334,0.5959501743316651,0.021199798583984374
sqrt,5,20,0.7466666666666667,0.08259674462242578,15,0.9,0.7333333333333334,0.65,0.7166666666666667,0.7333333333333334,0.5985108375549316,0.021267461776733398
sqrt,5,30,0.7633333333333333,0.09741092797468304,9,0.9,0.7166666666666667,0.75,0.6166666666666667,0.8333333333333333,0.5953347206115722,0.02100238800048828
sqrt,5,50,0.78,0.07408703590297622,2,0.9,0.7166666666666667,0.8333333333333333,0.7166666666666667,0.7333333333333334,0.5979470252990723,0.021296596527099608
sqrt,5,75,0.7466666666666667,0.0865383665716478,15,0.9,0.6333333333333333,0.75,0.7166666666666667,0.7333333333333334,0.601189661026001,0.021146249771118165
sqrt,5,100,0.7466666666666667,0.0865383665716478,15,0.9,0.6333333333333333,0.75,0.7166666666666667,0.7333333333333334,0.6058306694030762,0.021086835861206056
0.3,1,5,0.6666666666666666,0.09999999999999999,29,0.8,0.7166666666666667,0.7166666666666667,0.55,0.55,0.5949737548828125,0.021535968780517577
0.3,1,10,0.6666666666666666,0.10903618155864081,29,0.55,0.6666666666666666,0.8333333333333333,0.55,0.7333333333333334,0.60060133934021,0.02109827995300293
0.3,1,15,0.7,0.10903618155864081,26,0.55,0.6666666666666666,0.8333333333333333,0.6333333333333333,0.8166666666666667,0.6046403408050537,0.02116842269897461
0.3,1,20,0.78,0.06944222218666551,2,0.9,0.7333333333333334,0.7333333333333334,0.7166666666666667,0.8166666666666667,0.6075611591339112,0.021517848968505858
0.3,1,30,0.7666666666666666,0.043461349368017634,7,0.8,0.7333333333333334,0.75,0.7166666666666667,0.8333333333333333,0.6117419719696044,0.021064043045043945
0.3,1,50,0.7633333333333333,0.09030811456096045,9,0.9,0.6333333333333333,0.75,0.7166666666666667,0.8166666666666667,0.6239303588867188,0.021129417419433593
0.3,1,75,0.7666666666666667,0.0674948557710553,6,0.9,0.7333333333333334,0.75,0.7166666666666667,0.7333333333333334,0.6348327159881592,0.02115035057067871
0.3,1,100,0.7466666666666667,0.0865383665716478,15,0.9,0.6333333333333333,0.75,0.7166666666666667,0.7333333333333334,0.6440045833587646,0.021089696884155275
0.3,5,5,0.6500000000000001,0.06324555320336757,32,0.7166666666666667,0.6166666666666667,0.7166666666666667,0.55,0.65,0.5870393753051758,0.02097029685974121
0.3,5,10,0.7766666666666667,0.0429469957557504,4,0.8,0.8166666666666667,0.8166666666666667,0.7166666666666667,0.7333333333333334,0.5922977924346924,0.0210904598236084
0.3,5,15,0.7833333333333334,0.07149203529842404,1,0.9,0.7333333333333334,0.8333333333333333,0.7166666666666667,0.7333333333333334,0.5953519821166993,0.021095085144042968
0.3,5,20,0.7466666666666667,0.08259674462242578,15,0.9,0.7333333333333334,0.65,0.7166666666666667,0.7333333333333334,0.5969201564788819,0.020855283737182616
0.3,5,30,0.7100000000000001,0.12046207333061766,25,0.9,0.55,0.75,0.6166666666666667,0.7333333333333334,0.6006309032440186,0.021069717407226563
0.3,5,50,0.7466666666666667,0.0865383665716478,15,0.9,0.6333333333333333,0.75,0.7166666666666667,0.7333333333333334,0.6086879253387452,0.021181678771972655
0.3,5,75,0.7466666666666667,0.11897712198383162,15,0.9,0.55,0.8333333333333333,0.7166666666666667,0.7333333333333334,0.6139879703521729,0.02111988067626953
0.3,5,100,0.7633333333333333,0.09333333333333332,9,0.9,0.6333333333333333,0.8333333333333333,0.7166666666666667,0.7333333333333334,0.6220786571502686,0.02105426788330078
