param_clf__shrink_threshold,param_selector__C,param_selector__l1_ratio,param_selector__top_k,mean_test_score,std_test_score,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_fit_time,mean_score_time
,0.001,0.1,5,0.5466666666666666,0.09030811456096043,567,0.48333333333333334,0.4666666666666667,0.6,0.48333333333333334,0.7,0.003240966796875,0.001407957077026367
,0.001,0.1,10,0.5066666666666666,0.06200358412579424,633,0.48333333333333334,0.5166666666666667,0.5666666666666667,0.5666666666666667,0.4,0.0031868934631347655,0.0013762474060058593
,0.001,0.1,20,0.4966666666666667,0.1557776192739723,651,0.3,0.3666666666666667,0.4666666666666667,0.65,0.7,0.003301525115966797,0.0013759136199951172
,0.001,0.1,50,0.5933333333333334,0.1420485050177501,530,0.55,0.45,0.45,0.7166666666666667,0.8,0.0031905174255371094,0.0013707637786865234
,0.001,0.3,5,0.5466666666666666,0.09030811456096043,567,0.48333333333333334,0.4666666666666667,0.6,0.48333333333333334,0.7,0.003162670135498047,0.0013833045959472656
,0.001,0.3,10,0.5066666666666666,0.06200358412579424,633,0.48333333333333334,0.5166666666666667,0.5666666666666667,0.5666666666666667,0.4,0.0032092571258544923,0.001378488540649414
,0.001,0.3,20,0.4966666666666667,0.1557776192739723,651,0.3,0.3666666666666667,0.4666666666666667,0.65,0.7,0.0031912803649902345,0.0014614105224609376
,0.001,0.3,50,0.5933333333333334,0.1420485050177501,530,0.55,0.45,0.45,0.7166666666666667,0.8,0.0032052993774414062,0.0013911724090576172
,0.001,0.5,5,0.5466666666666666,0.09030811456096043,567,0.48333333333333334,0.4666666666666667,0.6,0.48333333333333334,0.7,0.0032052993774414062,0.001383495330810547
,0.001,0.5,10,0.5066666666666666,0.06200358412579424,633,0.48333333333333334,0.5166666666666667,0.5666666666666667,0.5666666666666667,0.4,0.0031885147094726563,0.0013889789581298829
,0.001,0.5,20,0.4966666666666667,0.1557776192739723,651,0.3,0.3666666666666667,0.4666666666666667,0.65,0.7,0.0032552242279052734,0.0013840198516845703
,0.001,0.5,50,0.5933333333333334,0.1420485050177501,530,0.55,0.45,0.45,0.7166666666666667,0.8,0.0031995773315429688,0.0013936996459960938
,0.001,0.7,5,0.5466666666666666,0.09030811456096043,567,0.48333333333333334,0.4666666666666667,0.6,0.48333333333333334,0.7,0.0032264232635498048,0.0013957023620605469
,0.001,0.7,10,0.5066666666666666,0.06200358412579424,633,0.48333333333333334,0.5166666666666667,0.5666666666666667,0.5666666666666667,0.4,0.003190946578979492,0.0013762950897216798
,0.001,0.7,20,0.4966666666666667,0.1557776192739723,651,0.3,0.3666666666666667,0.4666666666666667,0.65,0.7,0.003187751770019531,0.0014400959014892578
,0.001,0.7,50,0.5933333333333334,0.1420485050177501,530,0.55,0.45,0.45,0.7166666666666667,0.8,0.003214311599731445,0.001380586624145508
,0.001,0.9,5,0.5466666666666666,0.09030811456096043,567,0.48333333333333334,0.4666666666666667,0.6,0.48333333333333334,0.7,0.003179597854614258,0.001389789581298828
,0.001,0.9,10,0.5066666666666666,0.06200358412579424,633,0.48333333333333334,0.5166666666666667,0.5666666666666667,0.5666666666666667,0.4,0.0031956195831298827,0.001379251480102539
,0.001,0.9,20,0.4966666666666667,0.1557776192739723,651,0.3,0.3666666666666667,0.4666666666666667,0.65,0.7,0.0032529830932617188,0.0013824462890625
,0.001,0.9,50,0.5933333333333334,0.1420485050177501,530,0.55,0.45,0.45,0.7166666666666667,0.8,0.0032299041748046877,0.001390838623046875
,0.00359381,0.1,5,0.5466666666666666,0.09030811456096043,567,0.48333333333333334,0.4666666666666667,0.6,0.48333333333333334,0.7,0.0038286685943603516,0.0013813018798828126
,0.00359381,0.1,10,0.5066666666666666,0.06200358412579424,633,0.48333333333333334,0.5166666666666667,0.5666666666666667,0.5666666666666667,0.4,0.0038364887237548827,0.0014582633972167968
,0.00359381,0.1,20,0.4966666666666667,0.1557776192739723,651,0.3,0.3666666666666667,0.4666666666666667,0.65,0.7,0.0038283348083496095,0.0013728141784667969
,0.00359381,0.1,50,0.5933333333333334,0.1420485050177501,530,0.55,0.45,0.45,0.7166666666666667,0.8,0.0038141250610351563,0.0013775348663330079
,0.00359381,0.3,5,0.5466666666666666,0.09030811456096043,567,0.48333333333333334,0.4666666666666667,0.6,0.48333333333333334,0.7,0.003258228302001953,0.0013792991638183593
,0.00359381,0.3,10,0.5066666666666666,0.06200358412579424,633,0.48333333333333334,0.5166666666666667,0.5666666666666667,0.5666666666666667,0.4,0.0033650875091552736,0.001385498046875
,0.00359381,0.3,20,0.4966666666666667,0.1557776192739723,651,0.3,0.3666666666666667,0.4666666666666667,0.65,0.7,0.003290414810180664,0.0013730525970458984
,0.00359381,0.3,50,0.5933333333333334,0.1420485050177501,530,0.55,0.45,0.45,0.7166666666666667,0.8,0.0032938480377197265,0.0014004707336425781
,0.00359381,0.5,5,0.5466666666666666,0.09030811456096043,567,0.48333333333333334,0.4666666666666667,0.6,0.48333333333333334,0.7,0.003171396255493164,0.0013871192932128906
,0.00359381,0.5,10,0.5066666666666666,0.06200358412579424,633,0.48333333333333334,0.5166666666666667,0.5666666666666667,0.5666666666666667,0.4,0.0032810688018798826,0.0013909339904785156
,0.00359381,0.5,20,0.4966666666666667,0.1557776192739723,651,0.3,0.3666666666666667,0.4666666666666667,0.65,0.7,0.0031593799591064452,0.001384878158569336
,0.00359381,0.5,50,0.5933333333333334,0.1420485050177501,530,0.55,0.45,0.45,0.7166666666666667,0.8,0.0032129764556884767,0.0013896942138671875
,0.00359381,0.7,5,0.5466666666666666,0.09030811456096043,567,0.48333333333333334,0.4666666666666667,0.6,0.48333333333333334,0.7,0.0031974315643310547,0.0013815402984619141
,0.00359381,0.7,10,0.5066666666666666,0.06200358412579424,633,0.48333333333333334,0.5166666666666667,0.5666666666666667,0.5666666666666667,0.4,0.003261852264404297,0.0013736724853515626
,0.00359381,0.7,20,0.4966666666666667,0.1557776192739723,651,0.3,0.3666666666666667,0.4666666666666667,0.65,0.7,0.0031776905059814455,0.0013766765594482421
,0.00359381,0.7,50,0.5933333333333334,0.1420485050177501,530,0.55,0.45,0.45,0.7166666666666667,0.8,0.0031688690185546877,0.0014133453369140625
,0.00359381,0.9,5,0.5466666666666666,0.09030811456096043,567,0.48333333333333334,0.4666666666666667,0.6,0.48333333333333334,0.7,0.0032012462615966797,0.0013803482055664063
,0.00359381,0.9,10,0.5066666666666666,0.06200358412579424,633,0.48333333333333334,0.5166666666666667,0.5666666666666667,0.5666666666666667,0.4,0.00322113037109375,0.0014452934265136719
,0.00359381,0.9,20,0.4966666666666667,0.1557776192739723,651,0.3,0.3666666666666667,0.4666666666666667,0.65,0.7,0.0031861305236816407,0.0013714313507080078
,0.00359381,0.9,50,0.5933333333333334,0.1420485050177501,530,0.55,0.45,0.45,0.7166666666666667,0.8,0.0032169342041015623,0.0013946533203125
,0.0129155,0.1,5,0.7066666666666667,0.07039570693980957,438,0.7166666666666667,0.6333333333333333,0.8333333333333333,0.65,0.7,0.011957263946533203,0.0013849735260009766
,0.0129155,0.1,10,0.7733333333333334,0.07930251502246882,259,0.8,0.7333333333333334,0.9166666666666667,0.7166666666666667,0.7,0.011976099014282227,0.0013840675354003906
,0.0129155,0.1,20,0.76,0.04898979485566354,303,0.8,0.7333333333333334,0.8333333333333333,0.7333333333333334,0.7,0.011887454986572265,0.0013864517211914062
,0.0129155,0.1,50,0.74,0.056371781750959214,358,0.8,0.7333333333333334,0.65,0.7166666666666667,0.8,0.011944103240966796,0.0013908863067626954
,0.0129155,0.3,5,0.5466666666666666,0.09030811456096043,567,0.48333333333333334,0.4666666666666667,0.6,0.48333333333333334,0.7,0.003805112838745117,0.001371479034423828
,0.0129155,0.3,10,0.5066666666666666,0.06200358412579424,633,0.48333333333333334,0.5166666666666667,0.5666666666666667,0.5666666666666667,0.4,0.0038862228393554688,0.0014012813568115234
,0.0129155,0.3,20,0.4966666666666667,0.1557776192739723,651,0.3,0.3666666666666667,0.4666666666666667,0.65,0.7,0.0038345813751220702,0.001386547088623047
,0.0129155,0.3,50,0.5933333333333334,0.1420485050177501,530,0.55,0.45,0.45,0.7166666666666667,0.8,0.0038266658782958986,0.0013863086700439454
,0.0129155,0.5,5,0.5466666666666666,0.09030811456096043,567,0.48333333333333334,0.4666666666666667,0.6,0.48333333333333334,0.7,0.0034442901611328124,0.0013743877410888673
,0.0129155,0.5,10,0.5066666666666666,0.06200358412579424,633,0.48333333333333334,0.5166666666666667,0.5666666666666667,0.5666666666666667,0.4,0.0035370826721191407,0.0013895034790039062
,0.0129155,0.5,20,0.4966666666666667,0.1557776192739723,651,0.3,0.3666666666666667,0.4666666666666667,0.65,0.7,0.0034732818603515625,0.0013948917388916016
,0.0129155,0.5,50,0.5933333333333334,0.1420485050177501,530,0.55,0.45,0.45,0.7166666666666667,0.8,0.0034666538238525392,0.0013883113861083984
,0.0129155,0.7,5,0.5466666666666666,0.09030811456096043,567,0.48333333333333334,0.4666666666666667,0.6,0.48333333333333334,0.7,0.0032382965087890624,0.0013827800750732422
,0.0129155,0.7,10,0.5066666666666666,0.06200358412579424,633,0.48333333333333334,0.5166666666666667,0.5666666666666667,0.5666666666666667,0.4,0.003307485580444336,0.0014310359954833984
,0.0129155,0.7,20,0.4966666666666667,0.1557776192739723,651,0.3,0.3666666666666667,0.4666666666666667,0.65,0.7,0.0032707691192626954,0.0013859272003173828
,0.0129155,0.7,50,0.5933333333333334,0.1420485050177501,530,0.55,0.45,0.45,0.7166666666666667,0.8,0.0032840728759765624,0.0013930797576904297
,0.0129155,0.9,5,0.5466666666666666,0.09030811456096043,567,0.48333333333333334,0.4666666666666667,0.6,0.48333333333333334,0.7,0.003255319595336914,0.001370382308959961
,0.0129155,0.9,10,0.5066666666666666,0.06200358412579424,633,0.48333333333333334,0.5166666666666667,0.5666666666666667,0.5666666666666667,0.4,0.0033649444580078126,0.0013794898986816406
,0.0129155,0.9,20,0.4966666666666667,0.1557776192739723,651,0.3,0.3666666666666667,0.4666666666666667,0.65,0.7,0.003258419036865234,0.0013764858245849609
,0.0129155,0.9,50,0.5933333333333334,0.1420485050177501,530,0.55,0.45,0.45,0.7166666666666667,0.8,0.003289461135864258,0.001386547088623047
,0.0464159,0.1,5,0.6866666666666668,0.08781293248212993,475,0.8,0.55,0.75,0.6333333333333333,0.7,0.021684598922729493,0.0013966083526611329
,0.0464159,0.1,10,0.7633333333333333,0.04760952285695232,273,0.8,0.8333333333333333,0.75,0.7333333333333334,0.7,0.02172064781188965,0.0013936519622802734
,0.0464159,0.1,20,0.78,0.08781293248212994,191,0.8,0.7333333333333334,0.9166666666666667,0.65,0.8,0.021679258346557616,0.0014087677001953125
,0.0464159,0.1,50,0.8266666666666668,0.09345230512584124,21,0.8,1.0,0.8166666666666667,0.7166666666666667,0.8,0.021716499328613283,0.0013981342315673828
,0.0464159,0.3,5,0.7233333333333333,0.06463573143221771,424,0.7166666666666667,0.7333333333333334,0.8333333333333333,0.6333333333333333,0.7,0.025488901138305663,0.0013962745666503905
,0.0464159,0.3,10,0.78,0.05416025603090638,191,0.8,0.8333333333333333,0.8333333333333333,0.7333333333333334,0.7,0.025471830368041994,0.0013899803161621094
,0.0464159,0.3,20,0.7633333333333333,0.0915302014516399,273,0.8,0.9166666666666667,0.75,0.65,0.7,0.02546849250793457,0.00139617919921875
,0.0464159,0.3,50,0.7366666666666667,0.0627162924074226,382,0.7,0.8166666666666667,0.65,0.7166666666666667,0.8,0.02555704116821289,0.0013953208923339843
,0.0464159,0.5,5,0.5799999999999998,0.09153020145163986,546,0.48333333333333334,0.4666666666666667,0.6,0.65,0.7,0.010022115707397462,0.0014388084411621094
,0.0464159,0.5,10,0.47333333333333333,0.054365021434333624,750,0.48333333333333334,0.45,0.5666666666666667,0.4666666666666667,0.4,0.010075569152832031,0.0013828754425048828
,0.0464159,0.5,20,0.51,0.1420485050177501,631,0.3,0.45,0.4666666666666667,0.6333333333333333,0.7,0.010029983520507813,0.0013849735260009766
,0.0464159,0.5,50,0.5566666666666666,0.12849556844930923,564,0.55,0.45,0.45,0.5333333333333333,0.8,0.010057306289672852,0.0013924598693847655
,0.0464159,0.7,5,0.5466666666666666,0.09030811456096043,567,0.48333333333333334,0.4666666666666667,0.6,0.48333333333333334,0.7,0.004423856735229492,0.0013853073120117187
,0.0464159,0.7,10,0.5066666666666666,0.06200358412579424,633,0.48333333333333334,0.5166666666666667,0.5666666666666667,0.5666666666666667,0.4,0.0044310569763183595,0.0013745784759521484
,0.0464159,0.7,20,0.4966666666666667,0.1557776192739723,651,0.3,0.3666666666666667,0.4666666666666667,0.65,0.7,0.004440450668334961,0.0013826370239257812
,0.0464159,0.7,50,0.5933333333333334,0.1420485050177501,530,0.55,0.45,0.45,0.7166666666666667,0.8,0.00445246696472168,0.0013857841491699218
,0.0464159,0.9,5,0.5466666666666666,0.09030811456096043,567,0.48333333333333334,0.4666666666666667,0.6,0.48333333333333334,0.7,0.003991079330444336,0.0013873577117919922
,0.0464159,0.9,10,0.5066666666666666,0.06200358412579424,633,0.48333333333333334,0.5166666666666667,0.5666666666666667,0.5666666666666667,0.4,0.004070949554443359,0.0013766765594482421
,0.0464159,0.9,20,0.4966666666666667,0.1557776192739723,651,0.3,0.3666666666666667,0.4666666666666667,0.65,0.7,0.003965997695922851,0.0013874053955078125
,0.0464159,0.9,50,0.5933333333333334,0.1420485050177501,530,0.55,0.45,0.45,0.7166666666666667,0.8,0.004010534286499024,0.0013910293579101562
,0.16681,0.1,5,0.7433333333333334,0.03265986323710906,344,0.8,0.7333333333333334,0.75,0.7333333333333334,0.7,0.04940614700317383,0.0014043807983398437
,0.16681,0.1,10,0.7066666666666667,0.10252370999486464,438,0.8,0.8333333333333333,0.55,0.65,0.7,0.0492497444152832,0.0013879299163818359
,0.16681,0.1,20,0.8166666666666668,0.09831920802501752,34,0.8,0.9166666666666667,0.9166666666666667,0.65,0.8,0.04930634498596191,0.0014059066772460938
,0.16681,0.1,50,0.76,0.10572501018102469,303,0.8,0.8333333333333333,0.8166666666666667,0.55,0.8,0.04942159652709961,0.0013993263244628906
,0.16681,0.3,5,0.74,0.12046207333061769,358,0.8,0.9166666666666667,0.55,0.7333333333333334,0.7,0.05762944221496582,0.0013992786407470703
,0.16681,0.3,10,0.7966666666666666,0.049888765156985884,124,0.8,0.8333333333333333,0.8333333333333333,0.8166666666666667,0.7,0.057564735412597656,0.0014079093933105468
,0.16681,0.3,20,0.7433333333333334,0.03265986323710906,344,0.8,0.7333333333333334,0.75,0.7333333333333334,0.7,0.05765256881713867,0.0014035701751708984
,0.16681,0.3,50,0.79,0.09695359714832659,180,0.8,0.8166666666666667,0.9166666666666667,0.6166666666666667,0.8,0.057591581344604494,0.0014190673828125
,0.16681,0.5,5,0.74,0.1204620733306177,358,0.8,0.7333333333333334,0.9166666666666667,0.55,0.7,0.06874818801879883,0.0014049053192138673
,0.16681,0.5,10,0.8133333333333335,0.09030811456096048,55,0.8,0.9166666666666667,0.9166666666666667,0.7333333333333334,0.7,0.06848607063293458,0.0013976573944091796
,0.16681,0.5,20,0.7766666666666667,0.07272474743090476,223,0.8,0.8166666666666667,0.8333333333333333,0.6333333333333333,0.8,0.06861433982849122,0.0014009952545166015
,0.16681,0.5,50,0.7766666666666667,0.03741657386773942,223,0.8,0.8166666666666667,0.75,0.7166666666666667,0.8,0.06861214637756348,0.0014698028564453125
,0.16681,0.7,5,0.72,0.10402991022884826,427,0.7166666666666667,0.6333333333333333,0.9166666666666667,0.6333333333333333,0.7,0.0801401138305664,0.0014007568359375
,0.16681,0.7,10,0.7966666666666666,0.076303487615064,124,0.8,0.9166666666666667,0.8333333333333333,0.7333333333333334,0.7,0.08029561042785645,0.0014006137847900391
,0.16681,0.7,20,0.7933333333333333,0.11430952132988165,165,0.7,1.0,0.8333333333333333,0.7333333333333334,0.7,0.0801722526550293,0.0014125347137451173
,0.16681,0.7,50,0.7366666666666667,0.06699917080747261,382,0.7,0.8166666666666667,0.7333333333333334,0.6333333333333333,0.8,0.08023009300231934,0.0014204025268554688
,0.16681,0.9,5,0.7033333333333334,0.0733333333333333,460,0.7166666666666667,0.6333333333333333,0.8333333333333333,0.6333333333333333,0.7,0.07992916107177735,0.0013998031616210937
,0.16681,0.9,10,0.7966666666666666,0.1092397973878263,124,0.8,0.9166666666666667,0.9166666666666667,0.65,0.7,0.07999534606933593,0.0014183521270751953
,0.16681,0.9,20,0.7566666666666666,0.09637888196533975,327,0.7166666666666667,0.9,0.8333333333333333,0.6333333333333333,0.7,0.08013777732849121,0.0014212608337402343
,0.16681,0.9,50,0.6566666666666668,0.1284955684493092,497,0.6166666666666667,0.7166666666666667,0.8166666666666667,0.43333333333333335,0.7,0.08000154495239258,0.0014169692993164062
,0.599484,0.1,5,0.7066666666666667,0.08472176684759222,438,0.8,0.7333333333333334,0.75,0.55,0.7,0.11105976104736329,0.0014139652252197266
,0.599484,0.1,10,0.8300000000000001,0.08124038404635965,13,0.8,0.9166666666666667,0.9166666666666667,0.8166666666666667,0.7,0.1110311508178711,0.001428842544555664
,0.599484,0.1,20,0.7633333333333333,0.0748331477354788,273,0.8,0.8333333333333333,0.8333333333333333,0.65,0.7,0.1115424633026123,0.0014235973358154297
,0.599484,0.1,50,0.7933333333333333,0.09104333522498445,165,0.8,0.9166666666666667,0.8166666666666667,0.6333333333333333,0.8,0.1112790584564209,0.0014234066009521484
,0.599484,0.3,5,0.7766666666666667,0.07717224601860152,223,0.8,0.7333333333333334,0.9166666666666667,0.7333333333333334,0.7,0.13226761817932128,0.0014372825622558593
,0.599484,0.3,10,0.7066666666666667,0.10252370999486464,438,0.8,0.8333333333333333,0.55,0.65,0.7,0.13254046440124512,0.0014489650726318359
,0.599484,0.3,20,0.7799999999999999,0.09510228411791406,213,0.8,0.8333333333333333,0.9166666666666667,0.65,0.7,0.1323173999786377,0.0014499664306640626
,0.599484,0.3,50,0.8133333333333332,0.059066817155564506,60,0.8,0.9166666666666667,0.8166666666666667,0.7333333333333334,0.8,0.1321323871612549,0.0014302730560302734
,0.599484,0.5,5,0.76,0.04898979485566354,303,0.8,0.7333333333333334,0.8333333333333333,0.7333333333333334,0.7,0.15114164352416992,0.001429128646850586
,0.599484,0.5,10,0.7066666666666667,0.10252370999486464,438,0.8,0.8333333333333333,0.65,0.55,0.7,0.15114879608154297,0.0014547348022460938
