param_clf__C,param_clf__l1_ratio,mean_test_score,std_test_score,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_fit_time,mean_score_time
0.001,0.1,0.5,0.0,35,0.5,0.5,0.5,0.5,0.5,0.002369260787963867,0.0011691570281982422
0.001,0.3,0.5,0.0,35,0.5,0.5,0.5,0.5,0.5,0.002435731887817383,0.0011717319488525391
0.001,0.5,0.5,0.0,35,0.5,0.5,0.5,0.5,0.5,0.0023328781127929686,0.0011519432067871095
0.001,0.7,0.5,0.0,35,0.5,0.5,0.5,0.5,0.5,0.0023149490356445313,0.0011523246765136718
0.001,0.9,0.5,0.0,35,0.5,0.5,0.5,0.5,0.5,0.0023252010345458985,0.0011596202850341797
0.00359381,0.1,0.5,0.0,35,0.5,0.5,0.5,0.5,0.5,0.002650594711303711,0.0011672019958496095
0.00359381,0.3,0.5,0.0,35,0.5,0.5,0.5,0.5,0.5,0.002393007278442383,0.001168203353881836
0.00359381,0.5,0.5,0.0,35,0.5,0.5,0.5,0.5,0.5,0.002311372756958008,0.0011637210845947266
0.00359381,0.7,0.5,0.0,35,0.5,0.5,0.5,0.5,0.5,0.002312374114990234,0.0011639595031738281
0.00359381,0.9,0.5,0.0,35,0.5,0.5,0.5,0.5,0.5,0.002405691146850586,0.001160907745361328
0.0129155,0.1,0.7633333333333333,0.14922019523732927,33,0.75,1.0,0.5333333333333333,0.7333333333333334,0.8,0.007649040222167969,0.0011940479278564453
0.0129155,0.3,0.5,0.0,35,0.5,0.5,0.5,0.5,0.5,0.0025944232940673826,0.0011688232421875
0.0129155,0.5,0.5,0.0,35,0.5,0.5,0.5,0.5,0.5,0.0025951385498046873,0.0011666297912597656
0.0129155,0.7,0.5,0.0,35,0.5,0.5,0.5,0.5,0.5,0.0026148319244384765,0.0011710166931152345
0.0129155,0.9,0.5,0.0,35,0.5,0.5,0.5,0.5,0.5,0.0024441242218017577,0.0011580944061279296
0.0464159,0.1,0.8666666666666666,0.1140175425099138,1,0.7166666666666667,1.0,0.8166666666666667,1.0,0.8,0.014399099349975585,0.0011796951293945312
0.0464159,0.3,0.8099999999999999,0.12978614889287857,23,0.6333333333333333,1.0,0.7166666666666667,0.9,0.8,0.014944648742675782,0.0011475086212158203
0.0464159,0.5,0.6100000000000001,0.07859884081701062,34,0.5333333333333333,0.7,0.5166666666666667,0.7,0.6000000000000001,0.01553192138671875,0.0011187553405761718
0.0464159,0.7,0.5,0.0,35,0.5,0.5,0.5,0.5,0.5,0.0027953624725341798,0.0011461734771728515
0.0464159,0.9,0.5,0.0,35,0.5,0.5,0.5,0.5,0.5,0.002748441696166992,0.0012244701385498047
0.16681,0.1,0.8666666666666666,0.1140175425099138,1,0.7166666666666667,1.0,0.8166666666666667,1.0,0.8,0.033748435974121097,0.001258087158203125
0.16681,0.3,0.8299999999999998,0.1713994684290992,22,0.5333333333333333,1.0,0.8166666666666667,1.0,0.8,0.037467336654663085,0.0012567520141601562
0.16681,0.5,0.7899999999999998,0.16179548132682128,28,0.5333333333333333,1.0,0.8166666666666667,0.9,0.7,0.04374399185180664,0.001299428939819336
0.16681,0.7,0.8099999999999999,0.155492050529208,23,0.5333333333333333,1.0,0.8166666666666667,0.9,0.8,0.051133155822753906,0.0013308048248291016
0.16681,0.9,0.7733333333333332,0.15151090903151349,30,0.5333333333333333,1.0,0.7166666666666667,0.8166666666666667,0.8,0.05717945098876953,0.0013091564178466797
0.599484,0.1,0.8666666666666666,0.1140175425099138,1,0.7166666666666667,1.0,0.8166666666666667,1.0,0.8,0.07955703735351563,0.0013729095458984374
0.599484,0.3,0.8466666666666667,0.13140268896284685,10,0.7166666666666667,1.0,0.8166666666666667,1.0,0.7,0.08630962371826172,0.0013679981231689454
0.599484,0.5,0.8099999999999999,0.17938165396098282,23,0.5333333333333333,1.0,0.8166666666666667,1.0,0.7,0.10473194122314453,0.001365327835083008
0.599484,0.7,0.7899999999999998,0.16179548132682128,28,0.5333333333333333,1.0,0.8166666666666667,0.9,0.7,0.1313485622406006,0.001413249969482422
0.599484,0.9,0.7699999999999999,0.17713773674115232,31,0.5333333333333333,1.0,0.8166666666666667,0.9,0.6,0.15776729583740234,0.0014317035675048828
2.15443,0.1,0.8466666666666667,0.09626352718795768,10,0.7166666666666667,0.9,0.8166666666666667,1.0,0.8,0.140549373626709,0.0014181137084960938
2.15443,0.3,0.8466666666666667,0.13140268896284685,10,0.7166666666666667,1.0,0.8166666666666667,1.0,0.7,0.19160013198852538,0.0014544963836669923
2.15443,0.5,0.8466666666666667,0.13140268896284685,10,0.7166666666666667,1.0,0.8166666666666667,1.0,0.7,0.20562505722045898,0.0014702796936035157
2.15443,0.7,0.8099999999999999,0.17938165396098282,23,0.5333333333333333,1.0,0.8166666666666667,1.0,0.7,0.25806517601013185,0.001445913314819336
2.15443,0.9,0.7699999999999999,0.17713773674115232,31,0.5333333333333333,1.0,0.8166666666666667,0.9,0.6,0.3549755573272705,0.0014715194702148438
7.74264,0.1,0.8466666666666667,0.09626352718795768,10,0.7166666666666667,0.9,0.8166666666666667,1.0,0.8,0.18174347877502442,0.0014452457427978516
7.74264,0.3,0.8666666666666666,0.1140175425099138,1,0.7166666666666667,1.0,0.8166666666666667,1.0,0.8,0.29378767013549806,0.0014647483825683595
7.74264,0.5,0.8466666666666667,0.13140268896284685,10,0.7166666666666667,1.0,0.8166666666666667,1.0,0.7,0.35939793586730956,0.0014577865600585937
7.74264,0.7,0.8466666666666667,0.13140268896284685,10,0.7166666666666667,1.0,0.8166666666666667,1.0,0.7,0.37757258415222167,0.0014754295349121093
7.74264,0.9,0.8099999999999999,0.17938165396098282,23,0.5333333333333333,1.0,0.8166666666666667,1.0,0.7,0.4338064193725586,0.0017098426818847657
27.8256,0.1,0.8666666666666666,0.09831920802501751,1,0.7166666666666667,0.9,0.9166666666666667,1.0,0.8,0.2002256393432617,0.0014706134796142578
27.8256,0.3,0.8466666666666667,0.09626352718795768,10,0.7166666666666667,0.9,0.8166666666666667,1.0,0.8,0.26781411170959474,0.001455068588256836
27.8256,0.5,0.8466666666666667,0.09626352718795768,10,0.7166666666666667,0.9,0.8166666666666667,1.0,0.8,0.35293188095092776,0.0014755725860595703
27.8256,0.7,0.8666666666666666,0.1140175425099138,1,0.7166666666666667,1.0,0.8166666666666667,1.0,0.8,0.41509432792663575,0.001477670669555664
27.8256,0.9,0.8466666666666667,0.13140268896284685,10,0.7166666666666667,1.0,0.8166666666666667,1.0,0.7,0.4806710720062256,0.0014803409576416016
100.0,0.1,0.8666666666666666,0.09831920802501751,1,0.7166666666666667,0.9,0.9166666666666667,1.0,0.8,0.22858123779296874,0.00146942138671875
100.0,0.3,0.8666666666666666,0.09831920802501751,1,0.7166666666666667,0.9,0.9166666666666667,1.0,0.8,0.2421804428100586,0.00142669677734375
100.0,0.5,0.8666666666666666,0.09831920802501751,1,0.7166666666666667,0.9,0.9166666666666667,1.0,0.8,0.2600864410400391,0.0014490604400634766
