param_clf__shrink_threshold,param_selector__k,mean_test_score,std_test_score,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_fit_time,mean_score_time
,5,0.71,0.11284207253207172,31,0.7166666666666667,0.7166666666666667,0.8166666666666667,0.8,0.5,0.12482213973999023,0.001546764373779297
,10,0.8233333333333333,0.13232955494186138,11,1.0,0.9,0.8166666666666667,0.8,0.6,0.12357106208801269,0.001529693603515625
,15,0.8833333333333334,0.1115546702045434,2,1.0,1.0,0.7166666666666667,0.9,0.8,0.12417454719543457,0.001560354232788086
,20,0.8266666666666668,0.11575836902790228,9,1.0,0.9166666666666667,0.7166666666666667,0.8,0.7,0.12576823234558104,0.0017711162567138673
,30,0.7866666666666668,0.11803954139750518,19,0.9,0.9166666666666667,0.7166666666666667,0.8,0.6,0.12403831481933594,0.001551198959350586
,50,0.7866666666666666,0.1589549202342182,20,1.0,0.9166666666666667,0.6166666666666667,0.8,0.6,0.12414350509643554,0.0015418529510498047
,75,0.7333333333333334,0.11737877907772674,25,0.9166666666666667,0.8166666666666667,0.6166666666666667,0.6166666666666667,0.7,0.12403316497802734,0.0015434741973876954
,100,0.7133333333333333,0.08969082698049138,29,0.8166666666666667,0.8166666666666667,0.6166666666666667,0.6166666666666667,0.7,0.12412114143371582,0.0015475749969482422
0.1,5,0.71,0.11284207253207172,31,0.7166666666666667,0.7166666666666667,0.8166666666666667,0.8,0.5,0.12415971755981445,0.0015549659729003906
0.1,10,0.8233333333333333,0.13232955494186138,11,1.0,0.9,0.8166666666666667,0.8,0.6,0.12445979118347168,0.0015599727630615234
0.1,15,0.8833333333333334,0.1115546702045434,2,1.0,1.0,0.7166666666666667,0.9,0.8,0.12412848472595214,0.0015732288360595704
0.1,20,0.8466666666666667,0.09966610925150701,6,1.0,0.9166666666666667,0.7166666666666667,0.8,0.8,0.12428164482116699,0.0015440940856933593
0.1,30,0.8066666666666666,0.14165686240583852,14,1.0,0.9166666666666667,0.7166666666666667,0.8,0.6,0.12456440925598145,0.0015480995178222656
0.1,50,0.7866666666666666,0.1589549202342182,20,1.0,0.9166666666666667,0.6166666666666667,0.8,0.6,0.12608790397644043,0.0015398025512695312
0.1,75,0.7700000000000001,0.13140268896284682,23,1.0,0.8166666666666667,0.6166666666666667,0.7166666666666667,0.7,0.1245835304260254,0.0015513896942138672
0.1,100,0.7133333333333333,0.08969082698049138,29,0.8166666666666667,0.8166666666666667,0.6166666666666667,0.6166666666666667,0.7,0.12516002655029296,0.0015443801879882813
0.2,5,0.7299999999999999,0.12083045973594572,27,0.7166666666666667,0.8166666666666667,0.8166666666666667,0.8,0.5,0.12492136955261231,0.0015470504760742188
0.2,10,0.8233333333333333,0.13232955494186138,11,1.0,0.9,0.8166666666666667,0.8,0.6,0.1249631404876709,0.0015515804290771485
0.2,15,0.8833333333333334,0.1115546702045434,2,1.0,1.0,0.7166666666666667,0.9,0.8,0.12507991790771483,0.001553487777709961
0.2,20,0.8466666666666667,0.09966610925150701,6,1.0,0.9166666666666667,0.7166666666666667,0.8,0.8,0.12455329895019532,0.0015490531921386718
0.2,30,0.8066666666666666,0.14165686240583852,14,1.0,0.9166666666666667,0.7166666666666667,0.8,0.6,0.1246124267578125,0.0016191959381103515
0.2,50,0.7866666666666666,0.1589549202342182,20,1.0,0.9166666666666667,0.6166666666666667,0.8,0.6,0.12462191581726074,0.001548004150390625
0.2,75,0.7700000000000001,0.13140268896284682,23,1.0,0.8166666666666667,0.6166666666666667,0.7166666666666667,0.7,0.12439651489257812,0.001552248001098633
0.2,100,0.7300000000000001,0.11224972160321822,26,0.9,0.8166666666666667,0.6166666666666667,0.6166666666666667,0.7,0.12461633682250976,0.0015561103820800782
0.5,5,0.7299999999999999,0.12083045973594572,27,0.7166666666666667,0.8166666666666667,0.8166666666666667,0.8,0.5,0.1244727611541748,0.001552248001098633
0.5,10,0.8433333333333334,0.13482498944104457,8,1.0,0.9,0.8166666666666667,0.9,0.6,0.12472281455993653,0.0015510082244873046
0.5,15,0.8833333333333334,0.1115546702045434,2,1.0,1.0,0.7166666666666667,0.9,0.8,0.12479429244995117,0.0015460491180419923
0.5,20,0.8866666666666667,0.0725718035235908,1,1.0,0.9166666666666667,0.8166666666666667,0.9,0.8,0.12480483055114747,0.0015432357788085938
0.5,30,0.8066666666666666,0.14165686240583852,14,1.0,0.9166666666666667,0.7166666666666667,0.8,0.6,0.12459845542907715,0.0015399456024169922
0.5,50,0.8266666666666665,0.12935738607954836,10,1.0,0.9166666666666667,0.6166666666666667,0.8,0.8,0.12481155395507812,0.0015417575836181641
0.5,75,0.79,0.1439907404430345,17,1.0,0.9166666666666667,0.6166666666666667,0.7166666666666667,0.7,0.12478981018066407,0.0015594482421875
0.5,100,0.79,0.1439907404430345,17,1.0,0.9166666666666667,0.6166666666666667,0.7166666666666667,0.7,0.12672104835510253,0.0015838146209716797
