feature_name,stage1_kw_score,stage1_selected,stage2_score,stage2_selected
chr16_68838368_69397102,0.199108,False,11.504442,True
chr5_49619946_68850823,0.710647,False,10.800318,True
chr15_32523241_32594902,0.745146,False,10.489655,True
chr15_22163893_32511475,0.959656,False,9.604537,True
chr5_96637773_180644810,0.218509,False,9.562781,True
chr12_36739877_67332062,0.49453,False,9.50628,True
chr22_24263116_37678070,0.440413,False,9.163254,True
chr5_69274433_96603723,4.553081,False,8.862732,True
chr12_67337260_132389367,0.107523,False,8.862732,True
chr16_69763173_88690571,0.001621,False,8.501201,True
chr16_54390012_68679377,1.195393,False,7.300545,True
chr22_37717564_49509094,0.017979,False,7.258515,True
chr6_1535319_30010234,0.258474,False,6.663027,True
chr6_32766023_91964331,0.008324,False,6.634172,True
chr11_89400624_134432265,0.205456,False,6.462769,True
chr15_18657388_18683110,0.835702,False,6.315678,True
chr22_22725750_24228038,0.014082,False,6.147016,True
chr15_739595_18454050,1.418201,False,5.967344,True
chr16_68710277_68751390,0.759478,False,5.883212,True
chr23_3229_45135,0.001555,False,5.744384,True
chr17_77535412_78653545,4.436387,False,5.738123,True
chr6_30021894_32519935,2.894615,False,5.703264,True
chr6_92035339_170943103,4.424112,False,5.242088,True
chr6_32732764_32738443,1.652307,False,4.777881,True
chr6_32634044_32728487,0.057357,False,4.690414,True
chr2_91057159_91321476,0.611291,False,4.626164,True
chr16_45058242_54336421,1.580547,False,4.321942,True
chr16_28087_14817706,1.181101,False,4.297986,True
chr20_8747_12478772,0.901248,False,4.034483,True
chr19_20422576_20493401,1.614304,False,3.991569,True
chr2_8972669_89953713,0.006189,False,3.98767,False
chr15_20307869_21982746,1.359881,False,3.906216,False
chr17_22399576_27351012,0.128352,False,3.905783,False
chr4_190887518_191165971,1.968758,False,3.656289,False
chr22_15433500_22665928,0.296625,False,3.477377,False
chr19_32545047_34430432,1.995739,False,3.391992,False
chr16_54354643_54379834,1.983396,False,3.31841,False
chr1_1676445_1703748,0.364679,False,3.315189,False
