feature_name,stage1_kw_score,stage1_selected,stage2_score,stage2_selected
chr16_68838368_69397102,0.068542,False,12.147886,True
chr15_22163893_32511475,0.010591,False,9.865677,True
chr11_89400624_134432265,0.62496,False,8.767186,True
chr5_96637773_180644810,1.003473,False,7.97312,True
chr16_28087_14817706,0.963539,False,7.897673,True
chr16_68710277_68751390,0.578384,False,7.376264,False
chr16_69763173_88690571,0.006373,False,7.293806,False
chr15_18657388_18683110,0.090957,False,6.38753,False
chr15_739595_18454050,2.53267,False,6.294048,False
chr16_54390012_68679377,0.057552,False,6.044741,False
chr5_763494_878290,8.698349,False,5.932574,False
chr16_69417987_69744010,2.435701,False,5.823324,False
chr22_24263116_37678070,0.864286,False,5.601746,False
chr12_67337260_132389367,0.239606,False,5.26637,False
chr22_37717564_49509094,1.041758,False,5.245476,False
chr17_403833_446414,4.622936,False,5.174344,False
chr2_131945577_132196569,0.127767,False,5.102465,False
chr2_91057159_91321476,0.346472,False,5.084739,False
chr22_22725750_24228038,1.403877,False,5.009828,False
chr15_53166_592121,3.141137,False,4.886993,False
chr12_36739877_67332062,0.241221,False,4.750446,False
chr16_15039224_33875313,0.067972,False,4.742377,False
chr2_8972669_89953713,0.000654,False,4.722868,False
chr17_984101_1003742,4.450468,False,4.643491,False
chr17_2361350_18868037,4.903911,False,4.563934,False
chr11_70562838_89296560,0.422641,False,4.536535,False
chr6_32732764_32738443,0.448947,False,4.483631,False
chr6_92035339_170943103,6.069453,False,4.399539,False
chr5_69274433_96603723,4.100089,False,4.366557,False
chr5_49619946_68850823,4.100089,False,4.366557,False
chr7_141965869_141978333,1.287104,False,4.337335,False
chr6_32766023_91964331,0.060536,False,4.327931,False
chr19_20422576_20493401,1.06359,False,4.167286,False
chr15_22038880_22138119,0.439193,False,4.136488,False
chr1_120313797_120737345,1.698451,False,4.111956,False
chr23_3229_45135,0.000773,False,3.833874,False
chr22_37683612_37705310,5.028881,False,3.780326,False
chr21_13334960_13435755,4.618015,False,3.724503,False
chr6_30021894_32519935,2.429769,False,3.568193,False
chr6_1535319_30010234,0.044174,False,3.488735,False
chr15_32523241_32594902,0.771673,False,3.419693,False
