param_selector__C,param_selector__l1_ratio,param_selector__top_k,mean_test_score,std_test_score,rank_test_score
0.001,0.1,5,0.4733333333333333,0.07788880963698616,185
0.001,0.1,10,0.5666666666666667,0.15018507101425083,137
0.001,0.1,20,0.49333333333333335,0.15224249662225647,169
0.001,0.1,50,0.5133333333333333,0.26149144876606917,153
0.001,0.3,5,0.4733333333333333,0.07788880963698616,185
0.001,0.3,10,0.5666666666666667,0.15018507101425083,137
0.001,0.3,20,0.49333333333333335,0.15224249662225647,169
0.001,0.3,50,0.5133333333333333,0.26149144876606917,153
0.001,0.5,5,0.4733333333333333,0.07788880963698616,185
0.001,0.5,10,0.5666666666666667,0.15018507101425083,137
0.001,0.5,20,0.49333333333333335,0.15224249662225647,169
0.001,0.5,50,0.5133333333333333,0.26149144876606917,153
0.001,0.7,5,0.4733333333333333,0.07788880963698616,185
0.001,0.7,10,0.5666666666666667,0.15018507101425083,137
0.001,0.7,20,0.49333333333333335,0.15224249662225647,169
0.001,0.7,50,0.5133333333333333,0.26149144876606917,153
0.001,0.9,5,0.4733333333333333,0.07788880963698616,185
0.001,0.9,10,0.5666666666666667,0.15018507101425083,137
0.001,0.9,20,0.49333333333333335,0.15224249662225647,169
0.001,0.9,50,0.5133333333333333,0.26149144876606917,153
0.00359381,0.1,5,0.4733333333333333,0.07788880963698616,185
0.00359381,0.1,10,0.5666666666666667,0.15018507101425083,137
0.00359381,0.1,20,0.49333333333333335,0.15224249662225647,169
0.00359381,0.1,50,0.5133333333333333,0.26149144876606917,153
0.00359381,0.3,5,0.4733333333333333,0.07788880963698616,185
0.00359381,0.3,10,0.5666666666666667,0.15018507101425083,137
0.00359381,0.3,20,0.49333333333333335,0.15224249662225647,169
0.00359381,0.3,50,0.5133333333333333,0.26149144876606917,153
0.00359381,0.5,5,0.4733333333333333,0.07788880963698616,185
0.00359381,0.5,10,0.5666666666666667,0.15018507101425083,137
0.00359381,0.5,20,0.49333333333333335,0.15224249662225647,169
0.00359381,0.5,50,0.5133333333333333,0.26149144876606917,153
0.00359381,0.7,5,0.4733333333333333,0.07788880963698616,185
0.00359381,0.7,10,0.5666666666666667,0.15018507101425083,137
0.00359381,0.7,20,0.49333333333333335,0.15224249662225647,169
0.00359381,0.7,50,0.5133333333333333,0.26149144876606917,153
0.00359381,0.9,5,0.4733333333333333,0.07788880963698616,185
0.00359381,0.9,10,0.5666666666666667,0.15018507101425083,137
0.00359381,0.9,20,0.49333333333333335,0.15224249662225647,169
0.00359381,0.9,50,0.5133333333333333,0.26149144876606917,153
0.0129155,0.1,5,0.6866666666666668,0.15326085243430201,90
0.0129155,0.1,10,0.6766666666666665,0.1339983416149452,105
0.0129155,0.1,20,0.68,0.09392668535736913,97
0.0129155,0.1,50,0.68,0.11990737165736631,97
0.0129155,0.3,5,0.4733333333333333,0.07788880963698616,185
0.0129155,0.3,10,0.5666666666666667,0.15018507101425083,137
0.0129155,0.3,20,0.49333333333333335,0.15224249662225647,169
0.0129155,0.3,50,0.5133333333333333,0.26149144876606917,153
0.0129155,0.5,5,0.4733333333333333,0.07788880963698616,185
0.0129155,0.5,10,0.5666666666666667,0.15018507101425083,137
0.0129155,0.5,20,0.49333333333333335,0.15224249662225647,169
0.0129155,0.5,50,0.5133333333333333,0.26149144876606917,153
0.0129155,0.7,5,0.4733333333333333,0.07788880963698616,185
0.0129155,0.7,10,0.5666666666666667,0.15018507101425083,137
0.0129155,0.7,20,0.49333333333333335,0.15224249662225647,169
0.0129155,0.7,50,0.5133333333333333,0.26149144876606917,153
0.0129155,0.9,5,0.4733333333333333,0.07788880963698616,185
0.0129155,0.9,10,0.5666666666666667,0.15018507101425083,137
0.0129155,0.9,20,0.49333333333333335,0.15224249662225647,169
0.0129155,0.9,50,0.5133333333333333,0.26149144876606917,153
0.0464159,0.1,5,0.6699999999999999,0.1836058580522722,107
0.0464159,0.1,10,0.68,0.05906681715556449,97
0.0464159,0.1,20,0.7,0.12110601416389968,75
0.0464159,0.1,50,0.7366666666666667,0.10821788720498618,36
0.0464159,0.3,5,0.78,0.13960261060914617,2
0.0464159,0.3,10,0.6566666666666666,0.10306416555826874,129
0.0464159,0.3,20,0.6933333333333334,0.06548960901462834,84
0.0464159,0.3,50,0.68,0.11990737165736631,97
0.0464159,0.5,5,0.6066666666666667,0.11035296904831232,135
0.0464159,0.5,10,0.6633333333333333,0.10974718422102887,114
0.0464159,0.5,20,0.6066666666666667,0.08339997335464534,135
0.0464159,0.5,50,0.61,0.12409673645990855,134
0.0464159,0.7,5,0.4733333333333333,0.07788880963698616,185
0.0464159,0.7,10,0.5666666666666667,0.15018507101425083,137
0.0464159,0.7,20,0.49333333333333335,0.15224249662225647,169
0.0464159,0.7,50,0.5133333333333333,0.26149144876606917,153
0.0464159,0.9,5,0.4733333333333333,0.07788880963698616,185
0.0464159,0.9,10,0.5666666666666667,0.15018507101425083,137
0.0464159,0.9,20,0.49333333333333335,0.15224249662225647,169
0.0464159,0.9,50,0.5133333333333333,0.26149144876606917,153
0.16681,0.1,5,0.6866666666666665,0.08717797887081345,92
0.16681,0.1,10,0.74,0.09809292646374776,28
0.16681,0.1,20,0.6666666666666666,0.10903618155864084,112
0.16681,0.1,50,0.6633333333333333,0.07333333333333335,114
0.16681,0.3,5,0.7633333333333333,0.12445436468396313,11
0.16681,0.3,10,0.7200000000000001,0.06446359868604572,43
0.16681,0.3,20,0.7,0.10645812948447539,75
0.16681,0.3,50,0.68,0.046427960923947076,97
0.16681,0.5,5,0.7466666666666666,0.20853989759489405,26
0.16681,0.5,10,0.7,0.07226494462892934,75
0.16681,0.5,20,0.6933333333333334,0.10780641085864154,84
0.16681,0.5,50,0.7133333333333333,0.10077477638553985,65
0.16681,0.7,5,0.7666666666666667,0.21160760330805176,9
0.16681,0.7,10,0.7333333333333334,0.09249624617007739,39
0.16681,0.7,20,0.7166666666666668,0.0641179468722378,57
0.16681,0.7,50,0.7033333333333334,0.15398412616601462,68
0.16681,0.9,5,0.7666666666666667,0.21160760330805176,9
0.16681,0.9,10,0.7766666666666666,0.09580071908799942,4
0.16681,0.9,20,0.7966666666666666,0.11125546178852423,1
0.16681,0.9,50,0.7200000000000001,0.10402991022884824,43
0.599484,0.1,5,0.72,0.05416025603090639,55
0.599484,0.1,10,0.74,0.09809292646374776,28
0.599484,0.1,20,0.7633333333333333,0.09333333333333337,11
0.599484,0.1,50,0.6466666666666667,0.06863753427324668,130
0.599484,0.3,5,0.74,0.09165151389911684,28
0.599484,0.3,10,0.7566666666666666,0.08472176684759221,24
0.599484,0.3,20,0.7366666666666667,0.11421227799341212,36
0.599484,0.3,50,0.6633333333333333,0.07333333333333335,114
0.599484,0.5,5,0.78,0.1077032961426901,2
0.599484,0.5,10,0.7200000000000001,0.0694422221866655,43
