param_clf__shrink_threshold,param_selector__C,param_selector__l1_ratio,param_selector__top_k,mean_test_score,std_test_score,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_fit_time,mean_score_time
,0.001,0.1,5,0.3733333333333334,0.08273115763993905,753,0.5,0.4,0.26666666666666666,0.4,0.3,0.0032683372497558593,0.0014526844024658203
,0.001,0.1,10,0.3866666666666666,0.09510228411791403,737,0.35,0.3,0.2833333333333333,0.5,0.5,0.0031906604766845704,0.001393890380859375
,0.001,0.1,20,0.36666666666666664,0.08096638534327413,769,0.3833333333333333,0.3,0.26666666666666666,0.3833333333333333,0.5,0.003247785568237305,0.0013952255249023438
,0.001,0.1,50,0.48666666666666664,0.11025223605694151,641,0.3666666666666667,0.45,0.6333333333333333,0.3833333333333333,0.6,0.003218984603881836,0.0013964653015136718
,0.001,0.3,5,0.3733333333333334,0.08273115763993905,753,0.5,0.4,0.26666666666666666,0.4,0.3,0.0032607555389404298,0.0013938426971435546
,0.001,0.3,10,0.3866666666666666,0.09510228411791403,737,0.35,0.3,0.2833333333333333,0.5,0.5,0.0032648086547851563,0.0013900279998779296
,0.001,0.3,20,0.36666666666666664,0.08096638534327413,769,0.3833333333333333,0.3,0.26666666666666666,0.3833333333333333,0.5,0.0032054424285888673,0.001387166976928711
,0.001,0.3,50,0.48666666666666664,0.11025223605694151,641,0.3666666666666667,0.45,0.6333333333333333,0.3833333333333333,0.6,0.0032396316528320312,0.0013893604278564452
,0.001,0.5,5,0.3733333333333334,0.08273115763993905,753,0.5,0.4,0.26666666666666666,0.4,0.3,0.003338623046875,0.001392221450805664
,0.001,0.5,10,0.3866666666666666,0.09510228411791403,737,0.35,0.3,0.2833333333333333,0.5,0.5,0.0032351016998291016,0.0013925552368164063
,0.001,0.5,20,0.36666666666666664,0.08096638534327413,769,0.3833333333333333,0.3,0.26666666666666666,0.3833333333333333,0.5,0.00319523811340332,0.0013916969299316406
,0.001,0.5,50,0.48666666666666664,0.11025223605694151,641,0.3666666666666667,0.45,0.6333333333333333,0.3833333333333333,0.6,0.0032277584075927736,0.0013932228088378907
,0.001,0.7,5,0.3733333333333334,0.08273115763993905,753,0.5,0.4,0.26666666666666666,0.4,0.3,0.003310537338256836,0.001397085189819336
,0.001,0.7,10,0.3866666666666666,0.09510228411791403,737,0.35,0.3,0.2833333333333333,0.5,0.5,0.003226041793823242,0.0013832569122314454
,0.001,0.7,20,0.36666666666666664,0.08096638534327413,769,0.3833333333333333,0.3,0.26666666666666666,0.3833333333333333,0.5,0.003215312957763672,0.0013843059539794921
,0.001,0.7,50,0.48666666666666664,0.11025223605694151,641,0.3666666666666667,0.45,0.6333333333333333,0.3833333333333333,0.6,0.003259420394897461,0.0013932228088378907
