param_selector__C,param_selector__l1_ratio,param_selector__top_k,mean_test_score,std_test_score,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_fit_time,mean_score_time
0.001,0.1,5,0.42333333333333334,0.07788880963698615,184,0.48333333333333334,0.5,0.45,0.2833333333333333,0.4,0.002800178527832031,0.0011670589447021484
0.001,0.1,10,0.4966666666666667,0.07408703590297624,167,0.5833333333333334,0.5833333333333334,0.45,0.4666666666666667,0.4,0.0027344226837158203,0.0011621952056884766
0.001,0.1,20,0.5966666666666666,0.1355646627177517,148,0.75,0.75,0.5333333333333333,0.55,0.4,0.0027410030364990235,0.0011628627777099609
0.001,0.1,50,0.6133333333333334,0.11897712198383163,121,0.6333333333333333,0.8166666666666667,0.45,0.5666666666666667,0.6000000000000001,0.00276799201965332,0.0011746883392333984
0.001,0.3,5,0.42333333333333334,0.07788880963698615,184,0.48333333333333334,0.5,0.45,0.2833333333333333,0.4,0.002779531478881836,0.0011488437652587891
0.001,0.3,10,0.4966666666666667,0.07408703590297624,167,0.5833333333333334,0.5833333333333334,0.45,0.4666666666666667,0.4,0.002719211578369141,0.0011662006378173827
0.001,0.3,20,0.5966666666666666,0.1355646627177517,148,0.75,0.75,0.5333333333333333,0.55,0.4,0.002704477310180664,0.0011683940887451173
0.001,0.3,50,0.6133333333333334,0.11897712198383163,121,0.6333333333333333,0.8166666666666667,0.45,0.5666666666666667,0.6000000000000001,0.002733945846557617,0.0011748790740966797
0.001,0.5,5,0.42333333333333334,0.07788880963698615,184,0.48333333333333334,0.5,0.45,0.2833333333333333,0.4,0.002729463577270508,0.0011626243591308593
0.001,0.5,10,0.4966666666666667,0.07408703590297624,167,0.5833333333333334,0.5833333333333334,0.45,0.4666666666666667,0.4,0.0027814865112304687,0.001160907745361328
0.001,0.5,20,0.5966666666666666,0.1355646627177517,148,0.75,0.75,0.5333333333333333,0.55,0.4,0.0027665615081787108,0.0012000560760498046
0.001,0.5,50,0.6133333333333334,0.11897712198383163,121,0.6333333333333333,0.8166666666666667,0.45,0.5666666666666667,0.6000000000000001,0.0027458667755126953,0.001174020767211914
0.001,0.7,5,0.42333333333333334,0.07788880963698615,184,0.48333333333333334,0.5,0.45,0.2833333333333333,0.4,0.0027609825134277343,0.0011639595031738281
0.001,0.7,10,0.4966666666666667,0.07408703590297624,167,0.5833333333333334,0.5833333333333334,0.45,0.4666666666666667,0.4,0.002790403366088867,0.001181173324584961
0.001,0.7,20,0.5966666666666666,0.1355646627177517,148,0.75,0.75,0.5333333333333333,0.55,0.4,0.0028172969818115235,0.0011982917785644531
0.001,0.7,50,0.6133333333333334,0.11897712198383163,121,0.6333333333333333,0.8166666666666667,0.45,0.5666666666666667,0.6000000000000001,0.0027613162994384764,0.0011715888977050781
0.001,0.9,5,0.42333333333333334,0.07788880963698615,184,0.48333333333333334,0.5,0.45,0.2833333333333333,0.4,0.002762889862060547,0.0011624813079833985
0.001,0.9,10,0.4966666666666667,0.07408703590297624,167,0.5833333333333334,0.5833333333333334,0.45,0.4666666666666667,0.4,0.0027176380157470704,0.00116729736328125
0.001,0.9,20,0.5966666666666666,0.1355646627177517,148,0.75,0.75,0.5333333333333333,0.55,0.4,0.002743434906005859,0.001171445846557617
0.001,0.9,50,0.6133333333333334,0.11897712198383163,121,0.6333333333333333,0.8166666666666667,0.45,0.5666666666666667,0.6000000000000001,0.0027532577514648438,0.0011759281158447265
0.00359381,0.1,5,0.42333333333333334,0.07788880963698615,184,0.48333333333333334,0.5,0.45,0.2833333333333333,0.4,0.002807950973510742,0.0011717796325683594
0.00359381,0.1,10,0.4966666666666667,0.07408703590297624,167,0.5833333333333334,0.5833333333333334,0.45,0.4666666666666667,0.4,0.0028125762939453123,0.0011618614196777343
0.00359381,0.1,20,0.5966666666666666,0.1355646627177517,148,0.75,0.75,0.5333333333333333,0.55,0.4,0.0028216361999511717,0.0011689186096191407
0.00359381,0.1,50,0.6133333333333334,0.11897712198383163,121,0.6333333333333333,0.8166666666666667,0.45,0.5666666666666667,0.6000000000000001,0.0028705596923828125,0.0011879920959472657
0.00359381,0.3,5,0.42333333333333334,0.07788880963698615,184,0.48333333333333334,0.5,0.45,0.2833333333333333,0.4,0.0027635574340820314,0.001170969009399414
0.00359381,0.3,10,0.4966666666666667,0.07408703590297624,167,0.5833333333333334,0.5833333333333334,0.45,0.4666666666666667,0.4,0.002762508392333984,0.0011963844299316406
0.00359381,0.3,20,0.5966666666666666,0.1355646627177517,148,0.75,0.75,0.5333333333333333,0.55,0.4,0.002743816375732422,0.0011605262756347657
0.00359381,0.3,50,0.6133333333333334,0.11897712198383163,121,0.6333333333333333,0.8166666666666667,0.45,0.5666666666666667,0.6000000000000001,0.0027743816375732423,0.0011789798736572266
0.00359381,0.5,5,0.42333333333333334,0.07788880963698615,184,0.48333333333333334,0.5,0.45,0.2833333333333333,0.4,0.002771806716918945,0.0011809349060058593
0.00359381,0.5,10,0.4966666666666667,0.07408703590297624,167,0.5833333333333334,0.5833333333333334,0.45,0.4666666666666667,0.4,0.0027187824249267577,0.001160573959350586
0.00359381,0.5,20,0.5966666666666666,0.1355646627177517,148,0.75,0.75,0.5333333333333333,0.55,0.4,0.00272979736328125,0.0011565208435058594
0.00359381,0.5,50,0.6133333333333334,0.11897712198383163,121,0.6333333333333333,0.8166666666666667,0.45,0.5666666666666667,0.6000000000000001,0.0027332305908203125,0.001182699203491211
0.00359381,0.7,5,0.42333333333333334,0.07788880963698615,184,0.48333333333333334,0.5,0.45,0.2833333333333333,0.4,0.0027469635009765626,0.0012191295623779296
0.00359381,0.7,10,0.4966666666666667,0.07408703590297624,167,0.5833333333333334,0.5833333333333334,0.45,0.4666666666666667,0.4,0.002734804153442383,0.0011544227600097656
0.00359381,0.7,20,0.5966666666666666,0.1355646627177517,148,0.75,0.75,0.5333333333333333,0.55,0.4,0.0026919364929199217,0.0011754035949707031
0.00359381,0.7,50,0.6133333333333334,0.11897712198383163,121,0.6333333333333333,0.8166666666666667,0.45,0.5666666666666667,0.6000000000000001,0.0027329444885253905,0.001172924041748047
0.00359381,0.9,5,0.42333333333333334,0.07788880963698615,184,0.48333333333333334,0.5,0.45,0.2833333333333333,0.4,0.0027753829956054686,0.0011825084686279297
0.00359381,0.9,10,0.4966666666666667,0.07408703590297624,167,0.5833333333333334,0.5833333333333334,0.45,0.4666666666666667,0.4,0.0027834892272949217,0.0011703014373779298
0.00359381,0.9,20,0.5966666666666666,0.1355646627177517,148,0.75,0.75,0.5333333333333333,0.55,0.4,0.002712535858154297,0.0011737346649169922
0.00359381,0.9,50,0.6133333333333334,0.11897712198383163,121,0.6333333333333333,0.8166666666666667,0.45,0.5666666666666667,0.6000000000000001,0.002755260467529297,0.0011579036712646485
