param_clf__max_features,param_clf__min_samples_leaf,param_selector__k,mean_test_score,std_test_score,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_fit_time,mean_score_time
sqrt,1,5,0.5700000000000001,0.0858939915115008,31,0.4666666666666667,0.6333333333333333,0.55,0.7,0.5,0.6033749103546142,0.021319818496704102
sqrt,1,10,0.6166666666666667,0.08755950357709132,27,0.7166666666666667,0.55,0.7166666666666667,0.6,0.5,0.6071858882904053,0.021396589279174805
sqrt,1,15,0.7,0.06324555320336762,11,0.7333333333333334,0.6333333333333333,0.6333333333333333,0.8,0.7,0.6094332695007324,0.021485567092895508
sqrt,1,20,0.6666666666666667,0.11595018087284059,18,0.8166666666666667,0.7333333333333334,0.5666666666666667,0.7166666666666667,0.5,0.6097443103790283,0.021346139907836913
sqrt,1,30,0.6666666666666666,0.12952906151816965,19,0.6333333333333333,0.8166666666666667,0.5666666666666667,0.8166666666666667,0.5,0.612660551071167,0.021516895294189452
sqrt,1,50,0.7033333333333334,0.1024152766382481,9,0.7333333333333334,0.8,0.5666666666666667,0.8166666666666667,0.6000000000000001,0.6154800415039062,0.021323728561401366
sqrt,1,75,0.7566666666666666,0.09752492558885192,2,0.7333333333333334,0.8,0.75,0.9,0.6000000000000001,0.6188297748565674,0.021381855010986328
sqrt,1,100,0.7333333333333333,0.11547005383792514,4,0.6333333333333333,0.7,0.8333333333333333,0.9,0.6000000000000001,0.621875810623169,0.021250200271606446
sqrt,5,5,0.5933333333333334,0.07859884081701064,29,0.55,0.55,0.65,0.7166666666666667,0.5,0.5958699226379395,0.021208715438842774
sqrt,5,10,0.6433333333333333,0.11430952132988166,24,0.5333333333333333,0.65,0.7333333333333334,0.8,0.5,0.6018416881561279,0.021274852752685546
sqrt,5,15,0.74,0.03265986323710906,3,0.7333333333333334,0.7333333333333334,0.7333333333333334,0.8,0.7,0.5987798690795898,0.021022224426269533
sqrt,5,20,0.6866666666666668,0.05312459150169741,15,0.65,0.7333333333333334,0.7333333333333334,0.7166666666666667,0.6000000000000001,0.6021328926086426,0.021264076232910156
sqrt,5,30,0.72,0.08717797887081342,7,0.7166666666666667,0.8166666666666667,0.65,0.8166666666666667,0.6000000000000001,0.5979755878448486,0.02112722396850586
sqrt,5,50,0.7166666666666667,0.06912147117775905,8,0.7166666666666667,0.7166666666666667,0.7333333333333334,0.8166666666666667,0.6000000000000001,0.6016326427459717,0.02121291160583496
sqrt,5,75,0.7333333333333333,0.07302967433402213,4,0.7333333333333334,0.8,0.7333333333333334,0.8,0.6000000000000001,0.6038827896118164,0.021264171600341795
sqrt,5,100,0.7733333333333333,0.08793937305515274,1,0.8333333333333333,0.8,0.8333333333333333,0.8,0.6000000000000001,0.6105640411376954,0.021361923217773436
0.3,1,5,0.5700000000000001,0.0858939915115008,31,0.4666666666666667,0.6333333333333333,0.55,0.7,0.5,0.6037363052368164,0.021333742141723632
0.3,1,10,0.6166666666666667,0.08755950357709132,27,0.7166666666666667,0.55,0.7166666666666667,0.6,0.5,0.6105308532714844,0.021514177322387695
0.3,1,15,0.7,0.03651483716701111,11,0.7333333333333334,0.7333333333333334,0.6333333333333333,0.7,0.7,0.6063015937805176,0.021367454528808595
0.3,1,20,0.6833333333333333,0.13984117975602023,16,0.9,0.7333333333333334,0.5666666666666667,0.7166666666666667,0.5,0.6092480182647705,0.021373462677001954
0.3,1,30,0.6666666666666666,0.12952906151816965,19,0.6333333333333333,0.8166666666666667,0.5666666666666667,0.8166666666666667,0.5,0.6155095577239991,0.021315717697143556
0.3,1,50,0.6433333333333333,0.14590712418826193,24,0.6333333333333333,0.8,0.4666666666666667,0.8166666666666667,0.5,0.6258597850799561,0.021295166015625
0.3,1,75,0.6633333333333333,0.13349989596333858,21,0.5333333333333333,0.7166666666666667,0.5666666666666667,0.9,0.6000000000000001,0.635480260848999,0.0214019775390625
0.3,1,100,0.7,0.09368979548370131,11,0.5333333333333333,0.7,0.75,0.8166666666666667,0.7,0.6492798805236817,0.02136530876159668
0.3,5,5,0.5766666666666667,0.09345230512584124,30,0.4666666666666667,0.55,0.65,0.7166666666666667,0.5,0.5894399642944336,0.021621561050415038
0.3,5,10,0.6433333333333333,0.11430952132988166,24,0.5333333333333333,0.65,0.7333333333333334,0.8,0.5,0.5936210632324219,0.02113051414489746
0.3,5,15,0.7033333333333334,0.03711842908553351,9,0.6333333333333333,0.7333333333333334,0.7333333333333334,0.7166666666666667,0.7,0.5947793960571289,0.02110767364501953
0.3,5,20,0.6500000000000001,0.06912147117775906,23,0.55,0.65,0.7333333333333334,0.7166666666666667,0.6000000000000001,0.5973568439483643,0.021306705474853516
0.3,5,30,0.6799999999999999,0.07916228058025275,17,0.7166666666666667,0.6166666666666667,0.65,0.8166666666666667,0.6000000000000001,0.5986676692962647,0.0209658145904541
0.3,5,50,0.6633333333333333,0.04642796092394705,21,0.6333333333333333,0.7166666666666667,0.65,0.7166666666666667,0.6000000000000001,0.6033100605010986,0.020958328247070314
0.3,5,75,0.6966666666666668,0.07180219742846006,14,0.6333333333333333,0.7166666666666667,0.7333333333333334,0.8,0.6000000000000001,0.6156987190246582,0.02125835418701172
0.3,5,100,0.7300000000000001,0.06863753427324669,6,0.6333333333333333,0.7,0.8166666666666667,0.8,0.7,0.6232077598571777,0.02122359275817871
