param_clf__max_features,param_clf__min_samples_leaf,param_selector__k,mean_test_score,std_test_score,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_fit_time,mean_score_time
sqrt,1,5,0.7133333333333333,0.06182412330330468,18,0.7333333333333334,0.7166666666666667,0.8166666666666667,0.65,0.65,0.6025913715362549,0.02114696502685547
sqrt,1,10,0.7466666666666667,0.13224556283251582,9,0.55,0.9,0.8166666666666667,0.6333333333333333,0.8333333333333333,0.6038678646087646,0.021013975143432617
sqrt,1,15,0.6833333333333333,0.12823589374447564,22,0.7333333333333334,0.7166666666666667,0.8,0.43333333333333335,0.7333333333333334,0.6050299167633056,0.021132659912109376
sqrt,1,20,0.7200000000000001,0.08653836657164779,15,0.6333333333333333,0.7166666666666667,0.8,0.6166666666666667,0.8333333333333333,0.608782148361206,0.020973777770996092
sqrt,1,30,0.8099999999999999,0.07039570693980961,2,0.75,0.9166666666666667,0.7166666666666667,0.8333333333333333,0.8333333333333333,0.609861946105957,0.02116107940673828
sqrt,1,50,0.7466666666666667,0.09030811456096045,9,0.65,0.9166666666666667,0.7,0.7333333333333334,0.7333333333333334,0.6155292987823486,0.02088274955749512
sqrt,1,75,0.7666666666666666,0.12337837015547833,6,0.55,0.9166666666666667,0.8,0.7333333333333334,0.8333333333333333,0.6159387588500976,0.021078968048095705
sqrt,1,100,0.8033333333333333,0.0865383665716478,3,0.65,0.9166666666666667,0.8,0.8166666666666667,0.8333333333333333,0.6191704273223877,0.021263980865478517
sqrt,5,5,0.5966666666666667,0.09910712498212337,30,0.65,0.7333333333333334,0.43333333333333335,0.6,0.5666666666666667,0.5930232048034668,0.020819330215454103
sqrt,5,10,0.5933333333333334,0.12409673645990855,31,0.6333333333333333,0.8166666666666667,0.5333333333333333,0.5166666666666667,0.4666666666666667,0.592230224609375,0.020716142654418946
sqrt,5,15,0.6066666666666667,0.07423685817106696,28,0.5333333333333333,0.7166666666666667,0.6166666666666667,0.5166666666666667,0.65,0.5927487373352051,0.020694875717163087
sqrt,5,20,0.6633333333333333,0.09392668535736913,23,0.6333333333333333,0.8,0.7166666666666667,0.5166666666666667,0.65,0.5972684383392334,0.020794391632080078
sqrt,5,30,0.6366666666666666,0.1557776192739723,26,0.45,0.8166666666666667,0.45,0.7166666666666667,0.75,0.5988167762756348,0.021024417877197266
sqrt,5,50,0.7233333333333334,0.13767917618708922,14,0.6333333333333333,0.9166666666666667,0.5166666666666667,0.8,0.75,0.5986302852630615,0.020810317993164063
sqrt,5,75,0.74,0.16485684025170985,13,0.5333333333333333,1.0,0.6,0.8166666666666667,0.75,0.6018532752990723,0.020877838134765625
sqrt,5,100,0.7633333333333333,0.09741092797468309,7,0.6333333333333333,0.9166666666666667,0.7,0.8166666666666667,0.75,0.6042170047760009,0.021134281158447267
0.3,1,5,0.71,0.06548960901462833,19,0.7333333333333334,0.7166666666666667,0.8166666666666667,0.6333333333333333,0.65,0.5971533298492432,0.02094712257385254
0.3,1,10,0.7466666666666667,0.13224556283251582,9,0.55,0.9,0.8166666666666667,0.6333333333333333,0.8333333333333333,0.6033789157867432,0.021137475967407227
0.3,1,15,0.7,0.09603240193925289,20,0.7333333333333334,0.7166666666666667,0.8,0.5166666666666667,0.7333333333333334,0.6033090591430664,0.02106475830078125
0.3,1,20,0.7200000000000001,0.08653836657164779,15,0.6333333333333333,0.7166666666666667,0.8,0.6166666666666667,0.8333333333333333,0.6091020107269287,0.020886802673339845
0.3,1,30,0.8433333333333334,0.06548960901462836,1,0.75,0.9166666666666667,0.8,0.9166666666666667,0.8333333333333333,0.6148860931396485,0.021131086349487304
0.3,1,50,0.7666666666666668,0.09006170724070868,5,0.6666666666666666,0.8166666666666667,0.7,0.9166666666666667,0.7333333333333334,0.6243366718292236,0.02109870910644531
0.3,1,75,0.7466666666666665,0.1561338457150716,12,0.4666666666666667,0.9166666666666667,0.7,0.8166666666666667,0.8333333333333333,0.6360572814941406,0.021065425872802735
0.3,1,100,0.8033333333333333,0.0865383665716478,3,0.65,0.9166666666666667,0.8,0.8166666666666667,0.8333333333333333,0.644528579711914,0.020965147018432616
0.3,5,5,0.6533333333333333,0.0686375342732467,25,0.7333333333333334,0.7333333333333334,0.6333333333333333,0.6,0.5666666666666667,0.5889109134674072,0.020638751983642577
0.3,5,10,0.5933333333333334,0.12409673645990855,31,0.6333333333333333,0.8166666666666667,0.5333333333333333,0.5166666666666667,0.4666666666666667,0.6001388549804687,0.02088789939880371
0.3,5,15,0.6066666666666667,0.07423685817106696,28,0.5333333333333333,0.7166666666666667,0.6166666666666667,0.5166666666666667,0.65,0.5936376094818115,0.020659923553466797
0.3,5,20,0.6633333333333333,0.12710450643291746,23,0.6333333333333333,0.9,0.6166666666666667,0.5166666666666667,0.65,0.5966929435729981,0.020853376388549803
0.3,5,30,0.6166666666666666,0.1505545305418162,27,0.45,0.8166666666666667,0.45,0.6166666666666667,0.75,0.6023507595062256,0.020835161209106445
0.3,5,50,0.7,0.12605113600792692,20,0.6333333333333333,0.9,0.5166666666666667,0.7166666666666667,0.7333333333333334,0.6104586601257325,0.020932674407958984
0.3,5,75,0.72,0.16172679294277603,17,0.5333333333333333,0.9,0.5166666666666667,0.8166666666666667,0.8333333333333333,0.6156011581420898,0.021062469482421874
0.3,5,100,0.7566666666666666,0.11813363431112901,8,0.6333333333333333,0.9,0.6,0.8166666666666667,0.8333333333333333,0.6231848239898682,0.020924758911132813
