param_clf__C,param_clf__l1_ratio,mean_test_score,std_test_score,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_fit_time,mean_score_time
0.001,0.1,0.5,0.0,34,0.5,0.5,0.5,0.5,0.5,0.0023907184600830077,0.0011803150177001954
0.001,0.3,0.5,0.0,34,0.5,0.5,0.5,0.5,0.5,0.0023808002471923826,0.0011712074279785155
0.001,0.5,0.5,0.0,34,0.5,0.5,0.5,0.5,0.5,0.002419853210449219,0.0011852264404296875
0.001,0.7,0.5,0.0,34,0.5,0.5,0.5,0.5,0.5,0.002336740493774414,0.0011753082275390626
0.001,0.9,0.5,0.0,34,0.5,0.5,0.5,0.5,0.5,0.002334880828857422,0.001183795928955078
0.00359381,0.1,0.5,0.0,34,0.5,0.5,0.5,0.5,0.5,0.0025040149688720704,0.0011721611022949218
0.00359381,0.3,0.5,0.0,34,0.5,0.5,0.5,0.5,0.5,0.0023621559143066407,0.0011703968048095703
0.00359381,0.5,0.5,0.0,34,0.5,0.5,0.5,0.5,0.5,0.0024156093597412108,0.001184558868408203
0.00359381,0.7,0.5,0.0,34,0.5,0.5,0.5,0.5,0.5,0.002337789535522461,0.0011687278747558594
0.00359381,0.9,0.5,0.0,34,0.5,0.5,0.5,0.5,0.5,0.0024347782135009767,0.001169729232788086
0.0129155,0.1,0.7066666666666667,0.15114378731672848,30,0.9166666666666667,0.48333333333333334,0.6166666666666667,0.8166666666666667,0.7,0.008475351333618163,0.0011882305145263672
0.0129155,0.3,0.5,0.0,34,0.5,0.5,0.5,0.5,0.5,0.002537393569946289,0.0011731624603271485
0.0129155,0.5,0.5,0.0,34,0.5,0.5,0.5,0.5,0.5,0.0023967742919921873,0.001179981231689453
0.0129155,0.7,0.5,0.0,34,0.5,0.5,0.5,0.5,0.5,0.0023819923400878905,0.0011712074279785155
0.0129155,0.9,0.5,0.0,34,0.5,0.5,0.5,0.5,0.5,0.0023539066314697266,0.0011678218841552734
0.0464159,0.1,0.7733333333333334,0.19107880863955354,1,0.9166666666666667,0.45,0.8,1.0,0.7,0.016010475158691407,0.001201772689819336
0.0464159,0.3,0.7266666666666668,0.14437605218471813,23,0.9166666666666667,0.48333333333333334,0.7166666666666667,0.8166666666666667,0.7,0.01667447090148926,0.001201295852661133
0.0464159,0.5,0.5,0.010540925533894614,34,0.5,0.5,0.5166666666666667,0.48333333333333334,0.5,0.013307571411132812,0.0011790275573730468
0.0464159,0.7,0.5,0.0,34,0.5,0.5,0.5,0.5,0.5,0.002886962890625,0.0011730670928955078
0.0464159,0.9,0.5,0.0,34,0.5,0.5,0.5,0.5,0.5,0.002782917022705078,0.0011672496795654297
0.16681,0.1,0.74,0.13021349989749742,11,0.8333333333333333,0.5333333333333333,0.7166666666666667,0.9166666666666667,0.7,0.03646187782287598,0.0012176036834716797
