param_clf__max_features,param_clf__min_samples_leaf,param_selector__k,mean_test_score,std_test_score,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_fit_time,mean_score_time
sqrt,1,5,0.5166666666666666,0.13703203194062977,31,0.35,0.48333333333333334,0.7,0.65,0.4,0.6028290271759034,0.02066969871520996
sqrt,1,10,0.5766666666666667,0.12409673645990858,25,0.35,0.5666666666666667,0.7166666666666667,0.65,0.6,0.6062398433685303,0.02094855308532715
sqrt,1,15,0.6300000000000001,0.10187137859957415,9,0.5333333333333333,0.55,0.8166666666666667,0.65,0.6,0.6051830768585205,0.0208712100982666
sqrt,1,20,0.6466666666666667,0.09392668535736912,2,0.5333333333333333,0.65,0.8166666666666667,0.6333333333333333,0.6000000000000001,0.6066644191741943,0.020752811431884767
sqrt,1,30,0.64,0.08339997335464537,7,0.6166666666666667,0.7333333333333334,0.7166666666666667,0.6333333333333333,0.5,0.6084210872650146,0.020766592025756835
sqrt,1,50,0.6266666666666667,0.05537749241945381,10,0.6166666666666667,0.65,0.7166666666666667,0.55,0.6000000000000001,0.6191806793212891,0.020909881591796874
sqrt,1,75,0.6466666666666667,0.06944222218666553,2,0.6333333333333333,0.7333333333333334,0.7166666666666667,0.55,0.6000000000000001,0.6161876201629639,0.02087855339050293
sqrt,1,100,0.6266666666666667,0.0703957069398096,10,0.6333333333333333,0.65,0.7166666666666667,0.6333333333333333,0.5,0.6249261856079101,0.02075018882751465
sqrt,5,5,0.5866666666666667,0.18360585805227211,23,0.35,0.8333333333333333,0.7,0.65,0.4,0.590600061416626,0.020362997055053712
sqrt,5,10,0.55,0.11303883305208783,28,0.35,0.6333333333333333,0.6166666666666667,0.65,0.5,0.5933896541595459,0.020367527008056642
sqrt,5,15,0.6100000000000001,0.08602325267042626,16,0.45,0.65,0.7,0.65,0.6000000000000001,0.5918846130371094,0.020418882369995117
sqrt,5,20,0.6266666666666667,0.12806248474865695,10,0.45,0.55,0.8166666666666667,0.7166666666666667,0.6000000000000001,0.5921157836914063,0.020391559600830077
sqrt,5,30,0.6466666666666667,0.06531972647421806,2,0.55,0.65,0.7166666666666667,0.7166666666666667,0.6000000000000001,0.5966362476348877,0.020526361465454102
sqrt,5,50,0.5933333333333335,0.038873012632301994,22,0.55,0.65,0.6166666666666667,0.55,0.6000000000000001,0.5976035118103027,0.020757150650024415
sqrt,5,75,0.6399999999999999,0.032659863237109,8,0.6333333333333333,0.6333333333333333,0.7,0.6333333333333333,0.6000000000000001,0.598974084854126,0.02042527198791504
sqrt,5,100,0.6766666666666665,0.035901098714230036,1,0.6333333333333333,0.6333333333333333,0.7,0.7166666666666667,0.7,0.6025636196136475,0.020679140090942384
0.3,1,5,0.5166666666666666,0.13703203194062977,31,0.35,0.48333333333333334,0.7,0.65,0.4,0.597169303894043,0.020697593688964844
0.3,1,10,0.5766666666666667,0.12409673645990858,25,0.35,0.5666666666666667,0.7166666666666667,0.65,0.6,0.6018956184387207,0.020826196670532225
0.3,1,15,0.6100000000000001,0.1147945023848171,16,0.5333333333333333,0.55,0.8166666666666667,0.65,0.5,0.6037622928619385,0.02080049514770508
0.3,1,20,0.6266666666666667,0.09865765724632491,10,0.6166666666666667,0.55,0.8166666666666667,0.55,0.6000000000000001,0.6071980476379395,0.020659542083740233
0.3,1,30,0.6433333333333334,0.07039570693980957,6,0.6166666666666667,0.7333333333333334,0.7166666666666667,0.55,0.6000000000000001,0.6148714542388916,0.020998239517211914
0.3,1,50,0.6066666666666667,0.08069145624606802,19,0.6166666666666667,0.6333333333333333,0.7166666666666667,0.4666666666666667,0.6000000000000001,0.6239219188690186,0.02079348564147949
0.3,1,75,0.5533333333333335,0.09741092797468305,27,0.5333333333333333,0.45,0.7166666666666667,0.4666666666666667,0.6000000000000001,0.6354107856750488,0.020676898956298827
0.3,1,100,0.5866666666666667,0.0825967446224258,23,0.5333333333333333,0.7333333333333334,0.6166666666666667,0.55,0.5,0.6467511177062988,0.020604896545410156
0.3,5,5,0.5333333333333333,0.13703203194062977,30,0.35,0.5666666666666667,0.7,0.65,0.4,0.5839128494262695,0.02095308303833008
0.3,5,10,0.55,0.11303883305208783,28,0.35,0.6333333333333333,0.6166666666666667,0.65,0.5,0.5878281593322754,0.021104860305786132
0.3,5,15,0.6100000000000001,0.08602325267042626,16,0.45,0.65,0.7,0.65,0.6000000000000001,0.5908065795898437,0.021891164779663085
0.3,5,20,0.6266666666666667,0.12806248474865695,10,0.45,0.55,0.8166666666666667,0.7166666666666667,0.6000000000000001,0.5963380336761475,0.020491886138916015
0.3,5,30,0.6466666666666667,0.06531972647421806,2,0.55,0.65,0.7166666666666667,0.7166666666666667,0.6000000000000001,0.598999309539795,0.02046380043029785
0.3,5,50,0.6066666666666667,0.08339997335464534,19,0.45,0.6333333333333333,0.6166666666666667,0.6333333333333333,0.7,0.6034494876861572,0.020693635940551756
0.3,5,75,0.6066666666666667,0.05637178175095917,19,0.55,0.6333333333333333,0.7,0.55,0.6000000000000001,0.612269115447998,0.020683956146240235
0.3,5,100,0.6233333333333333,0.09865765724632494,15,0.45,0.7333333333333334,0.7,0.6333333333333333,0.6000000000000001,0.6166505813598633,0.020710086822509764
