param_clf__shrink_threshold,param_selector__C,param_selector__l1_ratio,param_selector__top_k,mean_test_score,std_test_score,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_fit_time,mean_score_time
,0.001,0.1,5,0.44333333333333336,0.1204620733306177,718,0.6166666666666667,0.3333333333333333,0.2833333333333333,0.48333333333333334,0.5,0.0027618885040283205,0.001192331314086914
,0.001,0.1,10,0.44000000000000006,0.11234866364235147,750,0.6166666666666667,0.4166666666666667,0.2833333333333333,0.3833333333333333,0.5,0.0027391910552978516,0.0011622905731201172
,0.001,0.1,20,0.44333333333333325,0.08339997335464537,734,0.55,0.35,0.3666666666666667,0.5333333333333333,0.4166666666666667,0.0029025554656982424,0.0012420654296875
,0.001,0.1,50,0.52,0.13012814197295425,561,0.45,0.35,0.4666666666666667,0.7166666666666667,0.6166666666666667,0.002738332748413086,0.0011678695678710937
,0.001,0.3,5,0.44333333333333336,0.1204620733306177,718,0.6166666666666667,0.3333333333333333,0.2833333333333333,0.48333333333333334,0.5,0.0027694225311279295,0.0011833667755126952
,0.001,0.3,10,0.44000000000000006,0.11234866364235147,750,0.6166666666666667,0.4166666666666667,0.2833333333333333,0.3833333333333333,0.5,0.0027513504028320312,0.0011792659759521484
,0.001,0.3,20,0.44333333333333325,0.08339997335464537,734,0.55,0.35,0.3666666666666667,0.5333333333333333,0.4166666666666667,0.00274806022644043,0.001187276840209961
,0.001,0.3,50,0.52,0.13012814197295425,561,0.45,0.35,0.4666666666666667,0.7166666666666667,0.6166666666666667,0.0027604103088378906,0.0011781692504882813
,0.001,0.5,5,0.44333333333333336,0.1204620733306177,718,0.6166666666666667,0.3333333333333333,0.2833333333333333,0.48333333333333334,0.5,0.002803802490234375,0.0011721134185791015
,0.001,0.5,10,0.44000000000000006,0.11234866364235147,750,0.6166666666666667,0.4166666666666667,0.2833333333333333,0.3833333333333333,0.5,0.0027166366577148437,0.001170969009399414
,0.001,0.5,20,0.44333333333333325,0.08339997335464537,734,0.55,0.35,0.3666666666666667,0.5333333333333333,0.4166666666666667,0.002721405029296875,0.0011696815490722656
,0.001,0.5,50,0.52,0.13012814197295425,561,0.45,0.35,0.4666666666666667,0.7166666666666667,0.6166666666666667,0.0027660369873046876,0.001189422607421875
,0.001,0.7,5,0.44333333333333336,0.1204620733306177,718,0.6166666666666667,0.3333333333333333,0.2833333333333333,0.48333333333333334,0.5,0.0028499603271484376,0.001234149932861328
,0.001,0.7,10,0.44000000000000006,0.11234866364235147,750,0.6166666666666667,0.4166666666666667,0.2833333333333333,0.3833333333333333,0.5,0.0028694629669189452,0.001282644271850586
,0.001,0.7,20,0.44333333333333325,0.08339997335464537,734,0.55,0.35,0.3666666666666667,0.5333333333333333,0.4166666666666667,0.0028352737426757812,0.001211833953857422
,0.001,0.7,50,0.52,0.13012814197295425,561,0.45,0.35,0.4666666666666667,0.7166666666666667,0.6166666666666667,0.0028163433074951173,0.0011969566345214843
,0.001,0.9,5,0.44333333333333336,0.1204620733306177,718,0.6166666666666667,0.3333333333333333,0.2833333333333333,0.48333333333333334,0.5,0.002779579162597656,0.0011814117431640625
,0.001,0.9,10,0.44000000000000006,0.11234866364235147,750,0.6166666666666667,0.4166666666666667,0.2833333333333333,0.3833333333333333,0.5,0.0027809619903564455,0.0011734962463378906
,0.001,0.9,20,0.44333333333333325,0.08339997335464537,734,0.55,0.35,0.3666666666666667,0.5333333333333333,0.4166666666666667,0.0027266502380371093,0.0011704921722412109
,0.001,0.9,50,0.52,0.13012814197295425,561,0.45,0.35,0.4666666666666667,0.7166666666666667,0.6166666666666667,0.0028332233428955077,0.0012041568756103516
,0.00359381,0.1,5,0.44333333333333336,0.1204620733306177,718,0.6166666666666667,0.3333333333333333,0.2833333333333333,0.48333333333333334,0.5,0.003470754623413086,0.001207256317138672
,0.00359381,0.1,10,0.44000000000000006,0.11234866364235147,750,0.6166666666666667,0.4166666666666667,0.2833333333333333,0.3833333333333333,0.5,0.0034038543701171873,0.0011859416961669921
,0.00359381,0.1,20,0.44333333333333325,0.08339997335464537,734,0.55,0.35,0.3666666666666667,0.5333333333333333,0.4166666666666667,0.0034042835235595704,0.0011763572692871094
,0.00359381,0.1,50,0.52,0.13012814197295425,561,0.45,0.35,0.4666666666666667,0.7166666666666667,0.6166666666666667,0.003329038619995117,0.0011848926544189454
,0.00359381,0.3,5,0.44333333333333336,0.1204620733306177,718,0.6166666666666667,0.3333333333333333,0.2833333333333333,0.48333333333333334,0.5,0.0027820587158203123,0.0011945724487304687
,0.00359381,0.3,10,0.44000000000000006,0.11234866364235147,750,0.6166666666666667,0.4166666666666667,0.2833333333333333,0.3833333333333333,0.5,0.0028081893920898437,0.0011928558349609375
