param_clf__C,param_clf__l1_ratio,mean_test_score,std_test_score,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_fit_time,mean_score_time
0.001,0.1,0.5,0.0,35,0.5,0.5,0.5,0.5,0.5,0.002367258071899414,0.0011658668518066406
0.001,0.3,0.5,0.0,35,0.5,0.5,0.5,0.5,0.5,0.0023905754089355467,0.0011646270751953125
0.001,0.5,0.5,0.0,35,0.5,0.5,0.5,0.5,0.5,0.0023033618927001953,0.0011503219604492188
0.001,0.7,0.5,0.0,35,0.5,0.5,0.5,0.5,0.5,0.0023643016815185548,0.0011473655700683593
0.001,0.9,0.5,0.0,35,0.5,0.5,0.5,0.5,0.5,0.0023193359375,0.0011551380157470703
0.00359381,0.1,0.5,0.0,35,0.5,0.5,0.5,0.5,0.5,0.0026149749755859375,0.001168537139892578
0.00359381,0.3,0.5,0.0,35,0.5,0.5,0.5,0.5,0.5,0.002302694320678711,0.0011515140533447266
0.00359381,0.5,0.5,0.0,35,0.5,0.5,0.5,0.5,0.5,0.0023334503173828127,0.0011510848999023438
0.00359381,0.7,0.5,0.0,35,0.5,0.5,0.5,0.5,0.5,0.002322816848754883,0.0012277603149414063
0.00359381,0.9,0.5,0.0,35,0.5,0.5,0.5,0.5,0.5,0.002401304244995117,0.001153421401977539
0.0129155,0.1,0.76,0.0793025150224688,23,0.8333333333333333,0.8166666666666667,0.6333333333333333,0.8166666666666667,0.7,0.007852602005004882,0.001178884506225586
0.0129155,0.3,0.5,0.0,35,0.5,0.5,0.5,0.5,0.5,0.0027117252349853514,0.001159811019897461
0.0129155,0.5,0.5,0.0,35,0.5,0.5,0.5,0.5,0.5,0.0025850772857666016,0.0011662960052490235
0.0129155,0.7,0.5,0.0,35,0.5,0.5,0.5,0.5,0.5,0.002350902557373047,0.0011489391326904297
0.0129155,0.9,0.5,0.0,35,0.5,0.5,0.5,0.5,0.5,0.0023378372192382813,0.0011594772338867187
0.0464159,0.1,0.8133333333333332,0.13266499161421602,10,0.8333333333333333,0.9,0.6333333333333333,1.0,0.7,0.015509605407714844,0.0011781215667724609
0.0464159,0.3,0.74,0.07498147919467994,32,0.8333333333333333,0.7166666666666667,0.6333333333333333,0.8166666666666667,0.7,0.015627145767211914,0.0011850833892822266
0.0464159,0.5,0.5700000000000001,0.09333333333333335,34,0.7333333333333334,0.5,0.6166666666666667,0.5,0.5,0.010328292846679688,0.0011658668518066406
0.0464159,0.7,0.5,0.0,35,0.5,0.5,0.5,0.5,0.5,0.0031290531158447267,0.0011490821838378907
0.0464159,0.9,0.5,0.0,35,0.5,0.5,0.5,0.5,0.5,0.002833127975463867,0.0011596202850341797
0.16681,0.1,0.7766666666666667,0.09637888196533975,19,0.8333333333333333,0.9,0.6333333333333333,0.8166666666666667,0.7,0.03504977226257324,0.0012047290802001953
0.16681,0.3,0.8166666666666667,0.10110500592068736,9,0.8333333333333333,0.9,0.6333333333333333,0.9166666666666667,0.8,0.037842416763305665,0.0012248992919921876
0.16681,0.5,0.7933333333333333,0.11085526098877263,16,0.8166666666666667,0.9,0.6333333333333333,0.9166666666666667,0.7,0.04526309967041016,0.001199197769165039
0.16681,0.7,0.7633333333333333,0.04521553322083509,22,0.7333333333333334,0.7166666666666667,0.7333333333333334,0.8333333333333333,0.8,0.0543025016784668,0.0012308120727539062
0.16681,0.9,0.7066666666666667,0.06548960901462834,33,0.65,0.6166666666666667,0.7333333333333334,0.7333333333333334,0.8,0.05307784080505371,0.0012375354766845704
0.599484,0.1,0.7966666666666666,0.1002219758558194,12,0.75,0.9,0.6333333333333333,0.9,0.8,0.07834124565124512,0.0012514591217041016
0.599484,0.3,0.8166666666666668,0.09775252199076788,3,0.8333333333333333,0.9,0.6333333333333333,0.8166666666666667,0.9,0.09681472778320313,0.001298809051513672
0.599484,0.5,0.8366666666666667,0.10561986345169909,1,0.8333333333333333,0.9,0.6333333333333333,0.9166666666666667,0.9,0.1116724967956543,0.0013043403625488282
0.599484,0.7,0.8366666666666667,0.10561986345169909,1,0.8333333333333333,0.9,0.6333333333333333,0.9166666666666667,0.9,0.13042502403259276,0.0013239860534667968
0.599484,0.9,0.76,0.10572501018102475,23,0.65,0.8,0.6333333333333333,0.9166666666666667,0.8,0.17850871086120607,0.0013596534729003907
2.15443,0.1,0.7566666666666666,0.09043106644167026,28,0.75,0.8,0.6333333333333333,0.9,0.7,0.15092091560363768,0.001333141326904297
2.15443,0.3,0.8166666666666668,0.09775252199076788,3,0.8333333333333333,0.9,0.6333333333333333,0.8166666666666667,0.9,0.20380864143371583,0.0013806819915771484
2.15443,0.5,0.8166666666666668,0.09775252199076788,3,0.8333333333333333,0.9,0.6333333333333333,0.8166666666666667,0.9,0.24371156692504883,0.0013988018035888672
2.15443,0.7,0.8166666666666668,0.09775252199076788,3,0.8333333333333333,0.9,0.6333333333333333,0.8166666666666667,0.9,0.2789474964141846,0.0013976097106933594
2.15443,0.9,0.8,0.10327955589886445,11,0.8333333333333333,0.9,0.6333333333333333,0.7333333333333334,0.9,0.320329475402832,0.0014195442199707031
7.74264,0.1,0.7566666666666667,0.14204850501775013,25,0.75,0.8,0.6333333333333333,1.0,0.6,0.1662217617034912,0.0013237953186035155
7.74264,0.3,0.7799999999999999,0.08781293248212994,17,0.75,0.9,0.6333333333333333,0.8166666666666667,0.8,0.3008220672607422,0.001409006118774414
7.74264,0.5,0.8166666666666668,0.09775252199076788,3,0.8333333333333333,0.9,0.6333333333333333,0.8166666666666667,0.9,0.3751801013946533,0.0014250755310058593
7.74264,0.7,0.7966666666666666,0.13597385369580758,12,0.8333333333333333,0.9,0.5333333333333333,0.8166666666666667,0.9,0.451339864730835,0.0016884326934814454
7.74264,0.9,0.7966666666666666,0.13597385369580758,12,0.8333333333333333,0.9,0.5333333333333333,0.8166666666666667,0.9,0.49253010749816895,0.0014506816864013673
27.8256,0.1,0.7533333333333334,0.14039626459101792,29,0.65,0.8,0.7166666666666667,1.0,0.6,0.19833927154541015,0.0013560771942138672
27.8256,0.3,0.7566666666666667,0.14204850501775013,25,0.75,0.8,0.6333333333333333,1.0,0.6,0.2425832748413086,0.0013807296752929687
27.8256,0.5,0.7966666666666666,0.1002219758558194,12,0.75,0.9,0.6333333333333333,0.9,0.8,0.3343310832977295,0.0014167308807373046
27.8256,0.7,0.7799999999999999,0.08781293248212994,17,0.75,0.9,0.6333333333333333,0.8166666666666667,0.8,0.39483184814453126,0.0014324188232421875
27.8256,0.9,0.8166666666666668,0.09775252199076788,3,0.8333333333333333,0.9,0.6333333333333333,0.8166666666666667,0.9,0.4896074771881104,0.0014433860778808594
100.0,0.1,0.7533333333333334,0.14039626459101792,29,0.65,0.8,0.7166666666666667,1.0,0.6,0.237968111038208,0.0013790130615234375
100.0,0.3,0.7533333333333334,0.14039626459101792,29,0.65,0.8,0.7166666666666667,1.0,0.6,0.24883027076721193,0.0014129638671875
100.0,0.5,0.7733333333333333,0.13106402167558334,20,0.75,0.8,0.7166666666666667,1.0,0.6,0.2497776508331299,0.0014145374298095703
100.0,0.7,0.7733333333333333,0.13106402167558334,20,0.75,0.8,0.7166666666666667,1.0,0.6,0.2598071575164795,0.001428842544555664
100.0,0.9,0.7566666666666667,0.14204850501775013,25,0.75,0.8,0.6333333333333333,1.0,0.6,0.28267731666564944,0.0014398574829101562
