param_selector__C,param_selector__l1_ratio,param_selector__top_k,mean_test_score,std_test_score,rank_test_score
0.001,0.1,5,0.42666666666666675,0.07788880963698616,185
0.001,0.1,10,0.4833333333333334,0.09888264649460884,150
0.001,0.1,20,0.43,0.03711842908553347,169
0.001,0.1,50,0.51,0.08472176684759224,126
0.001,0.3,5,0.42666666666666675,0.07788880963698616,185
0.001,0.3,10,0.4833333333333334,0.09888264649460884,150
0.001,0.3,20,0.43,0.03711842908553347,169
0.001,0.3,50,0.51,0.08472176684759224,126
0.001,0.5,5,0.42666666666666675,0.07788880963698616,185
0.001,0.5,10,0.4833333333333334,0.09888264649460884,150
0.001,0.5,20,0.43,0.03711842908553347,169
0.001,0.5,50,0.51,0.08472176684759224,126
0.001,0.7,5,0.42666666666666675,0.07788880963698616,185
0.001,0.7,10,0.4833333333333334,0.09888264649460884,150
0.001,0.7,20,0.43,0.03711842908553347,169
0.001,0.7,50,0.51,0.08472176684759224,126
0.001,0.9,5,0.42666666666666675,0.07788880963698616,185
0.001,0.9,10,0.4833333333333334,0.09888264649460884,150
0.001,0.9,20,0.43,0.03711842908553347,169
0.001,0.9,50,0.51,0.08472176684759224,126
0.00359381,0.1,5,0.42666666666666675,0.07788880963698616,185
0.00359381,0.1,10,0.4833333333333334,0.09888264649460884,150
0.00359381,0.1,20,0.43,0.03711842908553347,169
0.00359381,0.1,50,0.51,0.08472176684759224,126
0.00359381,0.3,5,0.42666666666666675,0.07788880963698616,185
0.00359381,0.3,10,0.4833333333333334,0.09888264649460884,150
0.00359381,0.3,20,0.43,0.03711842908553347,169
0.00359381,0.3,50,0.51,0.08472176684759224,126
0.00359381,0.5,5,0.42666666666666675,0.07788880963698616,185
0.00359381,0.5,10,0.4833333333333334,0.09888264649460884,150
0.00359381,0.5,20,0.43,0.03711842908553347,169
0.00359381,0.5,50,0.51,0.08472176684759224,126
0.00359381,0.7,5,0.42666666666666675,0.07788880963698616,185
0.00359381,0.7,10,0.4833333333333334,0.09888264649460884,150
0.00359381,0.7,20,0.43,0.03711842908553347,169
0.00359381,0.7,50,0.51,0.08472176684759224,126
0.00359381,0.9,5,0.42666666666666675,0.07788880963698616,185
0.00359381,0.9,10,0.4833333333333334,0.09888264649460884,150
0.00359381,0.9,20,0.43,0.03711842908553347,169
0.00359381,0.9,50,0.51,0.08472176684759224,126
0.0129155,0.1,5,0.6466666666666667,0.05999999999999998,72
0.0129155,0.1,10,0.68,0.08393118874676114,42
0.0129155,0.1,20,0.6666666666666667,0.10055402085998903,55
0.0129155,0.1,50,0.6333333333333332,0.13984117975602023,82
0.0129155,0.3,5,0.42666666666666675,0.07788880963698616,185
0.0129155,0.3,10,0.4833333333333334,0.09888264649460884,150
0.0129155,0.3,20,0.43,0.03711842908553347,169
0.0129155,0.3,50,0.51,0.08472176684759224,126
0.0129155,0.5,5,0.42666666666666675,0.07788880963698616,185
0.0129155,0.5,10,0.4833333333333334,0.09888264649460884,150
0.0129155,0.5,20,0.43,0.03711842908553347,169
0.0129155,0.5,50,0.51,0.08472176684759224,126
0.0129155,0.7,5,0.42666666666666675,0.07788880963698616,185
0.0129155,0.7,10,0.4833333333333334,0.09888264649460884,150
0.0129155,0.7,20,0.43,0.03711842908553347,169
0.0129155,0.7,50,0.51,0.08472176684759224,126
0.0129155,0.9,5,0.42666666666666675,0.07788880963698616,185
0.0129155,0.9,10,0.4833333333333334,0.09888264649460884,150
0.0129155,0.9,20,0.43,0.03711842908553347,169
0.0129155,0.9,50,0.51,0.08472176684759224,126
0.0464159,0.1,5,0.6666666666666666,0.04346134936801767,56
0.0464159,0.1,10,0.6599999999999999,0.14552586635295384,67
0.0464159,0.1,20,0.6966666666666667,0.141578403877302,31
0.0464159,0.1,50,0.74,0.17467430008765203,3
0.0464159,0.3,5,0.6633333333333333,0.0865383665716478,62
0.0464159,0.3,10,0.6599999999999999,0.06200358412579423,67
0.0464159,0.3,20,0.6633333333333333,0.08326663997864532,62
0.0464159,0.3,50,0.6466666666666667,0.09854496999396321,72
0.0464159,0.5,5,0.5166666666666667,0.07071067811865475,124
0.0464159,0.5,10,0.6133333333333334,0.10456258094238752,99
0.0464159,0.5,20,0.5599999999999999,0.14514360704718163,119
0.0464159,0.5,50,0.5533333333333333,0.08653836657164779,120
0.0464159,0.7,5,0.42666666666666675,0.07788880963698616,185
0.0464159,0.7,10,0.4833333333333334,0.09888264649460884,150
0.0464159,0.7,20,0.43,0.03711842908553347,169
0.0464159,0.7,50,0.51,0.08472176684759224,126
0.0464159,0.9,5,0.42666666666666675,0.07788880963698616,185
0.0464159,0.9,10,0.4833333333333334,0.09888264649460884,150
0.0464159,0.9,20,0.43,0.03711842908553347,169
0.0464159,0.9,50,0.51,0.08472176684759224,126
0.16681,0.1,5,0.6300000000000001,0.16309506430300091,83
0.16681,0.1,10,0.6666666666666666,0.1676636845327906,56
0.16681,0.1,20,0.6766666666666667,0.16786237749352229,45
0.16681,0.1,50,0.7133333333333333,0.19390719429665318,18
0.16681,0.3,5,0.6833333333333333,0.12110601416389968,40
0.16681,0.3,10,0.7,0.062360956446232386,26
0.16681,0.3,20,0.6433333333333333,0.08339997335464534,75
0.16681,0.3,50,0.6466666666666667,0.13800161029656302,72
0.16681,0.5,5,0.6866666666666668,0.09392668535736914,36
0.16681,0.5,10,0.6433333333333333,0.10143416036468625,75
0.16681,0.5,20,0.6766666666666667,0.07195677714974301,45
0.16681,0.5,50,0.6966666666666667,0.06699917080747261,31
0.16681,0.7,5,0.6733333333333333,0.11860297916438131,53
0.16681,0.7,10,0.6300000000000001,0.07102425250887504,83
0.16681,0.7,20,0.6966666666666667,0.12036980056845194,31
0.16681,0.7,50,0.6866666666666668,0.11990737165736633,36
0.16681,0.9,5,0.7566666666666666,0.092255683353987,1
0.16681,0.9,10,0.64,0.05637178175095917,79
0.16681,0.9,20,0.6666666666666666,0.05868938953886337,56
0.16681,0.9,50,0.6666666666666666,0.06411794687223782,56
0.599484,0.1,5,0.5166666666666666,0.18737959096740261,125
0.599484,0.1,10,0.6333333333333334,0.18944362984510432,80
0.599484,0.1,20,0.6766666666666667,0.15040685563571304,45
0.599484,0.1,50,0.7366666666666667,0.17333333333333334,4
0.599484,0.3,5,0.6866666666666668,0.08781293248212993,36
0.599484,0.3,10,0.7366666666666667,0.10561986345169906,4
0.599484,0.3,20,0.7133333333333333,0.16034684627740928,18
0.599484,0.3,50,0.72,0.16034684627740925,12
0.599484,0.5,5,0.7033333333333333,0.10132456102380444,25
0.599484,0.5,10,0.6833333333333333,0.1386442289539028,40
0.599484,0.5,20,0.6633333333333334,0.12489995996796797,61
