param_clf__max_features,param_clf__min_samples_leaf,param_selector__C,param_selector__l1_ratio,param_selector__top_k,mean_test_score,std_test_score,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_fit_time,mean_score_time
sqrt,1,0.001,0.1,5,0.6033333333333333,0.10402991022884821,560,0.5166666666666667,0.7166666666666667,0.45,0.6333333333333333,0.7,0.4789616107940674,0.021318674087524414
sqrt,1,0.001,0.1,10,0.5833333333333334,0.10593499054713801,646,0.5166666666666667,0.7166666666666667,0.45,0.5333333333333333,0.7,0.48311781883239746,0.021415185928344727
sqrt,1,0.001,0.1,20,0.5933333333333333,0.21822516404443879,596,0.45,0.7166666666666667,0.26666666666666666,0.6333333333333333,0.9,0.4878946304321289,0.021494579315185548
sqrt,1,0.001,0.1,50,0.6133333333333333,0.19590247006553485,535,0.4666666666666667,0.9,0.45,0.45,0.8,0.49418888092041013,0.02136220932006836
sqrt,1,0.001,0.3,5,0.6033333333333333,0.10402991022884821,560,0.5166666666666667,0.7166666666666667,0.45,0.6333333333333333,0.7,0.4803276538848877,0.02140331268310547
sqrt,1,0.001,0.3,10,0.5833333333333334,0.10593499054713801,646,0.5166666666666667,0.7166666666666667,0.45,0.5333333333333333,0.7,0.48311142921447753,0.02137155532836914
sqrt,1,0.001,0.3,20,0.5933333333333333,0.21822516404443879,596,0.45,0.7166666666666667,0.26666666666666666,0.6333333333333333,0.9,0.48980207443237306,0.02144765853881836
sqrt,1,0.001,0.3,50,0.6133333333333333,0.19590247006553485,535,0.4666666666666667,0.9,0.45,0.45,0.8,0.49488277435302735,0.021271371841430665
sqrt,1,0.001,0.5,5,0.6033333333333333,0.10402991022884821,560,0.5166666666666667,0.7166666666666667,0.45,0.6333333333333333,0.7,0.4818911552429199,0.021388483047485352
sqrt,1,0.001,0.5,10,0.5833333333333334,0.10593499054713801,646,0.5166666666666667,0.7166666666666667,0.45,0.5333333333333333,0.7,0.4837314605712891,0.0213956356048584
sqrt,1,0.001,0.5,20,0.5933333333333333,0.21822516404443879,596,0.45,0.7166666666666667,0.26666666666666666,0.6333333333333333,0.9,0.4889875888824463,0.021544933319091797
