,HER2+,HR+,Triple Neg,importance
chr17:35076296-35282086,3.134028651550916,-8.173347379551123e-05,0.0,3.134110385024712
chr16:68710277-68751390,0.0,-0.5026877962675057,0.41088011578878414,0.9135679120562898
chr1:149369522-149394958,0.0,0.29868516820521235,-0.555201843875144,0.8538870120803563
chr12:36739877-67332062,0.0,0.6006520167238832,-0.05027211487753975,0.650924131601423
chr17:41011530-41494331,-0.631193290738586,0.0,0.0,0.631193290738586
chr17:2361350-18868037,0.0,0.0,0.5915057856978928,0.5915057856978928
chr16:28087-14817706,0.0,0.479969594613119,-0.05998590041489403,0.539955495028013
chr11:89400624-134432265,0.0,-0.4325522704747795,0.0,0.4325522704747795
chr12:67337260-132389367,0.0,0.11622198996564669,-0.3092296264712763,0.425451616436923
chr20:8747-12478772,0.0,0.40923184477427754,0.0,0.40923184477427754
