,HER2+,HR+,Triple Neg,importance
chr17:35076296-35282086,0.9547958355715089,-0.2965724962109858,-0.23759174559754356,1.4889600773800382
chr12:67337260-132389367,0.0,0.10638078428443627,-0.22362493958100993,0.3300057238654462
chr16:28087-14817706,0.0,0.1993559484262041,-0.07714316019201256,0.2764991086182167
chr3:196908262-196937230,0.0,0.0,0.2413356775075497,0.2413356775075497
chr6:32766023-91964331,0.0,-0.14806729206599267,0.08843087832926833,0.236498170395261
chr16:68710277-68751390,0.0,-0.14014233317861233,0.09214441665945879,0.23228674983807113
chr17:41011530-41494331,-0.2253870141499855,0.0,0.0,0.2253870141499855
chr12:36739877-67332062,0.0,0.16482484031261907,-0.05140227555561585,0.21622711586823493
chr16:15039224-33875313,0.0,0.08147659973958457,-0.12501441115541667,0.20649101089500124
chr16:68838368-69397102,0.0,-0.07642324953301768,0.12165747873341876,0.19808072826643644
chr3:164112881-193467200,0.0,0.0,0.19275127670134776,0.19275127670134776
chr17:42161364-42873571,-0.16701962538103882,0.0,0.0,0.16701962538103882
chr6:30021894-32519935,0.0,0.0,0.1364876625752413,0.1364876625752413
chr17:22399576-27351012,0.0,0.0,-0.1352652409742375,0.1352652409742375
chr6:92035339-170943103,0.0,-0.13164106643691703,0.0,0.13164106643691703
chr5:69274433-96603723,0.0,0.12655087420038072,0.0,0.12655087420038072
chr17:77442683-77503685,0.0,0.12283910665488833,0.0,0.12283910665488833
chr6:1535319-30010234,0.0,-0.052430928395111376,0.053170789886136535,0.10560171828124791
chr4:190887518-191165971,0.0,0.0,-0.10030558414493582,0.10030558414493582
chr8:166452-6907624,-0.06469722484401791,0.0,0.03503507485426479,0.0997322996982827
chr1:149369522-149394958,0.0,0.0,-0.09968612866877986,0.09968612866877986
chr3:193476462-196656506,0.0,0.0,0.0821203485517273,0.0821203485517273
chr16:54354643-54379834,0.0,-0.07900109303367717,0.0,0.07900109303367717
chr15:739595-18454050,0.0,0.0,-0.06472957049328028,0.06472957049328028
chr15:32523241-32594902,0.0,0.0,-0.06206495108185064,0.06206495108185064
chr17:984101-1003742,0.0,0.0,0.06168696282467032,0.06168696282467032
chr22:22725750-24228038,0.0,-0.051552235547606254,0.00934240996408868,0.060894645511694934
chr22:37683612-37705310,0.0,-0.06055383363061353,0.0,0.06055383363061353
chr5:96637773-180644810,0.0,0.02889600634137167,-0.029213777306844203,0.05810978364821587
chr17:35444422-40926154,0.0,0.05379300311613282,0.0,0.05379300311613282
chr21:13334960-13435755,0.0,-0.05260545062077077,0.0,0.05260545062077077
chr3:196947293-199383479,0.0,0.0,0.0521367859827172,0.0521367859827172
chr14:105654998-105839439,0.0,0.0,-0.050983397264083054,0.050983397264083054
chr17:20569693-20596699,0.0,0.050202107564448005,0.0,0.050202107564448005
chr8:39535655-43515874,-0.0443634643096273,0.001428471109022955,0.0,0.04579193541865026
chr22:24263116-37678070,0.0,-0.029741774324892077,0.015268274121025825,0.045010048445917904
chr5:49619946-68850823,0.0,0.04385858867410106,0.0,0.04385858867410106
chr11:89400624-134432265,0.0,-0.043029511076458755,0.0,0.043029511076458755
chr22:15433500-22665928,0.0,-0.04217347465546644,0.0,0.04217347465546644
chr14:105602756-105630089,0.0,0.0,-0.04046612657784421,0.04046612657784421
chr15:18657388-18683110,0.0,0.0,-0.03733391816305213,0.03733391816305213
chr6:32732764-32738443,0.0,0.0,0.03505434036673942,0.03505434036673942
chr15:53166-592121,0.0,0.0,-0.03382104742838405,0.03382104742838405
chr6:32634044-32728487,0.0,-0.031016496585373882,0.0,0.031016496585373882
chr1:72661597-109968401,0.0,-0.02858989632182816,0.0,0.02858989632182816
chr17:1890246-2286311,-0.02753068099589919,0.0,0.0,0.02753068099589919
chr3:95043863-126884366,-0.01845985054508473,0.0,0.006889498592584242,0.025349349137668974
chr17:19083766-20521986,0.0,0.02526763894029365,0.0,0.02526763894029365
chr17:1542118-1560766,-0.019801219824374057,0.0,0.0,0.019801219824374057
chr21:13461550-13635227,0.0,-0.019322448688857498,0.0,0.019322448688857498
