,HER2+,HR+,Triple Neg,importance
chr17:35076296-35282086,0.6514140568328248,-0.2778881957767659,-0.2634537033731656,1.1927559559827563
chr17:41011530-41494331,-0.20891157554413323,0.03572017821268836,0.06314475321747426,0.3077765069742958
chr12:36739877-67332062,0.0,0.1484665277761083,-0.15496644446335767,0.30343297223946597
chr16:68838368-69397102,0.0,-0.13743092667748144,0.14743996247644156,0.284870889153923
chr12:67337260-132389367,0.0,0.1252644282906497,-0.14629355872421285,0.27155798701486256
chr6:32732764-32738443,0.0,-0.11313269911593211,0.1371156573104608,0.2502483564263929
chr5:96637773-180644810,0.0,0.14098133253426273,-0.08972832521028909,0.23070965774455182
chr11:89400624-134432265,0.0,-0.13608834389247437,0.09395497728662562,0.23004332117909998
chr16:14956177-14988855,0.015251331328916876,-0.16708076914734024,0.04175025141048824,0.22408235188674536
chr23:3229-45135,0.0,-0.1525261738823341,0.053061262163299316,0.20558743604563343
