,HER2+,HR+,Triple Neg,importance
chr17:35076296-35282086,1.4924992554839724,-0.49963894753869387,-0.6107508052627101,2.6028890082853766
chr16:68838368-69397102,0.0,-0.2526559447062805,0.4604256686658565,0.7130816133721369
chr12:36739877-67332062,0.0,0.34297047538430786,-0.2788598025127699,0.6218302778970778
chr22:37683612-37705310,0.05859899821434219,-0.45423875629845967,0.013686635236509497,0.5265243897493114
chr17:41011530-41494331,-0.4467701129128226,0.04768879317626331,0.01702478127665737,0.5114836873657432
chr23:3229-45135,0.0,-0.27586683324299194,0.2312082727822013,0.5070751060251932
chr6:32766023-91964331,0.0,-0.3876217490719292,0.09776760238982805,0.48538935146175727
chr17:42161364-42873571,-0.3070959911859992,0.0,0.15482146838378974,0.4619174595697889
chr15:32523241-32594902,0.0,0.13989656228687603,-0.27974321976439426,0.4196397820512703
chr19:56816785-56859204,0.0,-0.24097307540061716,0.17465352620923827,0.41562660160985543
chr5:96637773-180644810,0.0,0.19580405129566006,-0.21561230270467766,0.4114163540003377
chr16:28087-14817706,-0.022216275870399933,0.3821817250749032,0.0,0.40439800094530315
chr12:67337260-132389367,0.0,0.09682643658761955,-0.27869533281586073,0.37552176940348025
chr3:196908262-196937230,-0.09429089359932649,0.0,0.2699240366469806,0.36421493024630713
chr22:15433500-22665928,0.0,-0.2669599806009298,0.06790214870925267,0.33486212931018244
chr15:22163893-32511475,0.0,0.16883961446114526,-0.15583751421551373,0.324677128676659
chr1:149369522-149394958,0.0,0.08642401277223241,-0.21786625489183237,0.30429026766406475
chr1:17030134-22668805,0.0,0.20651470659948346,-0.0872013644613967,0.29371607106088016
chr16:54390012-68679377,0.0,-0.1673987321903926,0.1138805088973821,0.2812792410877747
chr6:92035339-170943103,0.08208229747642257,-0.1964193893144457,0.0,0.2785016867908683
chr20:8747-12478772,0.0,0.22665240859016209,-0.04868827881627536,0.27534068740643747
chr17:77442683-77503685,-0.07226179703709452,0.1825798906836154,0.0,0.2548416877207099
chr20:29306447-40052114,0.0,0.09265092883314588,-0.1556244567811882,0.24827538561433407
chr12:9528590-9585156,0.0,0.15930169895542448,-0.07682670805101828,0.23612840700644278
chr10:115544-38563575,0.0,-0.15975898645514958,0.06929426780626673,0.22905325426141632
chr16:14956177-14988855,0.0,-0.15848745791910238,0.067964768550392,0.22645222646949437
chr1:199087690-199111062,0.0,-0.15262078132876997,0.07262601489203284,0.2252467962208028
chr5:763494-878290,0.22266510611047988,0.0,0.0,0.22266510611047988
chr16:68710277-68751390,0.0,-0.15624228773493046,0.06534630766685376,0.22158859540178422
chr8:39535655-43515874,-0.08926844246244472,0.13217231705888033,0.0,0.22144075952132505
chr11:89400624-134432265,0.0,-0.14686077191406177,0.07059055519108551,0.21745132710514728
chr17:35444422-40926154,-0.09161584835895588,0.12558622154306512,0.0,0.217202069902021
chr15:20307869-21982746,0.0,0.11991309435469602,-0.09386259439969001,0.21377568875438602
chr17:35286565-35427554,0.07013984761661277,0.0,-0.13895145447944368,0.20909130209605645
chr15:18657388-18683110,0.0,0.0,-0.2063738961159297,0.2063738961159297
chr16:15039224-33875313,0.0,0.2014036805797986,0.0,0.2014036805797986
chr16:69417987-69744010,-0.02398537547774331,0.0,0.17610730142187048,0.2000926768996138
chr23:1672003-1706462,-0.07236370256518314,0.11505141532628364,0.0,0.18741511789146678
chr1:16551324-16997273,-0.1737689082822019,0.0,0.0,0.1737689082822019
chr14:105602756-105630089,0.0,0.028453517297081243,-0.13968163995381322,0.16813515725089445
chr3:586636-75535753,0.0,0.07926483883892141,-0.08648715471259952,0.16575199355152093
chr1:72489681-72620747,0.01428661262135194,0.0,-0.15131554000886327,0.16560215263021522
chr16:45058242-54336421,0.0,0.0,0.16166653378908297,0.16166653378908297
chr22:15270151-15403609,0.0,0.05353980022638213,-0.10767413483240919,0.1612139350587913
chr1:149579637-149598429,0.0,0.04486396272410815,-0.11505398986557021,0.15991795258967836
chr13:18194527-18354969,0.0,0.0,0.1555600006771357,0.1555600006771357
chr7:143321677-143391065,0.0,0.15281749989742216,0.0,0.15281749989742216
chr1:2870100-2901629,0.0,0.002526450977151665,-0.14438499394299398,0.14691144492014566
chr6:32732764-32738443,0.0,-0.0351282893229791,0.11066577518505707,0.14579406450803617
chr3:193476462-196656506,-0.020876553442586685,0.0,0.11655441381532192,0.1374309672579086
