,HER2+,HR+,Triple Neg,importance
chr17:35076296-35282086,1.875321726871974,-0.6194982886290927,-0.44545171035032544,2.9402717258513924
chr16:68838368-69397102,0.0,-0.339879241387317,0.40106769243342083,0.7409469338207378
chr12:36739877-67332062,0.0,0.4880115209165317,-0.18957265853910443,0.6775841794556361
chr1:149369522-149394958,0.0,0.07040923749287288,-0.5159737936665776,0.5863830311594505
chr6:32732764-32738443,0.0,-0.21506418098642613,0.36223180182842135,0.5772959828148475
chr15:22163893-32511475,0.0,0.31695839820946153,-0.22790816348474077,0.5448665616942023
chr17:42161364-42873571,-0.52877562322683,0.0,0.014963011062298276,0.5437386342891283
chr6:32766023-91964331,0.0,-0.42229968237131305,0.11492149308171937,0.5372211754530324
chr17:41011530-41494331,-0.505332726746769,0.0,0.0,0.505332726746769
chr1:17030134-22668805,0.0,0.26277087670696486,-0.19771085357335882,0.4604817302803237
chr14:105602756-105630089,0.0,0.09176690760064367,-0.31871301197376095,0.4104799195744046
chr12:67337260-132389367,0.0,0.04384912172315794,-0.3615465339635308,0.4053956556866888
chr11:89400624-134432265,0.0,-0.30555086326334246,0.08721340973417882,0.39276427299752126
chr3:196908262-196937230,0.0,0.0,0.3844594721282563,0.3844594721282563
chr15:32523241-32594902,0.0,0.0,-0.36077716957746025,0.36077716957746025
chr15:18657388-18683110,0.0,0.0,-0.3538932862705065,0.3538932862705065
chr5:69274433-96603723,0.0,0.3355101875527258,0.0,0.3355101875527258
chr14:22022060-73047267,0.0,0.18453614373427873,-0.15068306504894244,0.3352192087832212
chr23:1672003-1706462,0.0,0.2944037002565253,0.0,0.2944037002565253
chr16:68710277-68751390,0.0,-0.28053487460383075,0.0,0.28053487460383075
