,HER2+,HR+,Triple Neg,importance
chr17:35076296-35282086,1.2139766418474465,-0.10690657216664019,-0.12936983566266863,1.4502530496767554
chr16:68838368-69397102,0.0,-0.1777032547083354,0.172566625617749,0.3502698803260844
chr12:36739877-67332062,0.0,0.16971446532676987,-0.09804480014629174,0.2677592654730616
chr17:41011530-41494331,-0.2561966765476672,0.0,0.0,0.2561966765476672
chr12:67337260-132389367,0.0,0.02102301681093919,-0.1372042673029726,0.1582272841139118
chr6:32732764-32738443,0.0,0.0,0.15012856654668003,0.15012856654668003
chr16:28087-14817706,0.0,0.1491784873013771,0.0,0.1491784873013771
chr5:96637773-180644810,0.0,0.09798365979756798,-0.04773754154264088,0.14572120134020886
chr15:32523241-32594902,0.0,0.0,-0.14447871457196654,0.14447871457196654
chr5:69274433-96603723,0.0,0.1380957660476151,0.0,0.1380957660476151
