,HER2+,HR+,Triple Neg,importance
chr17:35076296-35282086,1.827686029247732,-0.5964143537042491,-0.38958132858909256,2.8136817115410735
chr1:149369522-149394958,0.0,0.3897455647637129,-0.5825075845307552,0.9722531492944682
chr12:36739877-67332062,0.0,0.4240188726499915,-0.25571301201726576,0.6797318846672573
chr16:68710277-68751390,0.0,-0.35761702225438063,0.29703441269666636,0.654651434951047
chr17:41011530-41494331,-0.5618084841227322,0.00930686775142075,0.0,0.571115351874153
chr17:2361350-18868037,-0.023742730402326818,0.0,0.49117161454813624,0.5149143449504631
chr12:67337260-132389367,0.0,0.1877344165049717,-0.3037807042485991,0.4915151207535708
chr11:89400624-134432265,0.0,-0.31617546651160755,0.0649475060806502,0.38112297259225775
chr16:28087-14817706,0.0,0.32524208104383934,-0.048212213229340856,0.3734542942731802
chr20:8747-12478772,0.0,0.34903590295399994,0.0,0.34903590295399994
chr19:56816785-56859204,0.0,-0.15025646873744486,0.19363177997667746,0.3438882487141223
chr15:18657388-18683110,0.0,0.0,-0.34099573603713784,0.34099573603713784
chr6:92035339-170943103,0.024324616232620243,-0.3021200574125519,0.0,0.3264446736451721
chr8:166452-6907624,-0.12744479210684392,0.0,0.18806266448302242,0.31550745658986634
chr16:15039224-33875313,0.0,0.12612501448946958,-0.17974175457010935,0.30586676905957894
chr6:32766023-91964331,0.0,-0.3043378352355074,0.0,0.3043378352355074
chr15:32523241-32594902,0.0,0.01828584877963367,-0.2729714605457563,0.29125730932538996
chr16:68838368-69397102,0.0,-0.06316545366678478,0.22777796895858424,0.290943422625369
chr1:17030134-22668805,0.0,0.2860006121365781,0.0,0.2860006121365781
chr16:54354643-54379834,0.0,-0.19359079501970183,0.0898701504650941,0.28346094548479595
