,HER2+,HR+,Triple Neg,importance
chr17:35076296-35282086,1.4007840164331662,-0.632021955647292,-0.5792921184694018,2.6120980905498596
chr22:37683612-37705310,0.20656530569938594,-0.5257669589459973,0.130186604744087,0.8625188693894703
chr23:3229-45135,0.0,-0.47131518008934353,0.34365724747887333,0.8149724275682169
chr17:41011530-41494331,-0.4955654966385982,0.29177164889915974,0.0143198460044204,0.8016569915421784
chr16:68838368-69397102,0.0,-0.4336469670183439,0.36658564364333335,0.8002326106616773
chr17:42161364-42873571,-0.489182115518868,0.1531203644341917,0.14659992779312686,0.7889024077461866
chr18:4316-76110964,0.0,0.47035207122641165,-0.299333247217358,0.7696853184437696
chr1:199087690-199111062,0.0,-0.38735437065094647,0.3273633804634572,0.7147177511144036
chr23:1672003-1706462,-0.31279172989083465,0.3050219329800193,0.0,0.6178136628708539
chr16:28087-14817706,-0.17719006432374934,0.3926850489088324,-0.02607375930395237,0.5959488725365341
chr1:17030134-22668805,0.0,0.3716554022781172,-0.22032695615121886,0.5919823584293361
chr12:67337260-132389367,0.0040446754356893485,0.19603304824096326,-0.38955307854553617,0.5896308022221888
chr11:5742476-5762182,0.0,0.24337638316969562,-0.3403809873216308,0.5837573704913264
chr15:22163893-32511475,0.0,0.2568708874342913,-0.29129677649454433,0.5481676639288356
chr3:196908262-196937230,-0.24576525013952527,0.0,0.29797264086432684,0.5437378910038522
chr12:36739877-67332062,0.0,0.31828653735626466,-0.2209921026396744,0.5392786399959391
chr6:32732764-32738443,0.0,-0.23860261417196027,0.29375263736156937,0.5323552515335297
chr16:68710277-68751390,0.0396862009479018,-0.36003523940451165,0.13088044932091497,0.5306018896733284
chr1:149369522-149394958,0.0,0.248877603899556,-0.26722750098661097,0.5161051048861669
chr6:92035339-170943103,0.2131151466902432,-0.29188791743299763,0.0,0.5050030641232408
chr6:32766023-91964331,0.043148645364011716,-0.34582399271391145,0.11324803126165776,0.5022206693395809
chr3:75546791-75799957,0.0,0.2735530131599976,-0.2008731822121404,0.474426195372138
chr8:63810-90816,-0.2272280672293481,0.0,0.24027234363194477,0.4675004108612929
chr14:105602756-105630089,0.0,0.1819880768268395,-0.285309667256586,0.4672977440834255
chr20:29306447-40052114,0.0,0.18173960562473918,-0.27785585615613534,0.4595954617808745
chr1:16551324-16997273,-0.29430847901897955,0.16366073518918015,0.0,0.4579692142081597
chr17:77535412-78653545,0.0,-0.14511664445325442,0.28229949778634444,0.4274161422395989
chr15:18657388-18683110,0.1008547833616323,0.012921763874825281,-0.30325190210515046,0.41702844934160804
chr14:22022060-73047267,0.0,0.22158963159799,-0.1911638400298926,0.41275347162788256
chr17:35444422-40926154,-0.24559892292635938,0.16431369464892015,0.0,0.4099126175752795
chr15:53166-592121,0.0,0.11909965953729656,-0.28864805584454395,0.4077477153818405
chr17:35286565-35427554,0.2042380645153885,0.0,-0.18816376839755916,0.39240183291294767
chr15:32523241-32594902,0.005299845927740438,0.0952585148738834,-0.2900147712902397,0.39057313209186356
chr15:18722595-20060061,0.19020354830351843,0.0,-0.18654126044528327,0.3767448087488017
chr11:89400624-134432265,0.0,-0.21960300346918848,0.15643438130648052,0.376037384775669
chr7:143321677-143391065,0.0,0.2403909314301947,-0.12932779280528894,0.36971872423548363
chr20:8747-12478772,0.0,0.2507554452072009,-0.11671458890594107,0.36747003411314194
chr5:763494-878290,0.2216811033819944,-0.13648067514026088,0.0,0.3581617785222553
chr15:739595-18454050,0.03464368851072554,0.04236463690593434,-0.2664836802852174,0.34349200570187727
chr13:5179-123882,0.0,0.20933906469522787,-0.13282964491072136,0.34216870960594925
chr17:77442683-77503685,-0.19462427382532724,0.14655555230248662,0.0,0.34117982612781383
chr20:40075620-62379059,0.0823348691086677,0.0,-0.2541624724333251,0.33649734154199284
chr2:131945577-132196569,0.0,-0.12067384113895455,0.2048189875670044,0.32549282870595897
chr5:69274433-96603723,0.0,0.23099606857624466,-0.09091267389827393,0.3219087424745186
chr8:28208003-35676140,-0.0043478810372838406,0.2549507407175893,-0.061196520071868085,0.3204951418267412
chr19:232836-236846,0.12982331315607085,0.0,-0.1834609059669269,0.31328421912299775
chr23:92209094-152935130,0.0,-0.19172117776290115,0.11184144064732342,0.3035626184102246
chr17:403833-446414,0.0,-0.07710310546328714,0.22488749568538452,0.30199060114867166
chr5:96637773-180644810,0.0,0.13706592544240442,-0.15902135544039056,0.296087280882795
chr21:9896630-10198129,0.22246991023570287,-0.06941897484895779,0.0,0.29188888508466065
