,HER2+,HR+,Triple Neg,importance
chr17:35076296-35282086,1.9476019463022616,-0.6275168025524234,-0.48593426246654536,3.06105301132123
chr3:196908262-196937230,0.0,-0.15524454671597485,0.6268822431663732,0.7821267898823481
chr12:67337260-132389367,0.0,0.27323174337013684,-0.44933753892989203,0.7225692823000289
chr6:32766023-91964331,0.0,-0.371981100920916,0.26391940678169534,0.6359005077026114
chr16:68710277-68751390,0.0,-0.28500939435616357,0.28948393684011736,0.574493331196281
chr16:15039224-33875313,0.0,0.18260164280762675,-0.33683740620557634,0.519439049013203
chr16:28087-14817706,0.0,0.42784724982348443,-0.07057628647494812,0.49842353629843256
chr16:68838368-69397102,0.0,-0.18570015621095476,0.308265106007655,0.49396526221860976
chr17:77442683-77503685,0.0,0.4766076754496962,0.0,0.4766076754496962
chr17:41011530-41494331,-0.40495179876319776,0.01637083351771404,0.0,0.4213226322809118
chr12:36739877-67332062,0.0,0.37153394133881784,-0.047224391069246224,0.41875833240806404
chr3:164112881-193467200,0.0,-0.02549849385642725,0.38029130720893556,0.40578980106536283
chr1:193480150-193527058,0.0,0.07650680396747504,-0.2885538185465869,0.36506062251406196
chr17:42161364-42873571,-0.3441147999759079,0.0,0.0,0.3441147999759079
chr22:37683612-37705310,0.0,-0.33257709154555964,0.0,0.33257709154555964
chr17:20569693-20596699,0.0,0.16012273859647866,-0.10559551152695013,0.26571825012342876
chr17:22399576-27351012,0.0,0.0,-0.2426293807536823,0.2426293807536823
chr6:30021894-32519935,0.0,0.0,0.23969375956754096,0.23969375956754096
chr1:149369522-149394958,0.0,0.03249226126666822,-0.20463617752772958,0.2371284387943978
chr1:199087690-199111062,0.0,-0.11059512262776791,0.12420881590887395,0.23480393853664186
