,HER2+,HR+,Triple Neg,importance
chr17:35076296-35282086,2.465973536458704,-0.2923347440328014,-0.45215511036879835,3.210463390860304
chr16:68838368-69397102,0.0,-0.2610440644404677,0.835013111878688,1.0960571763191558
chr12:36739877-67332062,0.0,0.5392661680580698,-0.19482556257027742,0.7340917306283472
chr6:32766023-91964331,0.0,-0.5524049276651412,0.06448655032851164,0.6168914779936527
chr17:41011530-41494331,-0.5792931080774889,0.0,0.0,0.5792931080774889
chr16:28087-14817706,0.0,0.5278720823422396,0.0,0.5278720823422396
chr22:37683612-37705310,0.0,-0.4902533264452331,0.0,0.4902533264452331
chr12:67337260-132389367,0.0,0.05447942638454707,-0.43369597970094487,0.4881754060854919
chr15:32523241-32594902,0.0,0.0877831097654048,-0.39077773794029314,0.47856084770569796
chr19:56816785-56859204,0.0,-0.21993434807380094,0.20332846727304152,0.42326281534684246
