,HER2+,HR+,Triple Neg,importance
chr17:35076296-35282086,0.62069087682807,-0.27223733019925156,-0.2384831389545607,1.1314113459818822
chr17:41011530-41494331,-0.21906518931636684,0.09625988745167423,0.012847707044946787,0.32817278381298787
chr16:28087-14817706,0.0,0.2033051990840189,-0.11123155946991146,0.3145367585539304
chr5:69274433-96603723,0.0,0.16999739871858385,-0.12624589839925976,0.2962432971178436
chr12:36739877-67332062,0.0,0.1541581338017923,-0.13989345420632535,0.29405158800811765
chr6:92035339-170943103,0.10916920706278865,-0.1750777042217985,0.0,0.2842469112845871
chr12:67337260-132389367,0.0,0.11422577467086428,-0.16397811760129818,0.27820389227216247
chr16:68838368-69397102,0.0,-0.1253503893052819,0.13955920500645846,0.2649095943117403
chr17:42161364-42873571,-0.17548009629492312,0.04018696906322038,0.025388361266418195,0.2410554266245617
chr3:196908262-196937230,-0.07079744437089174,0.0,0.16239489198868076,0.23319233635957248
