,HER2+,HR+,Triple Neg,importance
chr17:35076296-35282086,3.0207793240526573,0.0,0.0,3.0207793240526573
chr22:37683612-37705310,0.0,-0.898627235445247,0.0,0.898627235445247
chr17:41011530-41494331,-0.7084043369028399,0.0,0.0,0.7084043369028399
chr16:28087-14817706,0.0,0.6458303859183387,0.0,0.6458303859183387
chr15:22163893-32511475,0.0,0.4773837059805016,-0.07648486102835651,0.5538685670088581
chr12:36739877-67332062,0.0,0.5473650155544213,0.0,0.5473650155544213
chr23:92209094-152935130,0.0,-0.23168480939929142,0.2577013331307657,0.48938614253005713
chr1:149369522-149394958,0.0,0.03296947811769823,-0.4127259540452021,0.44569543216290036
chr6:1535319-30010234,0.0,-0.2904612211147432,0.11233167396244916,0.40279289507719235
chr6:32766023-91964331,0.0,-0.4013020908902826,0.0,0.4013020908902826
