feature_name,stage1_kw_score,stage1_selected,stage2_score,stage2_selected
chr12_36739877_67332062,0.038654,False,0.12715,True
chr1_149369522_149394958,3.706191,False,0.095375,True
chr16_69763173_88690571,0.004785,False,0.084026,True
chr23_3229_45135,0.269373,False,0.083601,True
chr1_17030134_22668805,1.062576,False,0.06731,True
chr16_28087_14817706,0.019546,False,0.066661,True
chr16_68838368_69397102,0.289754,False,0.066571,True
chr22_37717564_49509094,0.105916,False,0.066148,True
chr12_67337260_132389367,1.461937,False,0.064425,True
chr22_24263116_37678070,0.045369,False,0.061343,True
chr19_3363749_20383210,0.105302,False,0.057267,True
chr22_37683612_37705310,4.326961,False,0.053012,True
chr23_52844235_66511655,1.133226,False,0.052376,True
chr6_1535319_30010234,0.405134,False,0.051513,True
chr4_190887518_191165971,7.792389,False,0.049937,True
chr11_89400624_134432265,2.975429,False,0.045667,True
chr5_69274433_96603723,5.35854,False,0.045648,True
chr19_20422576_20493401,0.953243,False,0.044382,True
chr22_22725750_24228038,0.171392,False,0.042971,True
chr15_18657388_18683110,0.364057,False,0.04012,True
chr16_68710277_68751390,1.655296,False,0.039754,False
chr17_984101_1003742,7.710792,False,0.039208,False
chr15_32523241_32594902,3.401034,False,0.036346,False
chr16_54390012_68679377,0.087807,False,0.035344,False
chr15_739595_18454050,2.012263,False,0.035239,False
chr5_49619946_68850823,1.383165,False,0.034275,False
chr17_2361350_18868037,8.191173,False,0.03398,False
chr20_29306447_40052114,1.93777,False,0.033517,False
chr17_403833_446414,4.016966,False,0.03351,False
chr5_96637773_180644810,0.330991,False,0.032429,False
chr15_22163893_32511475,0.160231,False,0.031161,False
chr6_32766023_91964331,0.516966,False,0.028141,False
chr11_51244499_55118214,0.040333,False,0.026414,False
chr6_92035339_170943103,5.160895,False,0.025735,False
chr1_193480150_193527058,1.178542,False,0.025014,False
chr5_763494_878290,3.260356,False,0.024898,False
chr23_88434081_88986061,0.258208,False,0.023769,False
chr23_90837054_91203848,0.046513,False,0.023313,False
chr11_5777496_7757329,0.078464,False,0.021308,False
chr8_166452_6907624,9.314456,False,0.019714,False
chr6_30021894_32519935,2.051673,False,0.019208,False
chr14_105654998_105839439,1.825305,False,0.017576,False
chr23_92209094_152935130,0.135426,False,0.014925,False
chr23_66527817_88259698,0.823483,False,0.014698,False
chr17_1008443_1536140,8.458533,False,0.014058,False
chr17_465054_974692,8.458533,False,0.014058,False
chr7_141965869_141978333,3.432505,False,0.013459,False
chr20_8747_12478772,0.180824,False,0.013359,False
chr21_13334960_13435755,2.250712,False,0.011732,False
chr16_15039224_33875313,0.200865,False,0.011162,False
chr14_105602756_105630089,1.083273,False,0.00906,False
chr17_1542118_1560766,11.866662,True,0.003485,False
chr2_91057159_91321476,0.604095,False,0.00165,False
chr16_45058242_54336421,0.018829,False,0.001547,False
chr1_3149648_3157982,1.671227,False,0.0013,False
chr11_70562838_89296560,0.278282,False,0.000991,False
chr17_41983407_42049540,10.421725,False,0.000244,False
chr8_8148437_12448374,4.797595,False,0.000202,False
chr6_32634044_32728487,0.016374,False,0.000136,False
chr1_2927_372295,1.030533,False,0.0,False
chr1_471671_1590570,0.405648,False,0.0,False
chr1_2611444_2645074,0.047114,False,0.0,False
chr1_2664285_2665530,0.398759,False,0.0,False
chr1_1676445_1703748,0.0,False,0.0,False
chr1_1738295_2580342,0.000377,False,0.0,False
chr1_2903052_3112977,2.650303,False,0.0,False
chr1_3125822_3137481,1.041694,False,0.0,False
chr1_3166706_16531740,1.104395,False,0.0,False
chr1_16551324_16997273,2.592804,False,0.0,False
chr2_8972669_89953713,0.018513,False,0.0,False
chr2_91494116_130410215,0.153902,False,0.0,False
chr2_130427665_130453073,0.131548,False,0.0,False
chr2_130458581_131785093,0.519195,False,0.0,False
chr2_131792734_131931782,0.32153,False,0.0,False
chr2_131945577_132196569,0.000241,False,0.0,False
chr2_132210961_132323628,0.988871,False,0.0,False
chr1_193556792_199054142,0.47896,False,0.0,False
chr1_199087690_199111062,0.566846,False,0.0,False
chr1_199135441_244676774,0.172762,False,0.0,False
chr1_2672694_2856899,0.020215,False,0.0,False
chr1_2870100_2901629,0.191093,False,0.0,False
chr1_245134410_245433846,0.000146,False,0.0,False
chr2_712_125634,0.543126,False,0.0,False
chr2_143031_8963807,0.000163,False,0.0,False
chr1_146661770_149362629,0.412829,False,0.0,False
chr17_60360566_77432294,0.190939,False,0.0,False
chr17_77442683_77503685,5.506437,False,0.0,False
chr17_77535412_78653545,2.0719,False,0.0,False
chr18_4316_76110964,3.688273,False,0.0,False
chr19_8246_232080,0.461617,False,0.0,False
chr19_232836_236846,3.040553,False,0.0,False
chr17_35076296_35282086,58.779014,True,0.0,False
chr17_35286565_35427554,0.259496,False,0.0,False
chr17_35444422_40926154,5.713929,False,0.0,False
chr17_41011530_41494331,18.312242,True,0.0,False
chr17_41527705_41706870,1.610514,False,0.0,False
chr17_42161364_42873571,15.583012,True,0.0,False
chr17_42975134_43019545,0.621547,False,0.0,False
chr23_89001120_90763396,0.714606,False,0.0,False
chr23_91234699_91344716,1.069601,False,0.0,False
chr23_91365063_92103804,0.517826,False,0.0,False
chr1_34172947_37578554,0.039783,False,0.0,False
chr23_959048_1398694,0.024867,False,0.0,False
chr23_1672003_1706462,0.003363,False,0.0,False
chr23_2702388_2969155,0.40391,False,0.0,False
chr23_2979705_26516197,0.025218,False,0.0,False
chr23_26537079_26627128,0.851757,False,0.0,False
chr23_26666781_52769796,0.243662,False,0.0,False
chr23_52775986_52832444,0.053735,False,0.0,False
chr6_32732764_32738443,0.898985,False,0.0,False
chr7_140213_38060725,0.449934,False,0.0,False
chr7_38065862_61275990,0.006205,False,0.0,False
chr7_61474815_141189966,1.200162,False,0.0,False
chr6_5839_154410,2.984736,False,0.0,False
chr6_204528_634345,0.408148,False,0.0,False
chr6_655129_1435871,0.004683,False,0.0,False
chr6_1436117_1512043,0.905644,False,0.0,False
chr6_32586131_32600962,0.035698,False,0.0,False
chr12_33854_397918,0.470787,False,0.0,False
chr12_412868_427816,0.472669,False,0.0,False
chr12_435020_9432943,0.0,False,0.0,False
chr12_9528590_9585156,0.32586,False,0.0,False
chr12_9633884_10453531,0.071715,False,0.0,False
chr12_10464018_10484956,0.238712,False,0.0,False
chr11_55124730_55194990,0.052529,False,0.0,False
chr11_55200744_55207305,0.26215,False,0.0,False
chr11_55225136_56294614,1.776994,False,0.0,False
chr11_56304321_58626432,1.688906,False,0.0,False
chr11_58634869_68684682,2.241667,False,0.0,False
chr11_68740184_68943548,0.516634,False,0.0,False
chr11_68972488_70505018,0.63018,False,0.0,False
chr11_70519863_70552702,0.022347,False,0.0,False
chr10_42150759_46371243,0.427232,False,0.0,False
chr10_46396163_135395562,0.049313,False,0.0,False
chr3_163997236_164023510,0.029753,False,0.0,False
chr3_164038925_164101784,0.609414,False,0.0,False
chr3_164112881_193467200,2.744283,False,0.0,False
chr3_193476462_196656506,3.685007,False,0.0,False
chr3_196908262_196937230,5.893646,False,0.0,False
chr3_196947293_199383479,3.260042,False,0.0,False
chr2_132327604_132947789,0.020673,False,0.0,False
chr2_132974227_231853847,0.356689,False,0.0,False
chr2_231862922_242784096,0.352818,False,0.0,False
chr1_244693374_245014643,0.797036,False,0.0,False
chr1_245054641_245121447,0.207727,False,0.0,False
chr3_515536_574415,1.957054,False,0.0,False
chr3_39066_478718,1.88695,False,0.0,False
chr3_75845446_90391698,1.385654,False,0.0,False
chr3_586636_75535753,0.18342,False,0.0,False
chr8_7040596_8132139,1.357768,False,0.0,False
chr8_12511855_16315130,8.576832,False,0.0,False
chr8_16373516_28182114,8.450283,False,0.0,False
chr3_75546791_75799957,0.018968,False,0.0,False
chr8_35694285_39333915,2.885288,False,0.0,False
chr8_39356595_39505256,0.085617,False,0.0,False
chr7_141214728_141245219,1.95704,False,0.0,False
chr7_141259727_141549648,0.090455,False,0.0,False
chr7_141555761_141947816,0.045343,False,0.0,False
chr7_141989305_143302267,0.648419,False,0.0,False
chr7_143321677_143391065,5.023051,False,0.0,False
chr8_28208003_35676140,5.092543,False,0.0,False
chr7_143526118_158617983,0.783972,False,0.0,False
chr8_63810_90816,3.343915,False,0.0,False
chr6_32605300_32629848,0.008702,False,0.0,False
chr11_182372_5733442,0.329654,False,0.0,False
chr11_5742476_5762182,0.342465,False,0.0,False
chr11_7762277_7797993,0.689886,False,0.0,False
chr11_7803570_50337734,0.02222,False,0.0,False
chr8_39535655_43515874,6.946641,False,0.0,False
chr8_47575650_146264846,0.314697,False,0.0,False
chr9_153131_40520747,0.919082,False,0.0,False
chr9_42913008_110081531,0.523026,False,0.0,False
chr9_110086022_110108926,0.252383,False,0.0,False
chr9_110114139_138397892,9.016776,False,0.0,False
chr10_115544_38563575,0.740427,False,0.0,False
chr10_38596435_42057554,0.262,False,0.0,False
chr15_20307869_21982746,0.056114,False,0.0,False
chr15_22038880_22138119,0.644414,False,0.0,False
chr15_32605086_100282819,0.06715,False,0.0,False
chr16_14956177_14988855,2.269657,False,0.0,False
chr14_105857193_105881279,1.475844,False,0.0,False
chr14_105907191_106349756,1.661167,False,0.0,False
chr15_53166_592121,2.891711,False,0.0,False
chr15_18722595_20060061,0.492464,False,0.0,False
chr13_18402053_56673183,2.43826,False,0.0,False
chr13_56770498_114123862,0.862773,False,0.0,False
chr14_18149473_19216369,0.090951,False,0.0,False
chr14_19268776_19490630,0.059084,False,0.0,False
chr14_19505698_22000194,0.025448,False,0.0,False
chr14_22022060_73047267,0.150574,False,0.0,False
chr14_73071404_73092018,0.08152,False,0.0,False
chr14_73106558_105584008,1.632824,False,0.0,False
chr12_10497371_11375835,0.071715,False,0.0,False
chr12_11404653_11430887,0.66704,False,0.0,False
chr12_11466807_34647417,0.001363,False,0.0,False
chr12_36160215_36244407,0.149665,False,0.0,False
chr13_5179_123882,0.000736,False,0.0,False
chr13_18194527_18354969,0.036244,False,0.0,False
chr17_19083766_20521986,2.41534,False,0.0,False
chr17_20569693_20596699,0.765788,False,0.0,False
chr17_20618474_21442476,2.709194,False,0.0,False
chr17_21627596_22142513,1.202168,False,0.0,False
chr17_22315936_22324326,1.608578,False,0.0,False
chr17_22399576_27351012,5.534764,False,0.0,False
chr17_27364248_27450834,0.003315,False,0.0,False
chr17_27463558_35067992,0.24927,False,0.0,False
chr17_1703729_1713758,7.568226,False,0.0,False
chr17_1718892_1845756,9.458769,False,0.0,False
chr17_1859252_1859812,1.264719,False,0.0,False
chr17_1860983_1881747,0.012349,False,0.0,False
chr17_1890246_2286311,11.435399,True,0.0,False
chr17_2286862_2330659,0.480751,False,0.0,False
chr17_2333732_2343255,5.960557,False,0.0,False
chr17_10999_390571,8.720429,False,0.0,False
chr1_149403519_149573806,1.341477,False,0.0,False
chr1_149579637_149598429,0.276982,False,0.0,False
chr1_149604744_158365270,0.669855,False,0.0,False
chr1_158378189_186274119,0.443527,False,0.0,False
chr1_186293872_193443252,0.0992,False,0.0,False
chr1_37599215_72473289,3.595252,False,0.0,False
chr1_72489681_72620747,5.424175,False,0.0,False
chr1_72661597_109968401,0.588187,False,0.0,False
chr1_109987805_120232261,0.218476,False,0.0,False
chr1_120313797_120737345,1.456886,False,0.0,False
chr1_120761983_120923696,0.98914,False,0.0,False
chr1_141474904_145716245,0.690881,False,0.0,False
chr1_25354765_34166798,2.498032,False,0.0,False
chr4_191191940_191311992,0.79473,False,0.0,False
chr5_75149_745859,1.406176,False,0.0,False
chr5_916822_21966989,0.005136,False,0.0,False
chr5_21979223_32203336,0.634124,False,0.0,False
chr5_32209048_45938397,0.735574,False,0.0,False
chr4_5224_49422736,1.344765,False,0.0,False
chr4_52530029_69042487,0.001239,False,0.0,False
chr4_69215734_69311985,1.320447,False,0.0,False
chr4_69789443_70305861,1.660917,False,0.0,False
chr4_70334625_74719357,0.521316,False,0.0,False
chr4_74730754_93211181,0.026264,False,0.0,False
chr4_93240865_190844427,0.269224,False,0.0,False
chr3_95043863_126884366,2.882295,False,0.0,False
chr3_127015333_163987465,2.482071,False,0.0,False
chr17_451258_461603,6.317315,False,0.0,False
chr17_1562322_1703117,8.586965,False,0.0,False
chr16_34095229_34976429,0.36866,False,0.0,False
chr16_54354643_54379834,0.047738,False,0.0,False
chr16_69417987_69744010,1.19404,False,0.0,False
chr20_12495273_28266113,3.128078,False,0.0,False
chr20_40075620_62379059,5.295949,False,0.0,False
chr21_9896630_10198129,3.35123,False,0.0,False
chr21_13461550_13635227,0.849812,False,0.0,False
chr1_22674759_25318800,2.041986,False,0.0,False
chr19_239700_3342864,0.521683,False,0.0,False
chr19_20552279_24157855,1.055128,False,0.0,False
chr19_32545047_34430432,1.198563,False,0.0,False
chr19_34467144_56795493,1.555422,False,0.0,False
chr19_56816785_56859204,0.166265,False,0.0,False
chr19_56864309_63784327,0.247218,False,0.0,False
chr17_43036086_60196060,1.82053,False,0.0,False
chr17_60204302_60347930,0.984986,False,0.0,False
chr23_152994680_154492924,0.060603,False,0.0,False
chr1_145820605_146634734,0.0264,False,0.0,False
chr23_96116_214107,0.038706,False,0.0,False
chr23_268930_343473,0.901987,False,0.0,False
chr23_354639_385792,0.394878,False,0.0,False
chr23_422315_524509,0.242017,False,0.0,False
chr21_14294323_14314039,1.666681,False,0.0,False
chr21_14334542_46914686,0.449492,False,0.0,False
chr22_134662_241255,0.342214,False,0.0,False
chr22_246150_15013982,0.138761,False,0.0,False
chr22_15270151_15403609,0.042516,False,0.0,False
chr22_15433500_22665928,2.019359,False,0.0,False
chr22_22672513_22714749,0.071943,False,0.0,False
chr21_13660680_14258259,3.160231,False,0.0,False
