feature_name,stage1_kw_score,stage1_selected,stage2_score,stage2_selected
chr12_36739877_67332062,0.026086,False,14.788838,True
chr5_69274433_96603723,2.898785,False,11.277104,True
chr5_96637773_180644810,0.197013,False,11.193801,True
chr22_24263116_37678070,0.193451,False,9.117716,True
chr16_28087_14817706,0.785151,False,8.784594,True
chr12_67337260_132389367,0.089869,False,7.862637,True
chr16_68838368_69397102,0.054682,False,7.480221,True
chr22_37717564_49509094,0.095212,False,7.454945,True
chr5_49619946_68850823,0.322786,False,6.465985,True
chr4_190887518_191165971,4.098362,False,6.184119,True
chr6_32732764_32738443,0.869163,False,6.160394,True
chr3_586636_75535753,0.084188,False,5.896978,True
chr22_22725750_24228038,0.089492,False,5.658789,True
chr6_30021894_32519935,1.797218,False,5.135186,True
chr16_68710277_68751390,0.10565,False,5.123343,True
chr15_22163893_32511475,0.036136,False,5.110407,False
chr16_69763173_88690571,0.027578,False,4.959317,False
chr6_1535319_30010234,0.000147,False,4.959286,False
chr17_77535412_78653545,4.918405,False,4.81608,False
chr22_37683612_37705310,3.357191,False,4.717582,False
chr23_3229_45135,0.228731,False,4.7158,False
chr7_141965869_141978333,0.996669,False,4.541418,False
chr16_45058242_54336421,0.078921,False,4.529086,False
chr16_54390012_68679377,0.242818,False,4.333642,False
chr11_5777496_7757329,0.007961,False,4.155657,False
chr11_89400624_134432265,0.282097,False,4.120624,False
chr11_55225136_56294614,0.193428,False,4.08707,False
chr17_403833_446414,3.987877,False,3.918425,False
chr15_18657388_18683110,2.025641,False,3.877384,False
chr21_13334960_13435755,4.618015,False,3.857506,False
chr1_149369522_149394958,2.099835,False,3.843824,False
chr17_22399576_27351012,0.711823,False,3.501155,False
chr11_51244499_55118214,0.510578,False,3.44128,False
chr16_15039224_33875313,0.343221,False,3.384298,False
chr11_182372_5733442,0.267805,False,3.270046,False
chr2_91057159_91321476,1.151334,False,3.21555,False
chr10_42150759_46371243,0.012196,False,2.996394,False
chr6_32766023_91964331,0.003298,False,2.913902,False
chr15_32523241_32594902,2.812117,False,2.876625,False
chr3_193476462_196656506,6.649832,False,2.766529,False
chr16_69417987_69744010,4.31946,False,2.725962,False
chr15_739595_18454050,2.53267,False,2.662028,False
chr14_105602756_105630089,0.664305,False,2.654683,False
chr23_52844235_66511655,0.013894,False,2.61308,False
chr19_32545047_34430432,0.146698,False,2.575984,False
chr4_70334625_74719357,2.328906,False,2.574567,False
chr19_20422576_20493401,0.238262,False,2.529546,False
chr6_92035339_170943103,5.745146,False,2.398596,False
chr13_18194527_18354969,0.375119,False,2.298891,False
chr3_196908262_196937230,7.789679,False,2.24375,False
