param_clf__C,param_clf__l1_ratio,mean_test_score,std_test_score,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_fit_time,mean_score_time
0.001,0.1,0.5,0.0,15,0.5,0.5,0.5,0.5,0.5,0.0023375511169433593,0.0010153293609619141
0.001,0.3,0.5,0.0,15,0.5,0.5,0.5,0.5,0.5,0.0018659114837646484,0.0009475231170654296
0.001,0.5,0.5,0.0,15,0.5,0.5,0.5,0.5,0.5,0.0018682003021240235,0.0009384632110595703
0.001,0.7,0.5,0.0,15,0.5,0.5,0.5,0.5,0.5,0.001892232894897461,0.0009861469268798828
0.001,0.9,0.5,0.0,15,0.5,0.5,0.5,0.5,0.5,0.0018959522247314453,0.0009683609008789062
0.01,0.1,0.41999999999999993,0.17713773674115227,25,0.43333333333333335,0.2,0.26666666666666666,0.5,0.7,0.0053234100341796875,0.0014910221099853516
0.01,0.3,0.5,0.0,15,0.5,0.5,0.5,0.5,0.5,0.0018990993499755859,0.0009527206420898438
0.01,0.5,0.5,0.0,15,0.5,0.5,0.5,0.5,0.5,0.0019261837005615234,0.0009687900543212891
0.01,0.7,0.5,0.0,15,0.5,0.5,0.5,0.5,0.5,0.001920175552368164,0.0009866714477539062
0.01,0.9,0.5,0.0,15,0.5,0.5,0.5,0.5,0.5,0.0019483566284179688,0.0009531974792480469
0.1,0.1,0.8366666666666667,0.14157840387730197,5,0.65,0.8,0.7333333333333334,1.0,1.0,0.0173825740814209,0.0012124538421630859
0.1,0.3,0.7433333333333334,0.15224249662225647,12,0.65,0.7166666666666667,0.55,1.0,0.8,0.020196294784545897,0.0013613224029541016
0.1,0.5,0.7,0.15740958604156793,13,0.55,0.6166666666666667,0.6333333333333333,1.0,0.7,0.022054386138916016,0.0014834403991699219
0.1,0.7,0.6333333333333334,0.23166067138525406,14,0.55,0.2833333333333333,0.6333333333333333,1.0,0.7,0.02515387535095215,0.0014290332794189454
0.1,0.9,0.4966666666666667,0.168457050246577,24,0.55,0.2,0.45,0.5833333333333334,0.7,0.026231050491333008,0.0014046669006347657
1.0,0.1,0.8733333333333334,0.13106402167558334,1,0.65,0.9,0.8166666666666667,1.0,1.0,0.06170268058776855,0.0014159202575683594
1.0,0.3,0.8333333333333334,0.11595018087284058,6,0.65,0.8,0.8166666666666667,1.0,0.9,0.08105711936950684,0.001403045654296875
1.0,0.5,0.78,0.08781293248212994,8,0.65,0.8,0.7333333333333334,0.9166666666666667,0.8,0.10436458587646484,0.0014231681823730468
1.0,0.7,0.7600000000000001,0.10466878978738388,10,0.7333333333333334,0.6166666666666667,0.8333333333333333,0.9166666666666667,0.7,0.1477372169494629,0.001457071304321289
1.0,0.9,0.78,0.1132352516764202,8,0.7333333333333334,0.6166666666666667,0.7333333333333334,0.9166666666666667,0.9,0.1795520305633545,0.0015040397644042968
10.0,0.1,0.8733333333333334,0.13106402167558334,1,0.65,0.9,0.8166666666666667,1.0,1.0,0.12126545906066895,0.0014917850494384766
10.0,0.3,0.8733333333333334,0.13106402167558334,1,0.65,0.9,0.8166666666666667,1.0,1.0,0.16821651458740233,0.0014969825744628907
10.0,0.5,0.8733333333333334,0.13106402167558334,1,0.65,0.9,0.8166666666666667,1.0,1.0,0.2152390956878662,0.001575136184692383
10.0,0.7,0.8166666666666668,0.12780193008453875,7,0.65,0.8,0.7166666666666667,0.9166666666666667,1.0,0.25723958015441895,0.0014355182647705078
10.0,0.9,0.76,0.09165151389911683,11,0.65,0.7166666666666667,0.7166666666666667,0.9166666666666667,0.8,0.3086158275604248,0.001428699493408203
