param_clf__C,param_clf__l1_ratio,mean_test_score,std_test_score,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_fit_time,mean_score_time
0.001,0.1,0.5,0.0,17,0.5,0.5,0.5,0.5,0.5,0.001971721649169922,0.0010559558868408203
0.001,0.3,0.5,0.0,17,0.5,0.5,0.5,0.5,0.5,0.0018585681915283202,0.0009772777557373047
0.001,0.5,0.5,0.0,17,0.5,0.5,0.5,0.5,0.5,0.0018727302551269532,0.000977945327758789
0.001,0.7,0.5,0.0,17,0.5,0.5,0.5,0.5,0.5,0.001977348327636719,0.0009685993194580078
0.001,0.9,0.5,0.0,17,0.5,0.5,0.5,0.5,0.5,0.002077198028564453,0.0009918212890625
0.01,0.1,0.6599999999999999,0.08406346808612326,16,0.7166666666666667,0.5166666666666667,0.75,0.6166666666666667,0.7,0.005742883682250977,0.001233530044555664
0.01,0.3,0.5,0.0,17,0.5,0.5,0.5,0.5,0.5,0.0024086475372314454,0.0011588096618652343
0.01,0.5,0.5,0.0,17,0.5,0.5,0.5,0.5,0.5,0.0020853519439697266,0.0010981082916259766
0.01,0.7,0.5,0.0,17,0.5,0.5,0.5,0.5,0.5,0.002042198181152344,0.0010138511657714843
0.01,0.9,0.5,0.0,17,0.5,0.5,0.5,0.5,0.5,0.002201080322265625,0.0011518478393554687
0.1,0.1,0.7866666666666667,0.14809906594348707,3,0.9166666666666667,1.0,0.7,0.7166666666666667,0.6000000000000001,0.017029619216918944,0.0014612197875976563
0.1,0.3,0.7933333333333332,0.13274871834493251,2,0.8333333333333333,1.0,0.7166666666666667,0.8166666666666667,0.6,0.019529151916503906,0.0015738487243652343
0.1,0.5,0.7966666666666667,0.12265579661982737,1,0.8333333333333333,0.9166666666666667,0.7166666666666667,0.9166666666666667,0.6,0.021516799926757812,0.0014027118682861327
0.1,0.7,0.7733333333333333,0.1072898462628739,8,0.9166666666666667,0.8166666666666667,0.7166666666666667,0.8166666666666667,0.6,0.022823143005371093,0.001459789276123047
0.1,0.9,0.73,0.19476481543988722,14,0.8166666666666667,0.7166666666666667,1.0,0.7166666666666667,0.4,0.020841407775878906,0.0014268875122070313
1.0,0.1,0.7866666666666667,0.14809906594348707,3,0.9166666666666667,1.0,0.7,0.7166666666666667,0.6000000000000001,0.0664304256439209,0.0014904022216796875
1.0,0.3,0.7866666666666667,0.14809906594348707,3,0.9166666666666667,1.0,0.7,0.7166666666666667,0.6000000000000001,0.0902449607849121,0.0014484882354736327
1.0,0.5,0.7733333333333333,0.13523641850067195,8,0.8333333333333333,1.0,0.7166666666666667,0.7166666666666667,0.6000000000000001,0.10563530921936035,0.0014801979064941405
1.0,0.7,0.7566666666666666,0.14321700705960558,13,0.8333333333333333,0.9166666666666667,0.7166666666666667,0.8166666666666667,0.5,0.13741326332092285,0.001578044891357422
1.0,0.9,0.7166666666666667,0.14869805348796977,15,0.8333333333333333,0.9166666666666667,0.7166666666666667,0.6166666666666667,0.5,0.14716877937316894,0.001648283004760742
10.0,0.1,0.7699999999999999,0.11566234381931652,12,0.9166666666666667,0.9,0.7,0.6333333333333333,0.7,0.10578684806823731,0.001431417465209961
10.0,0.3,0.7866666666666667,0.14809906594348707,3,0.9166666666666667,1.0,0.7,0.7166666666666667,0.6000000000000001,0.1902456760406494,0.0014751434326171875
10.0,0.5,0.7866666666666667,0.14809906594348707,3,0.9166666666666667,1.0,0.7,0.7166666666666667,0.6000000000000001,0.25042924880981443,0.001435708999633789
10.0,0.7,0.77,0.13678856352455457,11,0.8333333333333333,1.0,0.7,0.7166666666666667,0.6000000000000001,0.3156589508056641,0.0014707088470458985
10.0,0.9,0.7733333333333333,0.13523641850067195,8,0.8333333333333333,1.0,0.7166666666666667,0.7166666666666667,0.6000000000000001,0.34544644355773924,0.0014043807983398437
