param_clf__C,param_clf__l1_ratio,mean_test_score,std_test_score,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_fit_time,mean_score_time
0.001,0.1,0.5,0.0,17,0.5,0.5,0.5,0.5,0.5,0.0020661354064941406,0.0009979248046875
0.001,0.3,0.5,0.0,17,0.5,0.5,0.5,0.5,0.5,0.00219268798828125,0.001044321060180664
0.001,0.5,0.5,0.0,17,0.5,0.5,0.5,0.5,0.5,0.0019586563110351564,0.0010126113891601562
0.001,0.7,0.5,0.0,17,0.5,0.5,0.5,0.5,0.5,0.0019126415252685546,0.0009397029876708985
0.001,0.9,0.5,0.0,17,0.5,0.5,0.5,0.5,0.5,0.0020612239837646484,0.0009835720062255859
0.01,0.1,0.5366666666666666,0.12128936932440165,16,0.4166666666666667,0.6666666666666666,0.3666666666666667,0.6333333333333333,0.6,0.005084228515625,0.0010901451110839843
0.01,0.3,0.5,0.0,17,0.5,0.5,0.5,0.5,0.5,0.0019435882568359375,0.0009990692138671874
0.01,0.5,0.5,0.0,17,0.5,0.5,0.5,0.5,0.5,0.002136564254760742,0.0012644290924072265
0.01,0.7,0.5,0.0,17,0.5,0.5,0.5,0.5,0.5,0.001909160614013672,0.000980043411254883
0.01,0.9,0.5,0.0,17,0.5,0.5,0.5,0.5,0.5,0.001974058151245117,0.0009603023529052735
0.1,0.1,0.7366666666666667,0.09510228411791406,2,0.6333333333333333,0.7166666666666667,0.7166666666666667,0.9166666666666667,0.7,0.016691207885742188,0.0014094829559326172
0.1,0.3,0.6966666666666667,0.13800161029656305,8,0.7333333333333334,0.7166666666666667,0.6166666666666667,0.9166666666666667,0.5,0.01843123435974121,0.0013286590576171875
0.1,0.5,0.74,0.0833999733546453,1,0.7166666666666667,0.7333333333333334,0.8166666666666667,0.8333333333333333,0.6000000000000001,0.022042274475097656,0.0015130996704101562
0.1,0.7,0.6633333333333333,0.1322455628325158,14,0.5166666666666667,0.75,0.7166666666666667,0.8333333333333333,0.5,0.02062335014343262,0.0013859272003173828
0.1,0.9,0.5533333333333333,0.16746475582773962,15,0.4166666666666667,0.75,0.35,0.75,0.5,0.020645666122436523,0.0013910770416259766
1.0,0.1,0.7366666666666667,0.09854496999396324,2,0.7333333333333334,0.7166666666666667,0.6166666666666667,0.9166666666666667,0.7,0.06272239685058593,0.0014211177825927735
1.0,0.3,0.7166666666666667,0.11303883305208784,4,0.7333333333333334,0.7166666666666667,0.6166666666666667,0.9166666666666667,0.6,0.0894848346710205,0.001486968994140625
1.0,0.5,0.6966666666666668,0.13556466271775172,7,0.7333333333333334,0.7166666666666667,0.5166666666666667,0.9166666666666667,0.6,0.09711518287658691,0.0015036106109619141
1.0,0.7,0.6966666666666667,0.13800161029656305,8,0.7333333333333334,0.7166666666666667,0.6166666666666667,0.9166666666666667,0.5,0.11654958724975586,0.0015684127807617187
1.0,0.9,0.68,0.1396026106091462,11,0.7333333333333334,0.6333333333333333,0.6166666666666667,0.9166666666666667,0.5,-0.09265527725219727,0.0014580249786376952
10.0,0.1,0.7,0.13123346456686355,5,0.7333333333333334,0.6333333333333333,0.5166666666666667,0.9166666666666667,0.7,0.11292443275451661,0.0014462471008300781
10.0,0.3,0.6966666666666667,0.0985449699939632,8,0.7333333333333334,0.7166666666666667,0.5166666666666667,0.8166666666666667,0.7,0.17660446166992189,0.001516103744506836
10.0,0.5,0.6766666666666666,0.1057250101810247,13,0.7333333333333334,0.7166666666666667,0.5166666666666667,0.8166666666666667,0.6,0.22978053092956544,0.0015076637268066407
10.0,0.7,0.6799999999999999,0.1371941041817112,12,0.7333333333333334,0.6333333333333333,0.5166666666666667,0.9166666666666667,0.6,0.2693482398986816,0.0014131546020507812
10.0,0.9,0.7,0.13123346456686355,5,0.7333333333333334,0.6333333333333333,0.5166666666666667,0.9166666666666667,0.7,0.30841875076293945,0.0014368534088134766
