param_clf__C,param_clf__l1_ratio,mean_test_score,std_test_score,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_fit_time,mean_score_time
0.001,0.1,0.5,0.0,16,0.5,0.5,0.5,0.5,0.5,0.0023131370544433594,0.001097393035888672
0.001,0.3,0.5,0.0,16,0.5,0.5,0.5,0.5,0.5,0.0019062519073486327,0.0009635448455810547
0.001,0.5,0.5,0.0,16,0.5,0.5,0.5,0.5,0.5,0.0018825054168701172,0.000969696044921875
0.001,0.7,0.5,0.0,16,0.5,0.5,0.5,0.5,0.5,0.0020042896270751954,0.0009864330291748046
0.001,0.9,0.5,0.0,16,0.5,0.5,0.5,0.5,0.5,0.002048206329345703,0.0009778499603271484
0.01,0.1,0.5133333333333333,0.09568466729604881,15,0.43333333333333335,0.4,0.5666666666666667,0.5,0.6666666666666666,0.00455021858215332,0.0009851932525634765
0.01,0.3,0.5,0.0,16,0.5,0.5,0.5,0.5,0.5,0.0024223804473876955,0.0012511253356933595
0.01,0.5,0.5,0.0,16,0.5,0.5,0.5,0.5,0.5,0.0020141124725341795,0.001055908203125
0.01,0.7,0.5,0.0,16,0.5,0.5,0.5,0.5,0.5,0.001994037628173828,0.0010954856872558594
0.01,0.9,0.5,0.0,16,0.5,0.5,0.5,0.5,0.5,0.002104330062866211,0.0010208606719970704
0.1,0.1,0.7866666666666666,0.09626352718795769,1,0.75,0.9,0.7166666666666667,0.9,0.6666666666666666,0.016379785537719727,0.0013095855712890625
0.1,0.3,0.7533333333333333,0.1355646627177517,5,0.75,0.9,0.55,0.9,0.6666666666666666,0.020020437240600587,0.0014075756072998047
0.1,0.5,0.6966666666666667,0.11518101695447329,11,0.65,0.9,0.55,0.7166666666666667,0.6666666666666666,0.01944270133972168,0.0012776851654052734
0.1,0.7,0.6966666666666667,0.1151810169544733,11,0.55,0.9,0.65,0.7166666666666667,0.6666666666666666,0.019523048400878908,0.0013720035552978516
0.1,0.9,0.45666666666666667,0.07118052168020873,25,0.45,0.4,0.5666666666666667,0.5,0.3666666666666667,0.016791248321533205,0.0013149738311767577
1.0,0.1,0.7533333333333333,0.12036980056845195,5,0.6666666666666666,0.9,0.6333333333333333,0.9,0.6666666666666666,0.06459980010986328,0.0014338016510009766
1.0,0.3,0.7699999999999999,0.10770329614269011,2,0.6666666666666666,0.9,0.7166666666666667,0.9,0.6666666666666666,0.08416571617126464,0.0014583587646484375
1.0,0.5,0.7133333333333334,0.08259674462242579,9,0.6666666666666666,0.8,0.7166666666666667,0.8,0.5833333333333334,0.11363673210144043,0.0017345905303955077
1.0,0.7,0.66,0.08205689083394113,13,0.5833333333333334,0.7,0.6333333333333333,0.8,0.5833333333333334,0.1444255828857422,0.0014332771301269532
1.0,0.9,0.66,0.08205689083394113,13,0.5833333333333334,0.7,0.6333333333333333,0.8,0.5833333333333334,0.14878301620483397,0.001576995849609375
10.0,0.1,0.7366666666666666,0.10349449797506685,8,0.6666666666666666,0.9,0.6333333333333333,0.8166666666666667,0.6666666666666666,0.12066869735717774,0.001537322998046875
10.0,0.3,0.7533333333333333,0.12036980056845195,5,0.6666666666666666,0.9,0.6333333333333333,0.9,0.6666666666666666,0.1789705276489258,0.0014629840850830078
10.0,0.5,0.7699999999999999,0.10770329614269011,2,0.6666666666666666,0.9,0.7166666666666667,0.9,0.6666666666666666,0.2448512077331543,0.0014378547668457032
10.0,0.7,0.7699999999999999,0.10770329614269011,2,0.6666666666666666,0.9,0.7166666666666667,0.9,0.6666666666666666,0.2870621681213379,0.0015570163726806641
10.0,0.9,0.7133333333333334,0.08259674462242579,9,0.6666666666666666,0.8,0.7166666666666667,0.8,0.5833333333333334,0.33498506546020507,0.0015146255493164063
