param_clf__C,param_clf__l1_ratio,mean_test_score,std_test_score,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_fit_time,mean_score_time
0.001,0.1,0.5,0.0,35,0.5,0.5,0.5,0.5,0.5,0.0024860858917236327,0.0012272834777832032
0.001,0.3,0.5,0.0,35,0.5,0.5,0.5,0.5,0.5,0.0025144577026367187,0.0012116432189941406
0.001,0.5,0.5,0.0,35,0.5,0.5,0.5,0.5,0.5,0.0024574756622314452,0.001222372055053711
0.001,0.7,0.5,0.0,35,0.5,0.5,0.5,0.5,0.5,0.0024022579193115233,0.0012013912200927734
0.001,0.9,0.5,0.0,35,0.5,0.5,0.5,0.5,0.5,0.0024134635925292967,0.0012014389038085937
0.00359381,0.1,0.5,0.0,35,0.5,0.5,0.5,0.5,0.5,0.00267643928527832,0.0012056350708007813
0.00359381,0.3,0.5,0.0,35,0.5,0.5,0.5,0.5,0.5,0.002428150177001953,0.001213979721069336
0.00359381,0.5,0.5,0.0,35,0.5,0.5,0.5,0.5,0.5,0.0024668693542480467,0.0012042522430419922
0.00359381,0.7,0.5,0.0,35,0.5,0.5,0.5,0.5,0.5,0.0023967266082763673,0.0012091636657714845
0.00359381,0.9,0.5,0.0,35,0.5,0.5,0.5,0.5,0.5,0.0024039745330810547,0.0012173175811767579
0.0129155,0.1,0.76,0.14007934259633795,32,0.6333333333333333,0.7333333333333334,1.0,0.6166666666666667,0.8166666666666667,0.00793318748474121,0.0012339115142822265
0.0129155,0.3,0.5,0.0,35,0.5,0.5,0.5,0.5,0.5,0.0026934146881103516,0.0012103557586669923
0.0129155,0.5,0.5,0.0,35,0.5,0.5,0.5,0.5,0.5,0.002688026428222656,0.0012226581573486328
0.0129155,0.7,0.5,0.0,35,0.5,0.5,0.5,0.5,0.5,0.002614593505859375,0.00120849609375
0.0129155,0.9,0.5,0.0,35,0.5,0.5,0.5,0.5,0.5,0.0025093555450439453,0.0012157917022705077
0.0464159,0.1,0.82,0.14959203781544586,7,0.6333333333333333,0.9166666666666667,1.0,0.9,0.65,0.01542038917541504,0.0012316226959228516
0.0464159,0.3,0.78,0.153260852434302,30,0.6333333333333333,0.9166666666666667,1.0,0.6166666666666667,0.7333333333333334,0.016198205947875976,0.001238536834716797
0.0464159,0.5,0.53,0.06944222218666551,34,0.4666666666666667,0.5166666666666667,0.5833333333333334,0.45,0.6333333333333333,0.015305614471435547,0.001224660873413086
