param_selector__C,param_selector__l1_ratio,param_selector__top_k,mean_test_score,std_test_score,rank_test_score
0.001,0.1,5,0.6,0.09368979548370131,168
0.001,0.1,10,0.7,0.038005847503304616,96
0.001,0.1,20,0.5733333333333334,0.13399834161494517,185
0.001,0.1,50,0.6466666666666667,0.06446359868604572,148
0.001,0.3,5,0.6,0.09368979548370131,168
0.001,0.3,10,0.7,0.038005847503304616,96
0.001,0.3,20,0.5733333333333334,0.13399834161494517,185
0.001,0.3,50,0.6466666666666667,0.06446359868604572,148
0.001,0.5,5,0.6,0.09368979548370131,168
0.001,0.5,10,0.7,0.038005847503304616,96
0.001,0.5,20,0.5733333333333334,0.13399834161494517,185
0.001,0.5,50,0.6466666666666667,0.06446359868604572,148
0.001,0.7,5,0.6,0.09368979548370131,168
0.001,0.7,10,0.7,0.038005847503304616,96
0.001,0.7,20,0.5733333333333334,0.13399834161494517,185
0.001,0.7,50,0.6466666666666667,0.06446359868604572,148
0.001,0.9,5,0.6,0.09368979548370131,168
0.001,0.9,10,0.7,0.038005847503304616,96
0.001,0.9,20,0.5733333333333334,0.13399834161494517,185
0.001,0.9,50,0.6466666666666667,0.06446359868604572,148
0.00359381,0.1,5,0.6,0.09368979548370131,168
0.00359381,0.1,10,0.7,0.038005847503304616,96
0.00359381,0.1,20,0.5733333333333334,0.13399834161494517,185
0.00359381,0.1,50,0.6466666666666667,0.06446359868604572,148
0.00359381,0.3,5,0.6,0.09368979548370131,168
0.00359381,0.3,10,0.7,0.038005847503304616,96
0.00359381,0.3,20,0.5733333333333334,0.13399834161494517,185
0.00359381,0.3,50,0.6466666666666667,0.06446359868604572,148
0.00359381,0.5,5,0.6,0.09368979548370131,168
0.00359381,0.5,10,0.7,0.038005847503304616,96
0.00359381,0.5,20,0.5733333333333334,0.13399834161494517,185
0.00359381,0.5,50,0.6466666666666667,0.06446359868604572,148
0.00359381,0.7,5,0.6,0.09368979548370131,168
0.00359381,0.7,10,0.7,0.038005847503304616,96
0.00359381,0.7,20,0.5733333333333334,0.13399834161494517,185
0.00359381,0.7,50,0.6466666666666667,0.06446359868604572,148
0.00359381,0.9,5,0.6,0.09368979548370131,168
0.00359381,0.9,10,0.7,0.038005847503304616,96
0.00359381,0.9,20,0.5733333333333334,0.13399834161494517,185
0.00359381,0.9,50,0.6466666666666667,0.06446359868604572,148
0.0129155,0.1,5,0.6666666666666667,0.04830458915396482,138
0.0129155,0.1,10,0.7066666666666667,0.06879922480183433,94
0.0129155,0.1,20,0.7233333333333334,0.04784233364802442,85
0.0129155,0.1,50,0.8,0.10055402085998903,32
0.0129155,0.3,5,0.6,0.09368979548370131,168
0.0129155,0.3,10,0.7,0.038005847503304616,96
0.0129155,0.3,20,0.5733333333333334,0.13399834161494517,185
0.0129155,0.3,50,0.6466666666666667,0.06446359868604572,148
0.0129155,0.5,5,0.6,0.09368979548370131,168
0.0129155,0.5,10,0.7,0.038005847503304616,96
0.0129155,0.5,20,0.5733333333333334,0.13399834161494517,185
0.0129155,0.5,50,0.6466666666666667,0.06446359868604572,148
0.0129155,0.7,5,0.6,0.09368979548370131,168
0.0129155,0.7,10,0.7,0.038005847503304616,96
0.0129155,0.7,20,0.5733333333333334,0.13399834161494517,185
0.0129155,0.7,50,0.6466666666666667,0.06446359868604572,148
0.0129155,0.9,5,0.6,0.09368979548370131,168
0.0129155,0.9,10,0.7,0.038005847503304616,96
0.0129155,0.9,20,0.5733333333333334,0.13399834161494517,185
0.0129155,0.9,50,0.6466666666666667,0.06446359868604572,148
0.0464159,0.1,5,0.6699999999999999,0.08781293248212992,136
0.0464159,0.1,10,0.6866666666666668,0.08393118874676114,124
0.0464159,0.1,20,0.7266666666666667,0.12046207333061769,80
0.0464159,0.1,50,0.8966666666666667,0.06616477747093072,1
0.0464159,0.3,5,0.6399999999999999,0.016996731711975938,164
