feature_name,stage1_kw_score,stage1_selected,stage2_score,stage2_selected
chr1_149369522_149394958,0.363421,False,0.196852,True
chr16_68838368_69397102,0.000835,False,0.17175,True
chr12_36739877_67332062,0.013926,False,0.159931,True
chr12_67337260_132389367,0.652547,False,0.131285,True
chr6_32766023_91964331,0.12504,False,0.12139,True
chr16_54390012_68679377,0.016269,False,0.105448,True
chr22_37683612_37705310,2.267861,False,0.102977,True
chr15_53166_592121,2.426164,False,0.101856,True
chr23_3229_45135,0.723443,False,0.098611,True
chr16_68710277_68751390,0.10565,False,0.097706,True
chr20_8747_12478772,0.329775,False,0.094102,True
chr15_18657388_18683110,1.770858,False,0.091335,True
chr16_15039224_33875313,0.299271,False,0.091104,True
chr5_96637773_180644810,2.39952,False,0.09102,True
chr16_28087_14817706,1.319355,False,0.084642,True
chr23_92209094_152935130,0.0,False,0.083963,True
chr5_69274433_96603723,6.281434,False,0.08227,True
chr3_196908262_196937230,7.876345,False,0.082106,True
chr15_22163893_32511475,0.067608,False,0.081792,True
chr19_3363749_20383210,1.164699,False,0.077205,True
chr1_17030134_22668805,1.278869,False,0.076928,False
chr15_32523241_32594902,1.311266,False,0.075001,False
chr17_2361350_18868037,8.102564,False,0.073648,False
chr3_586636_75535753,0.89799,False,0.070221,False
chr11_5777496_7757329,1.17892,False,0.068681,False
chr17_77442683_77503685,9.261826,False,0.067498,False
chr14_105602756_105630089,0.162977,False,0.067038,False
chr6_30021894_32519935,2.961707,False,0.066966,False
chr1_193480150_193527058,0.000285,False,0.066739,False
chr16_69763173_88690571,0.171755,False,0.066369,False
chr2_131945577_132196569,0.000256,False,0.065038,False
chr15_739595_18454050,2.476183,False,0.065006,False
chr23_52844235_66511655,0.587125,False,0.060999,False
chr17_403833_446414,5.735902,False,0.060602,False
chr21_13334960_13435755,1.120961,False,0.058991,False
chr19_20552279_24157855,2.474312,False,0.058942,False
chr3_75546791_75799957,0.597172,False,0.058206,False
chr11_89400624_134432265,1.281707,False,0.057397,False
chr1_3149648_3157982,2.520712,False,0.05434,False
chr14_105654998_105839439,0.103115,False,0.051271,False
chr23_66527817_88259698,1.565668,False,0.049237,False
chr22_37717564_49509094,0.355683,False,0.048792,False
chr19_20422576_20493401,1.634734,False,0.048264,False
chr14_22022060_73047267,0.106595,False,0.04782,False
chr6_32732764_32738443,2.00238,False,0.047499,False
chr16_14956177_14988855,1.896465,False,0.044192,False
chr23_1672003_1706462,0.303283,False,0.044015,False
chr17_984101_1003742,5.43337,False,0.043722,False
chr20_29306447_40052114,1.009911,False,0.042097,False
chr10_115544_38563575,0.071864,False,0.038147,False
chr11_182372_5733442,1.17892,False,0.037072,False
chr8_28208003_35676140,2.810115,False,0.03622,False
chr6_1535319_30010234,0.111319,False,0.036196,False
chr6_32634044_32728487,0.130753,False,0.033541,False
chr23_152994680_154492924,0.041863,False,0.033326,False
chr6_92035339_170943103,3.072394,False,0.031958,False
chr23_88434081_88986061,0.303982,False,0.031417,False
chr1_72661597_109968401,0.003523,False,0.030961,False
chr4_190887518_191165971,0.992201,False,0.030321,False
chr23_2702388_2969155,0.065899,False,0.029959,False
chr11_5742476_5762182,0.582673,False,0.02909,False
chr1_37599215_72473289,1.613954,False,0.025,False
chr5_49619946_68850823,2.917579,False,0.024544,False
chr1_149579637_149598429,0.093756,False,0.024197,False
chr17_1703729_1713758,8.620128,False,0.024166,False
chr17_35286565_35427554,0.550693,False,0.023804,False
chr19_8246_232080,0.072517,False,0.023613,False
chr7_141965869_141978333,0.21544,False,0.023119,False
chr6_204528_634345,1.548704,False,0.022962,False
chr14_18149473_19216369,0.019128,False,0.020572,False
chr11_55200744_55207305,0.406181,False,0.02057,False
chr13_18194527_18354969,0.4149,False,0.020436,False
chr4_70334625_74719357,0.146861,False,0.020251,False
chr17_60204302_60347930,1.603425,False,0.017844,False
chr1_145820605_146634734,0.466457,False,0.01773,False
chr3_75845446_90391698,3.761607,False,0.017678,False
chr17_1008443_1536140,7.63285,False,0.016998,False
chr17_465054_974692,7.63285,False,0.016998,False
chr11_70562838_89296560,0.259392,False,0.015856,False
chr16_34095229_34976429,0.223285,False,0.014637,False
chr2_132327604_132947789,0.001506,False,0.0133,False
chr23_268930_343473,0.892288,False,0.011512,False
chr8_39356595_39505256,0.095813,False,0.01131,False
chr8_63810_90816,6.874658,False,0.010217,False
chr11_55124730_55194990,0.0,False,0.010076,False
chr3_164112881_193467200,2.744283,False,0.008723,False
chr8_35694285_39333915,0.791122,False,0.008414,False
chr2_130458581_131785093,0.187121,False,0.008202,False
chr11_7803570_50337734,0.260652,False,0.006383,False
chr15_20307869_21982746,0.009003,False,0.004347,False
chr17_77535412_78653545,5.452727,False,0.003865,False
chr17_20569693_20596699,0.119225,False,0.003253,False
