param_clf__C,param_clf__l1_ratio,mean_test_score,std_test_score,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_fit_time,mean_score_time
0.001,0.1,0.5,0.0,35,0.5,0.5,0.5,0.5,0.5,0.0020812034606933595,0.001020956039428711
0.001,0.3,0.5,0.0,35,0.5,0.5,0.5,0.5,0.5,0.002009153366088867,0.0010005950927734375
0.001,0.5,0.5,0.0,35,0.5,0.5,0.5,0.5,0.5,0.0021733760833740233,0.0010671615600585938
0.001,0.7,0.5,0.0,35,0.5,0.5,0.5,0.5,0.5,0.0020348072052001954,0.0009978771209716796
0.001,0.9,0.5,0.0,35,0.5,0.5,0.5,0.5,0.5,0.002012300491333008,0.000989818572998047
0.00359381,0.1,0.5,0.0,35,0.5,0.5,0.5,0.5,0.5,0.0022328853607177734,0.0010266780853271484
0.00359381,0.3,0.5,0.0,35,0.5,0.5,0.5,0.5,0.5,0.002106046676635742,0.0009981632232666016
0.00359381,0.5,0.5,0.0,35,0.5,0.5,0.5,0.5,0.5,0.001981019973754883,0.0009875774383544921
0.00359381,0.7,0.5,0.0,35,0.5,0.5,0.5,0.5,0.5,0.0020085811614990235,0.0009942054748535156
0.00359381,0.9,0.5,0.0,35,0.5,0.5,0.5,0.5,0.5,0.0021231651306152345,0.0010390281677246094
0.0129155,0.1,0.7533333333333333,0.11850925889754116,32,0.8166666666666667,0.5166666666666667,0.8166666666666667,0.8166666666666667,0.8,0.006571054458618164,0.0010000705718994141
0.0129155,0.3,0.5,0.0,35,0.5,0.5,0.5,0.5,0.5,0.002309846878051758,0.0010074615478515626
0.0129155,0.5,0.5,0.0,35,0.5,0.5,0.5,0.5,0.5,0.0021809101104736327,0.0009976863861083985
0.0129155,0.7,0.5,0.0,35,0.5,0.5,0.5,0.5,0.5,0.0022459983825683593,0.0010153770446777344
0.0129155,0.9,0.5,0.0,35,0.5,0.5,0.5,0.5,0.5,0.0021149158477783204,0.001016998291015625
0.0464159,0.1,0.8300000000000001,0.11224972160321824,4,0.7166666666666667,0.7166666666666667,0.8,0.9166666666666667,1.0,0.013078641891479493,0.0010083675384521484
0.0464159,0.3,0.7566666666666667,0.13106402167558331,30,0.8166666666666667,0.5166666666666667,0.8166666666666667,0.7333333333333334,0.9,0.013649988174438476,0.0010084152221679688
0.0464159,0.5,0.7033333333333334,0.1723691129846386,34,0.8166666666666667,0.45,0.9,0.55,0.8,0.013680171966552735,0.0009961128234863281
0.0464159,0.7,0.5,0.0,35,0.5,0.5,0.5,0.5,0.5,0.003011751174926758,0.00101165771484375
0.0464159,0.9,0.5,0.0,35,0.5,0.5,0.5,0.5,0.5,0.0024862766265869142,0.0010340690612792968
0.16681,0.1,0.85,0.09831920802501751,1,0.7166666666666667,0.8166666666666667,0.8,0.9166666666666667,1.0,0.027825212478637694,0.001005268096923828
0.16681,0.3,0.85,0.09831920802501751,1,0.8166666666666667,0.7166666666666667,0.8,0.9166666666666667,1.0,0.03341526985168457,0.0010242938995361328
0.16681,0.5,0.8099999999999999,0.06377042156569665,15,0.8166666666666667,0.7166666666666667,0.8,0.9166666666666667,0.8,0.03937201499938965,0.0010241031646728515
0.16681,0.7,0.7533333333333333,0.09741092797468305,32,0.8166666666666667,0.6166666666666667,0.7,0.7333333333333334,0.9,0.04667196273803711,0.0010239601135253907
0.16681,0.9,0.7566666666666666,0.12138094304022082,31,0.7166666666666667,0.6166666666666667,0.9,0.65,0.9,0.04857239723205566,0.0010547637939453125
0.599484,0.1,0.8100000000000002,0.13686976778431872,5,0.7166666666666667,0.6166666666666667,0.8,0.9166666666666667,1.0,0.06465120315551758,0.0010532855987548829
0.599484,0.3,0.85,0.09831920802501751,1,0.8166666666666667,0.7166666666666667,0.8,0.9166666666666667,1.0,0.07931594848632813,0.0010643959045410155
0.599484,0.5,0.8100000000000002,0.10677078252031312,5,0.8166666666666667,0.6166666666666667,0.8,0.9166666666666667,0.9,0.09640684127807617,0.0010333061218261719
0.599484,0.7,0.8100000000000002,0.10677078252031312,5,0.8166666666666667,0.6166666666666667,0.8,0.9166666666666667,0.9,0.12515149116516114,0.0010874271392822266
0.599484,0.9,0.7933333333333333,0.07039570693980961,16,0.7333333333333334,0.7166666666666667,0.8,0.9166666666666667,0.8,0.13089923858642577,0.0010371685028076171
2.15443,0.1,0.8100000000000002,0.13686976778431872,5,0.7166666666666667,0.6166666666666667,0.8,0.9166666666666667,1.0,0.11599693298339844,0.0010513782501220704
2.15443,0.3,0.79,0.16753109164172084,20,0.7166666666666667,0.5166666666666667,0.8,0.9166666666666667,1.0,0.1628950595855713,0.0010550498962402343
2.15443,0.5,0.7899999999999999,0.09345230512584124,25,0.8166666666666667,0.6166666666666667,0.8,0.8166666666666667,0.9,0.19610490798950195,0.0010592937469482422
2.15443,0.7,0.7899999999999999,0.09345230512584124,25,0.8166666666666667,0.6166666666666667,0.8,0.8166666666666667,0.9,0.24052996635437013,0.001061248779296875
2.15443,0.9,0.7699999999999999,0.07702813338860895,28,0.8166666666666667,0.6166666666666667,0.8,0.8166666666666667,0.8,0.266825008392334,0.0010606765747070313
7.74264,0.1,0.8100000000000002,0.13686976778431872,5,0.7166666666666667,0.6166666666666667,0.8,0.9166666666666667,1.0,0.14153580665588378,0.0010721206665039063
7.74264,0.3,0.79,0.16753109164172084,20,0.7166666666666667,0.5166666666666667,0.8,0.9166666666666667,1.0,0.2377403736114502,0.0010588645935058593
7.74264,0.5,0.79,0.16753109164172084,20,0.7166666666666667,0.5166666666666667,0.8,0.9166666666666667,1.0,0.29790482521057127,0.001085805892944336
7.74264,0.7,0.7899999999999999,0.09345230512584124,25,0.8166666666666667,0.6166666666666667,0.8,0.8166666666666667,0.9,0.3608541965484619,0.001106595993041992
7.74264,0.9,0.7699999999999999,0.07702813338860895,28,0.8166666666666667,0.6166666666666667,0.8,0.8166666666666667,0.8,0.3795274257659912,0.0011815071105957032
27.8256,0.1,0.7933333333333333,0.16213848676020415,16,0.7166666666666667,0.5333333333333333,0.8,0.9166666666666667,1.0,0.17465224266052246,0.001052093505859375
27.8256,0.3,0.8100000000000002,0.13686976778431872,5,0.7166666666666667,0.6166666666666667,0.8,0.9166666666666667,1.0,0.20813302993774413,0.0010636329650878906
27.8256,0.5,0.8100000000000002,0.13686976778431872,5,0.7166666666666667,0.6166666666666667,0.8,0.9166666666666667,1.0,0.2591706275939941,0.0011340141296386718
27.8256,0.7,0.79,0.16753109164172084,20,0.7166666666666667,0.5166666666666667,0.8,0.9166666666666667,1.0,0.32524728775024414,0.0011660099029541016
27.8256,0.9,0.79,0.16753109164172084,20,0.7166666666666667,0.5166666666666667,0.8,0.9166666666666667,1.0,0.3925114631652832,0.0011842727661132812
100.0,0.1,0.7933333333333333,0.16213848676020415,16,0.7166666666666667,0.5333333333333333,0.8,0.9166666666666667,1.0,0.2119537353515625,0.0010674476623535156
100.0,0.3,0.7933333333333333,0.16213848676020415,16,0.7166666666666667,0.5333333333333333,0.8,0.9166666666666667,1.0,0.21823363304138182,0.0011389732360839843
100.0,0.5,0.8100000000000002,0.13686976778431872,5,0.7166666666666667,0.6166666666666667,0.8,0.9166666666666667,1.0,0.22554192543029786,0.0014590740203857422
100.0,0.7,0.8100000000000002,0.13686976778431872,5,0.7166666666666667,0.6166666666666667,0.8,0.9166666666666667,1.0,0.2323986530303955,0.0011345863342285157
