feature_name,stage1_kw_score,stage1_selected,stage2_score,stage2_selected
chr12_67337260_132389367,0.107463,False,12.424288,True
chr15_22163893_32511475,0.353339,False,12.245792,True
chr15_739595_18454050,3.491732,False,9.253567,True
chr12_36739877_67332062,0.44366,False,8.974357,True
chr5_96637773_180644810,0.785407,False,8.706735,True
chr5_69274433_96603723,3.338633,False,7.634807,True
chr11_89400624_134432265,0.90639,False,7.553198,True
chr22_24263116_37678070,0.054291,False,7.326959,True
chr16_68838368_69397102,0.149444,False,7.214786,True
chr5_49619946_68850823,0.654534,False,6.455367,True
chr16_68710277_68751390,0.040555,False,6.404052,True
chr15_18657388_18683110,1.920835,False,6.070177,True
chr15_20307869_21982746,0.147635,False,5.950939,True
chr15_32523241_32594902,2.221122,False,5.526717,True
chr22_22725750_24228038,0.027777,False,5.458957,True
chr16_28087_14817706,0.200352,False,5.050932,False
chr1_149369522_149394958,1.102655,False,4.91002,False
chr15_53166_592121,4.164717,False,4.886993,False
chr16_54390012_68679377,0.000577,False,4.757465,False
chr17_22399576_27351012,3.276418,False,4.724922,False
chr4_190887518_191165971,3.70467,False,4.211133,False
chr3_586636_75535753,0.331139,False,4.112069,False
chr16_69763173_88690571,0.590342,False,3.961293,False
chr6_32766023_91964331,0.372516,False,3.926792,False
chr16_45058242_54336421,0.379332,False,3.896048,False
chr6_32732764_32738443,0.58367,False,3.608685,False
chr6_1535319_30010234,0.090521,False,3.488735,False
chr6_92035339_170943103,5.279339,False,3.291203,False
chr17_77535412_78653545,2.494186,False,3.250932,False
chr22_37717564_49509094,0.133298,False,3.199442,False
chr23_52844235_66511655,0.056741,False,3.180153,False
chr2_8972669_89953713,0.040333,False,2.845125,False
chr21_13334960_13435755,1.828635,False,2.830822,False
chr22_15433500_22665928,0.657068,False,2.807172,False
chr2_91057159_91321476,0.050896,False,2.770044,False
chr1_17030134_22668805,1.278869,False,2.734739,False
chr1_120313797_120737345,0.864342,False,2.734109,False
chr7_141965869_141978333,1.945576,False,2.722215,False
chr6_30021894_32519935,1.451317,False,2.710635,False
chr23_96116_214107,0.106333,False,2.674231,False
chr16_54354643_54379834,0.373141,False,2.650875,False
chr3_75546791_75799957,0.018671,False,2.619552,False
chr17_35286565_35427554,1.193699,False,2.583583,False
chr2_91494116_130410215,0.360691,False,2.502021,False
chr23_3229_45135,0.164331,False,2.412414,False
chr10_115544_38563575,0.301735,False,2.304636,False
chr11_5777496_7757329,0.078464,False,2.302386,False
chr3_196908262_196937230,9.236617,True,2.119174,False
chr19_32545047_34430432,1.149326,False,2.087318,False
chr20_8747_12478772,1.668727,False,2.077677,False
