param_clf__max_features,param_clf__min_samples_leaf,param_selector__k,mean_test_score,std_test_score,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_fit_time,mean_score_time
sqrt,1,5,0.6633333333333333,0.132664991614216,20,0.5333333333333333,0.55,0.9,0.6333333333333333,0.7,0.6043992519378663,0.021259021759033204
sqrt,1,10,0.7000000000000001,0.1414213562373095,9,0.6166666666666667,0.55,0.8166666666666667,0.9166666666666667,0.6000000000000001,0.6093502998352051,0.021173381805419923
sqrt,1,15,0.7133333333333333,0.05906681715556451,8,0.7,0.6333333333333333,0.7166666666666667,0.8166666666666667,0.7,0.6105051040649414,0.02128944396972656
sqrt,1,20,0.7166666666666666,0.09486832980505137,7,0.7,0.55,0.8166666666666667,0.7166666666666667,0.8,0.6094006061553955,0.021104192733764647
sqrt,1,30,0.7566666666666666,0.06879922480183431,1,0.7,0.65,0.8166666666666667,0.8166666666666667,0.8,0.6124282836914062,0.02142958641052246
sqrt,1,50,0.74,0.04294699575575043,2,0.7,0.75,0.8166666666666667,0.7333333333333334,0.7,0.6160051822662354,0.021008920669555665
sqrt,1,75,0.6266666666666667,0.09225568335398697,27,0.7,0.65,0.6333333333333333,0.45,0.7,0.6160446643829346,0.021013832092285155
sqrt,1,100,0.6633333333333334,0.06091888960832353,19,0.7,0.65,0.7166666666666667,0.55,0.7,0.6193989276885986,0.021205425262451172
sqrt,5,5,0.66,0.13605554421305702,21,0.5333333333333333,0.55,0.9,0.7166666666666667,0.6,0.5951802253723144,0.020809507369995116
sqrt,5,10,0.7,0.15811388300841897,11,0.7,0.4666666666666667,0.8166666666666667,0.9166666666666667,0.6,0.5967234611511231,0.020739126205444335
sqrt,5,15,0.7366666666666667,0.12355835328567094,3,0.7,0.55,0.8166666666666667,0.9166666666666667,0.7,0.5975165843963623,0.02102975845336914
sqrt,5,20,0.6966666666666667,0.12128936932440168,16,0.7,0.55,0.7333333333333334,0.9,0.6,0.5985718727111816,0.02090282440185547
sqrt,5,30,0.7,0.02788866755113586,11,0.7,0.65,0.7333333333333334,0.7166666666666667,0.7,0.6008433818817138,0.02117290496826172
sqrt,5,50,0.6466666666666667,0.06616477747093068,22,0.7,0.65,0.7333333333333334,0.55,0.6000000000000001,0.6038191318511963,0.02108898162841797
sqrt,5,75,0.6033333333333334,0.09854496999396321,30,0.7,0.45,0.7166666666666667,0.55,0.6000000000000001,0.6049720764160156,0.02105569839477539
sqrt,5,100,0.6033333333333334,0.09854496999396321,30,0.7,0.45,0.7166666666666667,0.55,0.6000000000000001,0.6078670501708985,0.021111059188842773
0.3,1,5,0.6433333333333333,0.13316656236958785,25,0.5333333333333333,0.55,0.9,0.6333333333333333,0.6000000000000001,0.6052005767822266,0.021039199829101563
0.3,1,10,0.7000000000000001,0.1414213562373095,9,0.6166666666666667,0.55,0.8166666666666667,0.9166666666666667,0.6000000000000001,0.6072625160217285,0.021119213104248045
0.3,1,15,0.6966666666666667,0.07102425250887505,16,0.6166666666666667,0.6333333333333333,0.7166666666666667,0.8166666666666667,0.7,0.6086076259613037,0.0211669921875
0.3,1,20,0.7,0.10327955589886444,11,0.6166666666666667,0.55,0.8166666666666667,0.7166666666666667,0.8,0.612611722946167,0.021160650253295898
0.3,1,30,0.7166666666666668,0.054772255750516606,6,0.7,0.65,0.8166666666666667,0.7166666666666667,0.7,0.6190950870513916,0.02110605239868164
0.3,1,50,0.7,0.0641179468722378,11,0.7,0.65,0.8166666666666667,0.6333333333333333,0.7,0.6301204204559326,0.021030139923095704
0.3,1,75,0.6466666666666667,0.060918889608323534,22,0.7,0.65,0.65,0.5333333333333333,0.7,0.6395951271057129,0.021108007431030272
0.3,1,100,0.61,0.09695359714832656,28,0.7,0.65,0.55,0.45,0.7,0.6513193607330322,0.021306371688842772
0.3,5,5,0.6433333333333333,0.10780641085864151,25,0.5333333333333333,0.55,0.8166666666666667,0.7166666666666667,0.6,0.5973418712615967,0.020841407775878906
0.3,5,10,0.7,0.15811388300841897,11,0.7,0.4666666666666667,0.8166666666666667,0.9166666666666667,0.6,0.5965815544128418,0.021112346649169923
0.3,5,15,0.7366666666666667,0.12355835328567094,3,0.7,0.55,0.8166666666666667,0.9166666666666667,0.7,0.5986515522003174,0.02095947265625
0.3,5,20,0.6966666666666667,0.12128936932440168,16,0.7,0.55,0.7333333333333334,0.9,0.6,0.6043379783630372,0.02105989456176758
0.3,5,30,0.7200000000000001,0.04876246279442599,5,0.8,0.65,0.7333333333333334,0.7166666666666667,0.7,0.6083685874938964,0.02109055519104004
0.3,5,50,0.6033333333333333,0.11075498483890767,32,0.7,0.45,0.7333333333333334,0.6333333333333333,0.5,0.6077793598175049,0.02101292610168457
0.3,5,75,0.6466666666666667,0.06616477747093068,22,0.7,0.65,0.7333333333333334,0.55,0.6000000000000001,0.6170574188232422,0.021085834503173827
0.3,5,100,0.6066666666666667,0.10252370999486465,29,0.7,0.45,0.7333333333333334,0.55,0.6000000000000001,0.6270025730133056,0.02114386558532715
