feature_name,stage1_kw_score,stage1_selected,stage2_score,stage2_selected
chr15_22163893_32511475,1.116755,False,11.189489,True
chr12_36739877_67332062,0.33856,False,10.186182,True
chr16_68838368_69397102,0.621818,False,10.123406,True
chr5_96637773_180644810,1.968105,False,9.277656,True
chr5_49619946_68850823,3.84103,False,9.180687,True
chr12_67337260_132389367,0.000429,False,8.821992,True
chr22_24263116_37678070,0.110741,False,8.650585,True
chr16_28087_14817706,0.354853,False,8.613024,True
chr5_69274433_96603723,9.012848,False,8.526786,True
chr22_22725750_24228038,0.741352,False,6.384162,True
chr15_739595_18454050,0.582463,False,6.294048,True
chr6_1535319_30010234,0.420609,False,6.044741,True
chr15_32523241_32594902,0.760376,False,5.874384,True
chr22_37717564_49509094,0.336147,False,5.772486,True
chr23_3229_45135,0.063882,False,5.761881,True
chr20_29306447_40052114,0.637679,False,5.685483,True
chr15_18657388_18683110,0.211379,False,5.684524,True
chr17_403833_446414,5.544664,False,5.523983,True
chr16_69763173_88690571,0.687022,False,5.482759,True
chr20_8747_12478772,2.717086,False,5.411062,True
chr15_20307869_21982746,0.851314,False,5.063096,True
chr16_68710277_68751390,0.21243,False,5.007932,True
chr6_30021894_32519935,3.363077,False,4.979807,True
chr5_763494_878290,4.433422,False,4.979667,True
chr6_32732764_32738443,2.326709,False,4.977768,True
chr3_586636_75535753,2.145768,False,4.927883,True
chr17_77535412_78653545,3.985476,False,4.524281,True
chr22_15433500_22665928,1.82644,False,4.353955,True
chr6_32766023_91964331,0.002607,False,4.327931,True
chr16_69417987_69744010,3.924127,False,4.102486,True
chr4_190887518_191165971,2.723247,False,4.028315,True
chr2_91057159_91321476,1.680829,False,3.927238,True
chr22_37683612_37705310,3.329503,False,3.751215,True
chr11_7803570_50337734,0.085111,False,3.748647,True
chr19_20422576_20493401,0.818285,False,3.739337,True
chr15_53166_592121,1.448904,False,3.697207,True
chr1_17030134_22668805,0.938793,False,3.692551,True
chr16_54390012_68679377,0.190035,False,3.650461,True
chr6_32634044_32728487,0.193737,False,3.289655,True
chr2_8972669_89953713,0.0,False,3.237491,True
chr11_5777496_7757329,1.730504,False,3.162854,True
chr17_22399576_27351012,3.198591,False,3.162854,True
chr6_92035339_170943103,6.466646,False,2.982117,True
chr15_18722595_20060061,0.131106,False,2.977101,True
chr3_75845446_90391698,4.455787,False,2.944031,True
chr23_91365063_92103804,2.312428,False,2.884195,True
chr23_959048_1398694,0.025536,False,2.840032,True
chr21_13334960_13435755,0.093686,False,2.830822,True
chr23_90837054_91203848,0.795123,False,2.793641,True
