param_clf__max_features,param_clf__min_samples_leaf,param_selector__C,param_selector__l1_ratio,param_selector__top_k,mean_test_score,std_test_score,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_fit_time,mean_score_time
sqrt,1,0.001,0.1,5,0.67,0.0661647774709307,411,0.7166666666666667,0.6166666666666667,0.5666666666666667,0.7166666666666667,0.7333333333333334,0.43326969146728517,0.01895432472229004
sqrt,1,0.001,0.1,10,0.63,0.016329931618554516,533,0.6166666666666667,0.6166666666666667,0.65,0.6166666666666667,0.65,0.4449118137359619,0.018961095809936525
sqrt,1,0.001,0.1,20,0.5933333333333334,0.08205689083394113,597,0.43333333333333335,0.6166666666666667,0.6666666666666666,0.6166666666666667,0.6333333333333333,0.4391590118408203,0.019014692306518553
sqrt,1,0.001,0.1,50,0.5433333333333333,0.08981462390204988,753,0.5666666666666667,0.5166666666666667,0.6333333333333333,0.6166666666666667,0.3833333333333333,0.44331512451171873,0.01892085075378418
sqrt,1,0.001,0.3,5,0.67,0.0661647774709307,411,0.7166666666666667,0.6166666666666667,0.5666666666666667,0.7166666666666667,0.7333333333333334,0.42865700721740724,0.01880621910095215
sqrt,1,0.001,0.3,10,0.63,0.016329931618554516,533,0.6166666666666667,0.6166666666666667,0.65,0.6166666666666667,0.65,0.4313676834106445,0.01833500862121582
sqrt,1,0.001,0.3,20,0.5933333333333334,0.08205689083394113,597,0.43333333333333335,0.6166666666666667,0.6666666666666666,0.6166666666666667,0.6333333333333333,0.4377281665802002,0.018730354309082032
sqrt,1,0.001,0.3,50,0.5433333333333333,0.08981462390204988,753,0.5666666666666667,0.5166666666666667,0.6333333333333333,0.6166666666666667,0.3833333333333333,0.4456641674041748,0.018639469146728517
sqrt,1,0.001,0.5,5,0.67,0.0661647774709307,411,0.7166666666666667,0.6166666666666667,0.5666666666666667,0.7166666666666667,0.7333333333333334,0.4292628288269043,0.01905379295349121
sqrt,1,0.001,0.5,10,0.63,0.016329931618554516,533,0.6166666666666667,0.6166666666666667,0.65,0.6166666666666667,0.65,0.4350902557373047,0.019136381149291993
sqrt,1,0.001,0.5,20,0.5933333333333334,0.08205689083394113,597,0.43333333333333335,0.6166666666666667,0.6666666666666666,0.6166666666666667,0.6333333333333333,0.4482738018035889,0.019216108322143554
sqrt,1,0.001,0.5,50,0.5433333333333333,0.08981462390204988,753,0.5666666666666667,0.5166666666666667,0.6333333333333333,0.6166666666666667,0.3833333333333333,0.4746857643127441,0.019495058059692382
sqrt,1,0.001,0.7,5,0.67,0.0661647774709307,411,0.7166666666666667,0.6166666666666667,0.5666666666666667,0.7166666666666667,0.7333333333333334,0.43509726524353026,0.018990373611450194
sqrt,1,0.001,0.7,10,0.63,0.016329931618554516,533,0.6166666666666667,0.6166666666666667,0.65,0.6166666666666667,0.65,0.43115034103393557,0.018622112274169923
sqrt,1,0.001,0.7,20,0.5933333333333334,0.08205689083394113,597,0.43333333333333335,0.6166666666666667,0.6666666666666666,0.6166666666666667,0.6333333333333333,0.4361584663391113,0.01856842041015625
sqrt,1,0.001,0.7,50,0.5433333333333333,0.08981462390204988,753,0.5666666666666667,0.5166666666666667,0.6333333333333333,0.6166666666666667,0.3833333333333333,0.4517495632171631,0.019356155395507814
sqrt,1,0.001,0.9,5,0.67,0.0661647774709307,411,0.7166666666666667,0.6166666666666667,0.5666666666666667,0.7166666666666667,0.7333333333333334,0.46158361434936523,0.020085477828979494
sqrt,1,0.001,0.9,10,0.63,0.016329931618554516,533,0.6166666666666667,0.6166666666666667,0.65,0.6166666666666667,0.65,0.43312978744506836,0.019088077545166015
sqrt,1,0.001,0.9,20,0.5933333333333334,0.08205689083394113,597,0.43333333333333335,0.6166666666666667,0.6666666666666666,0.6166666666666667,0.6333333333333333,0.45557823181152346,0.01915769577026367
sqrt,1,0.001,0.9,50,0.5433333333333333,0.08981462390204988,753,0.5666666666666667,0.5166666666666667,0.6333333333333333,0.6166666666666667,0.3833333333333333,0.4673715591430664,0.01952672004699707
sqrt,1,0.00359381,0.1,5,0.67,0.0661647774709307,411,0.7166666666666667,0.6166666666666667,0.5666666666666667,0.7166666666666667,0.7333333333333334,0.45584683418273925,0.019895648956298827
sqrt,1,0.00359381,0.1,10,0.63,0.016329931618554516,533,0.6166666666666667,0.6166666666666667,0.65,0.6166666666666667,0.65,0.4397438526153564,0.018358993530273437
sqrt,1,0.00359381,0.1,20,0.5933333333333334,0.08205689083394113,597,0.43333333333333335,0.6166666666666667,0.6666666666666666,0.6166666666666667,0.6333333333333333,0.4396219730377197,0.019373512268066405
sqrt,1,0.00359381,0.1,50,0.5433333333333333,0.08981462390204988,753,0.5666666666666667,0.5166666666666667,0.6333333333333333,0.6166666666666667,0.3833333333333333,0.4420171737670898,0.01844339370727539
sqrt,1,0.00359381,0.3,5,0.67,0.0661647774709307,411,0.7166666666666667,0.6166666666666667,0.5666666666666667,0.7166666666666667,0.7333333333333334,0.4339925765991211,0.018520212173461913
sqrt,1,0.00359381,0.3,10,0.63,0.016329931618554516,533,0.6166666666666667,0.6166666666666667,0.65,0.6166666666666667,0.65,0.4320582389831543,0.019041967391967774
sqrt,1,0.00359381,0.3,20,0.5933333333333334,0.08205689083394113,597,0.43333333333333335,0.6166666666666667,0.6666666666666666,0.6166666666666667,0.6333333333333333,0.438889217376709,0.019193077087402345
sqrt,1,0.00359381,0.3,50,0.5433333333333333,0.08981462390204988,753,0.5666666666666667,0.5166666666666667,0.6333333333333333,0.6166666666666667,0.3833333333333333,0.44523396492004397,0.018753910064697267
sqrt,1,0.00359381,0.5,5,0.67,0.0661647774709307,411,0.7166666666666667,0.6166666666666667,0.5666666666666667,0.7166666666666667,0.7333333333333334,0.43174424171447756,0.018477153778076173
sqrt,1,0.00359381,0.5,10,0.63,0.016329931618554516,533,0.6166666666666667,0.6166666666666667,0.65,0.6166666666666667,0.65,0.43202981948852537,0.018965625762939455
