param_clf__max_features,param_clf__min_samples_leaf,param_selector__C,param_selector__l1_ratio,param_selector__top_k,mean_test_score,std_test_score,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_fit_time,mean_score_time
sqrt,1,0.001,0.1,5,0.5833333333333334,0.08628119403696524,496,0.7166666666666667,0.6166666666666667,0.4666666666666667,0.5166666666666667,0.6000000000000001,0.43726563453674316,0.01975393295288086
sqrt,1,0.001,0.1,10,0.5366666666666666,0.07102425250887508,684,0.5166666666666667,0.6166666666666667,0.5333333333333333,0.4166666666666667,0.6000000000000001,0.43686561584472655,0.019324874877929686
sqrt,1,0.001,0.1,20,0.48666666666666664,0.08717797887081348,753,0.6166666666666667,0.5166666666666667,0.45,0.35,0.5,0.44405055046081543,0.019254207611083984
sqrt,1,0.001,0.1,50,0.54,0.10572501018102472,668,0.7166666666666667,0.45,0.43333333333333335,0.5,0.6000000000000001,0.4484739303588867,0.019144105911254882
sqrt,1,0.001,0.3,5,0.5833333333333334,0.08628119403696524,496,0.7166666666666667,0.6166666666666667,0.4666666666666667,0.5166666666666667,0.6000000000000001,0.43394060134887696,0.019519996643066407
sqrt,1,0.001,0.3,10,0.5366666666666666,0.07102425250887508,684,0.5166666666666667,0.6166666666666667,0.5333333333333333,0.4166666666666667,0.6000000000000001,0.43473005294799805,0.01901850700378418
sqrt,1,0.001,0.3,20,0.48666666666666664,0.08717797887081348,753,0.6166666666666667,0.5166666666666667,0.45,0.35,0.5,0.4417914390563965,0.01941981315612793
sqrt,1,0.001,0.3,50,0.54,0.10572501018102472,668,0.7166666666666667,0.45,0.43333333333333335,0.5,0.6000000000000001,0.4491241931915283,0.019251108169555664
sqrt,1,0.001,0.5,5,0.5833333333333334,0.08628119403696524,496,0.7166666666666667,0.6166666666666667,0.4666666666666667,0.5166666666666667,0.6000000000000001,0.43047137260437013,0.018944644927978517
sqrt,1,0.001,0.5,10,0.5366666666666666,0.07102425250887508,684,0.5166666666666667,0.6166666666666667,0.5333333333333333,0.4166666666666667,0.6000000000000001,0.43508291244506836,0.01916823387145996
