param_clf__C,param_clf__l1_ratio,mean_test_score,std_test_score,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_fit_time,mean_score_time
0.001,0.1,0.5,0.0,16,0.5,0.5,0.5,0.5,0.5,0.001981496810913086,0.000966644287109375
0.001,0.3,0.5,0.0,16,0.5,0.5,0.5,0.5,0.5,0.002095937728881836,0.0011074542999267578
0.001,0.5,0.5,0.0,16,0.5,0.5,0.5,0.5,0.5,0.0019883155822753907,0.00097503662109375
0.001,0.7,0.5,0.0,16,0.5,0.5,0.5,0.5,0.5,0.0019080638885498047,0.0009368896484375
0.001,0.9,0.5,0.0,16,0.5,0.5,0.5,0.5,0.5,0.0019321918487548828,0.0009574413299560547
0.01,0.1,0.4366666666666667,0.09966610925150701,25,0.5166666666666667,0.5,0.25,0.4166666666666667,0.5,0.005483770370483398,0.0011148452758789062
0.01,0.3,0.5,0.0,16,0.5,0.5,0.5,0.5,0.5,0.0021705150604248045,0.0010814666748046875
0.01,0.5,0.5,0.0,16,0.5,0.5,0.5,0.5,0.5,0.002086305618286133,0.0009580135345458984
0.01,0.7,0.5,0.0,16,0.5,0.5,0.5,0.5,0.5,0.0019012451171875,0.000990915298461914
0.01,0.9,0.5,0.0,16,0.5,0.5,0.5,0.5,0.5,0.001968193054199219,0.0010065555572509766
0.1,0.1,0.79,0.074236858171067,5,0.8,0.9166666666666667,0.7,0.7333333333333334,0.8,0.016281843185424805,0.0013100147247314454
0.1,0.3,0.7899999999999998,0.07788880963698619,10,0.7166666666666667,0.9166666666666667,0.7,0.8166666666666667,0.8,0.018012809753417968,0.0012671947479248047
0.1,0.5,0.8099999999999999,0.10984838035522722,1,0.8,0.9166666666666667,0.6166666666666667,0.9166666666666667,0.8,0.02341041564941406,0.0014876842498779297
0.1,0.7,0.7133333333333333,0.12128936932440167,15,0.6166666666666667,0.8166666666666667,0.6166666666666667,0.6166666666666667,0.9,0.02626523971557617,0.0014173030853271485
0.1,0.9,0.7533333333333333,0.1318247995552346,13,0.6166666666666667,0.9166666666666667,0.7166666666666667,0.6166666666666667,0.9,0.0216217041015625,0.0015416622161865234
1.0,0.1,0.7933333333333333,0.11085526098877262,2,0.8,0.9166666666666667,0.6166666666666667,0.7333333333333334,0.9,0.06284079551696778,0.0015023231506347656
1.0,0.3,0.79,0.074236858171067,5,0.8,0.9166666666666667,0.7,0.7333333333333334,0.8,0.0788498878479004,0.0013618946075439453
1.0,0.5,0.79,0.074236858171067,5,0.8,0.9166666666666667,0.7,0.7333333333333334,0.8,0.10410408973693848,0.0015082836151123046
1.0,0.7,0.79,0.074236858171067,5,0.8,0.9166666666666667,0.7,0.7333333333333334,0.8,0.11087837219238281,0.001388216018676758
1.0,0.9,0.75,0.10801234497346437,14,0.7166666666666667,0.9166666666666667,0.6,0.8166666666666667,0.7,0.1616069793701172,0.001417398452758789
10.0,0.1,0.7933333333333333,0.11085526098877262,2,0.8,0.9166666666666667,0.6166666666666667,0.7333333333333334,0.9,0.1178666114807129,0.0014501094818115234
10.0,0.3,0.7933333333333333,0.11085526098877262,2,0.8,0.9166666666666667,0.6166666666666667,0.7333333333333334,0.9,0.1639479637145996,0.0014264106750488282
10.0,0.5,0.79,0.074236858171067,5,0.8,0.9166666666666667,0.7,0.7333333333333334,0.8,0.22256832122802733,0.001405048370361328
10.0,0.7,0.7733333333333334,0.09225568335398701,11,0.8,0.9166666666666667,0.7,0.65,0.8,0.2626513957977295,0.0015088558197021485
10.0,0.9,0.7733333333333334,0.09225568335398701,11,0.8,0.9166666666666667,0.7,0.65,0.8,0.30840563774108887,0.0014395713806152344
