param_clf__C,param_clf__l1_ratio,mean_test_score,std_test_score,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_fit_time,mean_score_time
0.001,0.1,0.5,0.0,16,0.5,0.5,0.5,0.5,0.5,0.0021522998809814452,0.000994873046875
0.001,0.3,0.5,0.0,16,0.5,0.5,0.5,0.5,0.5,0.0019019126892089843,0.0009486198425292969
0.001,0.5,0.5,0.0,16,0.5,0.5,0.5,0.5,0.5,0.002297496795654297,0.0010274410247802734
0.001,0.7,0.5,0.0,16,0.5,0.5,0.5,0.5,0.5,0.0019518375396728516,0.0009839057922363282
0.001,0.9,0.5,0.0,16,0.5,0.5,0.5,0.5,0.5,0.002054786682128906,0.0010299205780029297
0.01,0.1,0.3633333333333333,0.1384035966135113,25,0.5,0.5333333333333333,0.26666666666666666,0.16666666666666666,0.35,0.0054107666015625,0.001131582260131836
0.01,0.3,0.5,0.0,16,0.5,0.5,0.5,0.5,0.5,0.0020819664001464843,0.0009894371032714844
0.01,0.5,0.5,0.0,16,0.5,0.5,0.5,0.5,0.5,0.0021217823028564452,0.0009357452392578125
0.01,0.7,0.5,0.0,16,0.5,0.5,0.5,0.5,0.5,0.002431774139404297,0.001269054412841797
0.01,0.9,0.5,0.0,16,0.5,0.5,0.5,0.5,0.5,0.0018877506256103516,0.0009768486022949218
0.1,0.1,0.6499999999999999,0.10110500592068733,1,0.6166666666666667,0.8333333333333333,0.6,0.5333333333333333,0.6666666666666666,0.01731719970703125,0.0014507770538330078
0.1,0.3,0.6466666666666667,0.04642796092394709,2,0.6333333333333333,0.7333333333333334,0.6,0.6166666666666667,0.65,0.019483041763305665,0.0014287471771240235
0.1,0.5,0.59,0.13274871834493254,12,0.7166666666666667,0.6333333333333333,0.3333333333333333,0.6166666666666667,0.65,0.023363304138183594,0.0015033721923828126
0.1,0.7,0.5900000000000001,0.13848385385227327,11,0.7166666666666667,0.7333333333333334,0.35,0.6,0.55,0.020972442626953126,0.0013989925384521485
0.1,0.9,0.5566666666666666,0.16619934483090545,15,0.8166666666666667,0.5333333333333333,0.45,0.3333333333333333,0.65,0.02265477180480957,0.0014690399169921876
1.0,0.1,0.6333333333333334,0.14023789311975082,4,0.5333333333333333,0.75,0.6,0.45,0.8333333333333333,0.06834874153137208,0.0014946937561035156
1.0,0.3,0.6133333333333334,0.1525341491819673,8,0.45,0.8333333333333333,0.6,0.45,0.7333333333333334,0.08932580947875976,0.0015671253204345703
1.0,0.5,0.63,0.05416025603090639,6,0.6333333333333333,0.6333333333333333,0.7,0.5333333333333333,0.65,0.10224776268005371,0.0015199661254882812
1.0,0.7,0.61,0.04163331998932266,9,0.6333333333333333,0.6333333333333333,0.6,0.5333333333333333,0.65,0.12024426460266113,0.001371002197265625
1.0,0.9,0.6266666666666667,0.1167142760000773,7,0.5333333333333333,0.8333333333333333,0.5,0.6166666666666667,0.65,0.1378246307373047,0.0014642715454101563
10.0,0.1,0.6333333333333334,0.13291601358251254,4,0.5333333333333333,0.65,0.7,0.45,0.8333333333333333,0.12007489204406738,0.0014253616333007812
10.0,0.3,0.6366666666666667,0.1582543662729229,3,0.45,0.75,0.7,0.45,0.8333333333333333,0.20191893577575684,0.001384592056274414
10.0,0.5,0.6,0.1429840705968481,10,0.45,0.65,0.6166666666666667,0.45,0.8333333333333333,0.2706019401550293,0.0014488697052001953
10.0,0.7,0.5800000000000001,0.11274356350191843,13,0.45,0.65,0.6166666666666667,0.45,0.7333333333333334,0.31253929138183595,0.001433992385864258
10.0,0.9,0.56,0.10728984626287388,14,0.45,0.55,0.6166666666666667,0.45,0.7333333333333334,0.34397401809692385,0.0015451908111572266
