param_selector__C,param_selector__l1_ratio,param_selector__top_k,mean_test_score,std_test_score,rank_test_score
0.001,0.1,5,0.5233333333333333,0.1806162291219209,157
0.001,0.1,10,0.5866666666666667,0.12445436468396312,114
0.001,0.1,20,0.49000000000000005,0.14590712418826188,179
0.001,0.1,50,0.6300000000000001,0.08844332774281066,75
0.001,0.3,5,0.5233333333333333,0.1806162291219209,157
0.001,0.3,10,0.5866666666666667,0.12445436468396312,114
0.001,0.3,20,0.49000000000000005,0.14590712418826188,179
0.001,0.3,50,0.6300000000000001,0.08844332774281066,75
0.001,0.5,5,0.5233333333333333,0.1806162291219209,157
0.001,0.5,10,0.5866666666666667,0.12445436468396312,114
0.001,0.5,20,0.49000000000000005,0.14590712418826188,179
0.001,0.5,50,0.6300000000000001,0.08844332774281066,75
0.001,0.7,5,0.5233333333333333,0.1806162291219209,157
0.001,0.7,10,0.5866666666666667,0.12445436468396312,114
0.001,0.7,20,0.49000000000000005,0.14590712418826188,179
0.001,0.7,50,0.6300000000000001,0.08844332774281066,75
0.001,0.9,5,0.5233333333333333,0.1806162291219209,157
0.001,0.9,10,0.5866666666666667,0.12445436468396312,114
0.001,0.9,20,0.49000000000000005,0.14590712418826188,179
0.001,0.9,50,0.6300000000000001,0.08844332774281066,75
0.00359381,0.1,5,0.5233333333333333,0.1806162291219209,157
0.00359381,0.1,10,0.5866666666666667,0.12445436468396312,114
0.00359381,0.1,20,0.49000000000000005,0.14590712418826188,179
0.00359381,0.1,50,0.6300000000000001,0.08844332774281066,75
0.00359381,0.3,5,0.5233333333333333,0.1806162291219209,157
0.00359381,0.3,10,0.5866666666666667,0.12445436468396312,114
0.00359381,0.3,20,0.49000000000000005,0.14590712418826188,179
0.00359381,0.3,50,0.6300000000000001,0.08844332774281066,75
0.00359381,0.5,5,0.5233333333333333,0.1806162291219209,157
0.00359381,0.5,10,0.5866666666666667,0.12445436468396312,114
0.00359381,0.5,20,0.49000000000000005,0.14590712418826188,179
0.00359381,0.5,50,0.6300000000000001,0.08844332774281066,75
0.00359381,0.7,5,0.5233333333333333,0.1806162291219209,157
0.00359381,0.7,10,0.5866666666666667,0.12445436468396312,114
0.00359381,0.7,20,0.49000000000000005,0.14590712418826188,179
0.00359381,0.7,50,0.6300000000000001,0.08844332774281066,75
0.00359381,0.9,5,0.5233333333333333,0.1806162291219209,157
0.00359381,0.9,10,0.5866666666666667,0.12445436468396312,114
0.00359381,0.9,20,0.49000000000000005,0.14590712418826188,179
0.00359381,0.9,50,0.6300000000000001,0.08844332774281066,75
0.0129155,0.1,5,0.5733333333333334,0.0771722460186015,135
0.0129155,0.1,10,0.6300000000000001,0.1284090685617215,75
0.0129155,0.1,20,0.6366666666666667,0.09683892697555967,72
0.0129155,0.1,50,0.7266666666666667,0.1057250101810247,33
0.0129155,0.3,5,0.5233333333333333,0.1806162291219209,157
0.0129155,0.3,10,0.5866666666666667,0.12445436468396312,114
0.0129155,0.3,20,0.49000000000000005,0.14590712418826188,179
0.0129155,0.3,50,0.6300000000000001,0.08844332774281066,75
0.0129155,0.5,5,0.5233333333333333,0.1806162291219209,157
0.0129155,0.5,10,0.5866666666666667,0.12445436468396312,114
0.0129155,0.5,20,0.49000000000000005,0.14590712418826188,179
0.0129155,0.5,50,0.6300000000000001,0.08844332774281066,75
0.0129155,0.7,5,0.5233333333333333,0.1806162291219209,157
