feature_name,stage1_kw_score,stage1_selected,stage2_score,stage2_selected
chr12_36739877_67332062,0.01042,False,0.122084,True
chr16_68838368_69397102,0.141139,False,0.118779,True
chr15_22163893_32511475,0.043996,False,0.091764,True
chr16_28087_14817706,0.127981,False,0.085328,True
chr5_69274433_96603723,1.982472,False,0.083674,True
chr6_32732764_32738443,0.289377,False,0.06836,True
chr1_17030134_22668805,0.80476,False,0.067863,True
chr22_24263116_37678070,0.213392,False,0.064017,True
chr15_53166_592121,2.674032,False,0.058078,True
chr15_18657388_18683110,2.000743,False,0.05738,True
chr14_105602756_105630089,1.833008,False,0.055029,False
chr6_92035339_170943103,7.336814,False,0.054804,False
chr12_67337260_132389367,0.199303,False,0.051407,False
chr6_32766023_91964331,0.342571,False,0.047802,False
chr15_20307869_21982746,0.135965,False,0.047535,False
chr23_3229_45135,0.205779,False,0.046209,False
chr13_18194527_18354969,0.054842,False,0.044692,False
chr22_37717564_49509094,0.751629,False,0.043631,False
chr15_739595_18454050,3.491732,False,0.043043,False
chr5_96637773_180644810,0.003666,False,0.041083,False
chr3_164112881_193467200,7.079256,False,0.04094,False
chr16_68710277_68751390,1.551122,False,0.039682,False
chr16_54390012_68679377,0.642425,False,0.038239,False
chr15_32523241_32594902,1.736264,False,0.037624,False
chr17_77535412_78653545,2.74092,False,0.037312,False
chr11_89400624_134432265,1.356627,False,0.035441,False
chr22_15433500_22665928,1.216832,False,0.031229,False
chr1_149369522_149394958,1.878536,False,0.030146,False
chr19_3363749_20383210,0.58692,False,0.028814,False
chr20_8747_12478772,0.974888,False,0.028768,False
chr22_246150_15013982,0.462177,False,0.026813,False
chr16_15039224_33875313,0.015005,False,0.024139,False
chr22_22725750_24228038,0.22086,False,0.022852,False
chr5_49619946_68850823,0.18172,False,0.019359,False
chr14_105654998_105839439,0.503283,False,0.019337,False
chr3_196908262_196937230,13.015924,True,0.016794,False
chr2_132327604_132947789,0.030174,False,0.015992,False
chr4_190887518_191165971,3.682085,False,0.015977,False
chr6_30021894_32519935,0.423178,False,0.015483,False
chr16_45058242_54336421,0.001354,False,0.014097,False
chr2_131792734_131931782,0.054842,False,0.013628,False
chr6_1535319_30010234,0.090521,False,0.013485,False
chr7_141965869_141978333,0.017608,False,0.012989,False
chr8_35694285_39333915,1.645956,False,0.012276,False
chr17_403833_446414,3.549849,False,0.008953,False
chr10_46396163_135395562,0.027749,False,0.007942,False
chr8_28208003_35676140,4.636623,False,0.007929,False
chr17_35286565_35427554,0.274905,False,0.007607,False
chr21_13334960_13435755,1.422009,False,0.00716,False
chr12_36160215_36244407,0.006236,False,0.007151,False
chr11_5777496_7757329,0.020696,False,0.007047,False
chr20_29306447_40052114,0.556734,False,0.007036,False
