param_selector__C,param_selector__l1_ratio,param_selector__top_k,mean_test_score,std_test_score,rank_test_score
0.001,0.1,5,0.4666666666666666,0.16055459438389727,185
0.001,0.1,10,0.5633333333333332,0.0933333333333333,126
0.001,0.1,20,0.5366666666666666,0.11614167593456232,164
0.001,0.1,50,0.5533333333333333,0.07102425250887505,143
0.001,0.3,5,0.4666666666666666,0.16055459438389727,185
0.001,0.3,10,0.5633333333333332,0.0933333333333333,126
0.001,0.3,20,0.5366666666666666,0.11614167593456232,164
0.001,0.3,50,0.5533333333333333,0.07102425250887505,143
0.001,0.5,5,0.4666666666666666,0.16055459438389727,185
0.001,0.5,10,0.5633333333333332,0.0933333333333333,126
0.001,0.5,20,0.5366666666666666,0.11614167593456232,164
0.001,0.5,50,0.5533333333333333,0.07102425250887505,143
0.001,0.7,5,0.4666666666666666,0.16055459438389727,185
0.001,0.7,10,0.5633333333333332,0.0933333333333333,126
0.001,0.7,20,0.5366666666666666,0.11614167593456232,164
0.001,0.7,50,0.5533333333333333,0.07102425250887505,143
0.001,0.9,5,0.4666666666666666,0.16055459438389727,185
0.001,0.9,10,0.5633333333333332,0.0933333333333333,126
0.001,0.9,20,0.5366666666666666,0.11614167593456232,164
0.001,0.9,50,0.5533333333333333,0.07102425250887505,143
0.00359381,0.1,5,0.4666666666666666,0.16055459438389727,185
0.00359381,0.1,10,0.5633333333333332,0.0933333333333333,126
0.00359381,0.1,20,0.5366666666666666,0.11614167593456232,164
0.00359381,0.1,50,0.5533333333333333,0.07102425250887505,143
0.00359381,0.3,5,0.4666666666666666,0.16055459438389727,185
0.00359381,0.3,10,0.5633333333333332,0.0933333333333333,126
0.00359381,0.3,20,0.5366666666666666,0.11614167593456232,164
0.00359381,0.3,50,0.5533333333333333,0.07102425250887505,143
0.00359381,0.5,5,0.4666666666666666,0.16055459438389727,185
0.00359381,0.5,10,0.5633333333333332,0.0933333333333333,126
0.00359381,0.5,20,0.5366666666666666,0.11614167593456232,164
0.00359381,0.5,50,0.5533333333333333,0.07102425250887505,143
0.00359381,0.7,5,0.4666666666666666,0.16055459438389727,185
0.00359381,0.7,10,0.5633333333333332,0.0933333333333333,126
0.00359381,0.7,20,0.5366666666666666,0.11614167593456232,164
0.00359381,0.7,50,0.5533333333333333,0.07102425250887505,143
0.00359381,0.9,5,0.4666666666666666,0.16055459438389727,185
0.00359381,0.9,10,0.5633333333333332,0.0933333333333333,126
0.00359381,0.9,20,0.5366666666666666,0.11614167593456232,164
0.00359381,0.9,50,0.5533333333333333,0.07102425250887505,143
0.0129155,0.1,5,0.6266666666666666,0.12138094304022082,108
0.0129155,0.1,10,0.6666666666666666,0.17638342073763935,76
0.0129155,0.1,20,0.7366666666666667,0.20639767440550297,17
0.0129155,0.1,50,0.7233333333333334,0.22866763848189997,26
0.0129155,0.3,5,0.4666666666666666,0.16055459438389727,185
0.0129155,0.3,10,0.5633333333333332,0.0933333333333333,126
0.0129155,0.3,20,0.5366666666666666,0.11614167593456232,164
0.0129155,0.3,50,0.5533333333333333,0.07102425250887505,143
0.0129155,0.5,5,0.4666666666666666,0.16055459438389727,185
0.0129155,0.5,10,0.5633333333333332,0.0933333333333333,126
0.0129155,0.5,20,0.5366666666666666,0.11614167593456232,164
0.0129155,0.5,50,0.5533333333333333,0.07102425250887505,143
0.0129155,0.7,5,0.4666666666666666,0.16055459438389727,185
0.0129155,0.7,10,0.5633333333333332,0.0933333333333333,126
0.0129155,0.7,20,0.5366666666666666,0.11614167593456232,164
0.0129155,0.7,50,0.5533333333333333,0.07102425250887505,143
0.0129155,0.9,5,0.4666666666666666,0.16055459438389727,185
0.0129155,0.9,10,0.5633333333333332,0.0933333333333333,126
0.0129155,0.9,20,0.5366666666666666,0.11614167593456232,164
0.0129155,0.9,50,0.5533333333333333,0.07102425250887505,143
0.0464159,0.1,5,0.5566666666666666,0.10780641085864154,142
0.0464159,0.1,10,0.6333333333333334,0.15563490039905004,101
0.0464159,0.1,20,0.65,0.2065591117977289,91
0.0464159,0.1,50,0.72,0.17962924780409972,30
0.0464159,0.3,5,0.6066666666666667,0.12675435561221027,112
0.0464159,0.3,10,0.6133333333333333,0.1941934888483935,110
0.0464159,0.3,20,0.7233333333333334,0.19737161790783284,26
0.0464159,0.3,50,0.6833333333333333,0.21730674684008833,55
0.0464159,0.5,5,0.47666666666666674,0.0946337971105226,184
0.0464159,0.5,10,0.51,0.11284207253207171,182
0.0464159,0.5,20,0.5533333333333333,0.09153020145163987,143
0.0464159,0.5,50,0.5133333333333333,0.09510228411791405,181
0.0464159,0.7,5,0.4666666666666666,0.16055459438389727,185
0.0464159,0.7,10,0.5633333333333332,0.0933333333333333,126
0.0464159,0.7,20,0.5366666666666666,0.11614167593456232,164
0.0464159,0.7,50,0.5533333333333333,0.07102425250887505,143
0.0464159,0.9,5,0.4666666666666666,0.16055459438389727,185
0.0464159,0.9,10,0.5633333333333332,0.0933333333333333,126
0.0464159,0.9,20,0.5366666666666666,0.11614167593456232,164
0.0464159,0.9,50,0.5533333333333333,0.07102425250887505,143
