param_clf__shrink_threshold,param_selector__k,mean_test_score,std_test_score,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_fit_time,mean_score_time
,5,0.6633333333333333,0.10022197585581936,28,0.6166666666666667,0.8333333333333333,0.7,0.5333333333333333,0.6333333333333333,0.12591757774353027,0.0016698360443115235
,10,0.6699999999999999,0.09910712498212335,25,0.6166666666666667,0.8333333333333333,0.6,0.5666666666666667,0.7333333333333334,0.12517156600952148,0.0015625953674316406
,15,0.7066666666666667,0.07498147919467991,21,0.6166666666666667,0.8333333333333333,0.7,0.65,0.7333333333333334,0.12507228851318358,0.0015415668487548829
,20,0.7433333333333334,0.0703957069398096,3,0.8166666666666667,0.75,0.7,0.6333333333333333,0.8166666666666667,0.12501626014709472,0.0015394210815429688
,30,0.7366666666666666,0.18024674446127698,7,0.5333333333333333,1.0,0.8,0.5333333333333333,0.8166666666666667,0.12467994689941406,0.0015436172485351562
,50,0.7366666666666666,0.12797569213634982,7,0.7166666666666667,0.9166666666666667,0.7,0.5333333333333333,0.8166666666666667,0.12504563331604004,0.001544618606567383
,75,0.7366666666666666,0.12797569213634982,7,0.7166666666666667,0.9166666666666667,0.7,0.5333333333333333,0.8166666666666667,0.1248814582824707,0.0015515327453613282
,100,0.7166666666666666,0.1370320319406298,19,0.6166666666666667,0.9166666666666667,0.7,0.5333333333333333,0.8166666666666667,0.12478013038635254,0.0015495777130126952
0.1,5,0.6633333333333333,0.10022197585581936,28,0.6166666666666667,0.8333333333333333,0.7,0.5333333333333333,0.6333333333333333,0.1247952938079834,0.0015462875366210938
0.1,10,0.6699999999999999,0.09910712498212335,25,0.6166666666666667,0.8333333333333333,0.6,0.5666666666666667,0.7333333333333334,0.12446422576904297,0.0015279293060302735
0.1,15,0.7066666666666667,0.07498147919467991,21,0.6166666666666667,0.8333333333333333,0.7,0.65,0.7333333333333334,0.12439827919006348,0.0015340805053710937
0.1,20,0.7433333333333334,0.0703957069398096,3,0.8166666666666667,0.75,0.7,0.6333333333333333,0.8166666666666667,0.12544856071472169,0.001641702651977539
0.1,30,0.7366666666666666,0.18024674446127698,7,0.5333333333333333,1.0,0.8,0.5333333333333333,0.8166666666666667,0.12543463706970215,0.001538991928100586
0.1,50,0.7366666666666666,0.12797569213634982,7,0.7166666666666667,0.9166666666666667,0.7,0.5333333333333333,0.8166666666666667,0.12563776969909668,0.0015523433685302734
0.1,75,0.7366666666666666,0.12797569213634982,7,0.7166666666666667,0.9166666666666667,0.7,0.5333333333333333,0.8166666666666667,0.12531909942626954,0.0015626907348632812
0.1,100,0.7166666666666666,0.1370320319406298,19,0.6166666666666667,0.9166666666666667,0.7,0.5333333333333333,0.8166666666666667,0.12551326751708985,0.0015595912933349609
0.2,5,0.6633333333333333,0.10022197585581936,28,0.6166666666666667,0.8333333333333333,0.7,0.5333333333333333,0.6333333333333333,0.12532339096069336,0.0015630245208740235
0.2,10,0.6699999999999999,0.09910712498212335,25,0.6166666666666667,0.8333333333333333,0.6,0.5666666666666667,0.7333333333333334,0.1256481647491455,0.0015703678131103516
0.2,15,0.7066666666666667,0.07498147919467991,21,0.6166666666666667,0.8333333333333333,0.7,0.65,0.7333333333333334,0.12554540634155273,0.0015691757202148438
0.2,20,0.7433333333333334,0.0703957069398096,3,0.8166666666666667,0.75,0.7,0.6333333333333333,0.8166666666666667,0.12459063529968262,0.0016410350799560547
0.2,30,0.7366666666666666,0.18024674446127698,7,0.5333333333333333,1.0,0.8,0.5333333333333333,0.8166666666666667,0.12439947128295899,0.0015797138214111329
0.2,50,0.7566666666666666,0.12849556844930926,2,0.7166666666666667,0.9166666666666667,0.8,0.5333333333333333,0.8166666666666667,0.12432622909545898,0.0015631675720214843
0.2,75,0.7366666666666666,0.12797569213634982,7,0.7166666666666667,0.9166666666666667,0.7,0.5333333333333333,0.8166666666666667,0.12449526786804199,0.0015635967254638671
0.2,100,0.7366666666666666,0.12797569213634982,7,0.7166666666666667,0.9166666666666667,0.7,0.5333333333333333,0.8166666666666667,0.12445297241210937,0.0015646457672119141
0.5,5,0.6633333333333333,0.10022197585581936,28,0.6166666666666667,0.8333333333333333,0.7,0.5333333333333333,0.6333333333333333,0.12438702583312988,0.0015672683715820313
0.5,10,0.6533333333333333,0.07408703590297624,32,0.6166666666666667,0.75,0.6,0.5666666666666667,0.7333333333333334,0.12429752349853515,0.0015602588653564453
0.5,15,0.6900000000000001,0.09285592184789411,24,0.6166666666666667,0.8333333333333333,0.7,0.5666666666666667,0.7333333333333334,0.12422046661376954,0.0015656471252441407
0.5,20,0.76,0.092255683353987,1,0.8166666666666667,0.75,0.7,0.6333333333333333,0.9,0.12513041496276855,0.0016723155975341796
0.5,30,0.72,0.192469333776694,18,0.5333333333333333,0.9166666666666667,0.8,0.45,0.9,0.12405519485473633,0.0015722751617431641
0.5,50,0.7399999999999999,0.1108552609887726,6,0.7166666666666667,0.8333333333333333,0.8,0.5333333333333333,0.8166666666666667,0.1276944637298584,0.001567840576171875
0.5,75,0.7366666666666666,0.12797569213634982,7,0.7166666666666667,0.9166666666666667,0.7,0.5333333333333333,0.8166666666666667,0.12407712936401367,0.0015787124633789063
0.5,100,0.7366666666666666,0.12797569213634982,7,0.7166666666666667,0.9166666666666667,0.7,0.5333333333333333,0.8166666666666667,0.12435145378112793,0.0015860557556152343
