param_clf__max_features,param_clf__min_samples_leaf,param_selector__k,mean_test_score,std_test_score,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_fit_time,mean_score_time
sqrt,1,5,0.6200000000000001,0.050990195135927834,26,0.65,0.6,0.6,0.55,0.7,0.5977598667144776,0.020909500122070313
sqrt,1,10,0.6233333333333334,0.07498147919467994,23,0.5333333333333333,0.7166666666666667,0.6166666666666667,0.55,0.7,0.6028864860534668,0.02075653076171875
sqrt,1,15,0.6066666666666667,0.10780641085864154,27,0.5333333333333333,0.5166666666666667,0.5333333333333333,0.65,0.8,0.6017437934875488,0.020827436447143556
sqrt,1,20,0.6433333333333333,0.10780641085864154,22,0.7166666666666667,0.5166666666666667,0.5333333333333333,0.65,0.8,0.6018028259277344,0.02102670669555664
sqrt,1,30,0.6666666666666666,0.12605113600792692,15,0.8333333333333333,0.6166666666666667,0.5333333333333333,0.55,0.8,0.605035924911499,0.020789432525634765
sqrt,1,50,0.6966666666666667,0.16069294390925265,6,1.0,0.6166666666666667,0.5333333333333333,0.6333333333333333,0.7,0.6106077194213867,0.020845460891723632
sqrt,1,75,0.7133333333333333,0.12174654911833119,4,0.9166666666666667,0.7,0.5333333333333333,0.7166666666666667,0.7,0.6107705116271973,0.020815038681030275
sqrt,1,100,0.6966666666666667,0.12797569213634982,6,0.9166666666666667,0.6166666666666667,0.5333333333333333,0.7166666666666667,0.7,0.6166773796081543,0.020903635025024413
sqrt,5,5,0.5233333333333333,0.09865765724632496,32,0.5333333333333333,0.3333333333333333,0.6,0.55,0.6,0.5910767555236817,0.020865488052368163
sqrt,5,10,0.5666666666666667,0.07226494462892932,29,0.6333333333333333,0.43333333333333335,0.6166666666666667,0.55,0.6,0.5925926685333252,0.020672369003295898
sqrt,5,15,0.6633333333333333,0.15107025591499545,16,0.8166666666666667,0.5166666666666667,0.45,0.7333333333333334,0.8,0.5880125522613525,0.02053866386413574
sqrt,5,20,0.6833333333333333,0.10903618155864084,10,0.8166666666666667,0.6166666666666667,0.5333333333333333,0.65,0.8,0.5927321910858154,0.020586490631103516
sqrt,5,30,0.6833333333333333,0.11450376024878445,10,0.8333333333333333,0.6166666666666667,0.5333333333333333,0.6333333333333333,0.8,0.5948282241821289,0.02061805725097656
sqrt,5,50,0.7166666666666666,0.10434983894999023,1,0.9166666666666667,0.7,0.6333333333333333,0.6333333333333333,0.7,0.5949026584625244,0.020892000198364256
sqrt,5,75,0.7166666666666666,0.132497379429012,1,0.9166666666666667,0.7,0.5333333333333333,0.6333333333333333,0.8,0.59654221534729,0.020624399185180664
sqrt,5,100,0.7166666666666666,0.12202003478482087,1,0.9166666666666667,0.7,0.5333333333333333,0.7333333333333334,0.7,0.599489164352417,0.020800304412841798
0.3,1,5,0.58,0.024494897427831768,28,0.55,0.6,0.6,0.55,0.6000000000000001,0.5928621292114258,0.020781421661376955
0.3,1,10,0.6233333333333334,0.07498147919467994,23,0.5333333333333333,0.7166666666666667,0.6166666666666667,0.55,0.7,0.598835802078247,0.02058711051940918
0.3,1,15,0.6233333333333333,0.10143416036468626,25,0.6166666666666667,0.5166666666666667,0.5333333333333333,0.65,0.8,0.6020045280456543,0.020836305618286134
0.3,1,20,0.6599999999999999,0.09521904571390467,19,0.7166666666666667,0.5166666666666667,0.6166666666666667,0.65,0.8,0.6064921379089355,0.020804595947265626
0.3,1,30,0.6466666666666667,0.10402991022884825,21,0.7333333333333334,0.6166666666666667,0.5333333333333333,0.55,0.8,0.6107274532318115,0.020737838745117188
0.3,1,50,0.6766666666666667,0.14552586635295384,14,0.9166666666666667,0.5166666666666667,0.5333333333333333,0.7166666666666667,0.7,0.6204936027526855,0.020876169204711914
0.3,1,75,0.6599999999999999,0.0946337971105226,19,0.8166666666666667,0.6166666666666667,0.5333333333333333,0.6333333333333333,0.7,0.6324327468872071,0.020786046981811523
0.3,1,100,0.6966666666666667,0.12797569213634982,6,0.9166666666666667,0.6166666666666667,0.5333333333333333,0.7166666666666667,0.7,0.6421968936920166,0.020779514312744142
0.3,5,5,0.5433333333333333,0.12,31,0.5333333333333333,0.3333333333333333,0.7,0.55,0.6,0.5835927486419678,0.02081575393676758
0.3,5,10,0.5666666666666667,0.07226494462892932,29,0.6333333333333333,0.43333333333333335,0.6166666666666667,0.55,0.6,0.5863944530487061,0.020408153533935547
0.3,5,15,0.68,0.12970050972229144,12,0.8166666666666667,0.5166666666666667,0.5333333333333333,0.7333333333333334,0.8,0.5874093055725098,0.020584487915039064
0.3,5,20,0.6633333333333333,0.12710450643291746,16,0.8166666666666667,0.5166666666666667,0.5333333333333333,0.65,0.8,0.5911389350891113,0.020617341995239256
0.3,5,30,0.6633333333333333,0.13182479955523457,16,0.8333333333333333,0.5166666666666667,0.5333333333333333,0.6333333333333333,0.8,0.6005344867706299,0.020711135864257813
0.3,5,50,0.6933333333333334,0.11671427600007735,9,0.9166666666666667,0.6,0.6333333333333333,0.6166666666666667,0.7,0.6042829990386963,0.020553779602050782
0.3,5,75,0.7133333333333333,0.12445436468396318,4,0.9166666666666667,0.6,0.6333333333333333,0.6166666666666667,0.8,0.6109007358551025,0.020695829391479494
0.3,5,100,0.6799999999999999,0.15180396715647604,13,0.9166666666666667,0.6,0.5333333333333333,0.55,0.8,0.6188296794891357,0.02062563896179199
