feature_name,stage1_kw_score,stage1_selected,stage2_score,stage2_selected
chr15_22163893_32511475,0.122864,False,12.538294,True
chr12_36739877_67332062,0.124609,False,11.692874,True
chr15_32523241_32594902,0.588835,False,11.624503,True
chr16_68710277_68751390,0.222687,False,10.439343,True
chr16_68838368_69397102,0.059578,False,10.362792,True
chr12_67337260_132389367,0.020261,False,9.762395,True
chr15_739595_18454050,2.085561,False,9.156596,True
chr5_96637773_180644810,2.898044,False,8.615199,True
chr16_28087_14817706,2.194377,False,8.446298,True
chr15_18657388_18683110,2.368141,False,7.801694,True
chr5_49619946_68850823,2.983142,False,6.85769,True
chr4_190887518_191165971,1.087764,False,6.470967,True
chr11_89400624_134432265,0.035435,False,6.437531,True
chr16_69763173_88690571,0.019237,False,6.353734,True
chr5_69274433_96603723,6.59854,False,6.34035,True
chr16_69417987_69744010,1.509406,False,6.230408,True
chr17_35286565_35427554,0.004292,False,5.41938,True
chr15_20307869_21982746,0.117265,False,5.063096,True
chr16_54390012_68679377,0.111879,False,5.030055,True
chr22_24263116_37678070,0.079437,False,5.001119,True
chr2_91057159_91321476,0.11932,False,4.988269,True
chr22_22725750_24228038,0.102524,False,4.891574,True
chr12_36160215_36244407,0.386087,False,4.867769,True
chr16_15039224_33875313,0.838869,False,4.742377,True
chr15_53166_592121,2.891711,False,4.658428,True
chr17_22399576_27351012,1.343433,False,4.366557,True
chr17_35076296_35282086,60.702715,True,3.947586,True
chr1_149369522_149394958,2.123937,False,3.941946,True
chr5_763494_878290,2.959518,False,3.938655,True
chr6_32766023_91964331,0.015263,False,3.935041,True
chr6_1535319_30010234,0.035726,False,3.89774,True
chr17_403833_446414,3.554827,False,3.771274,True
chr1_17030134_22668805,0.165358,False,3.757576,True
chr20_29306447_40052114,0.708904,False,3.629609,True
chr6_32732764_32738443,0.973102,False,3.608685,True
chr17_35444422_40926154,8.69786,False,3.589148,True
chr22_37717564_49509094,0.82579,False,3.199442,True
chr15_22038880_22138119,0.277845,False,3.149323,True
chr6_30021894_32519935,1.622844,False,3.145959,True
chr16_45058242_54336421,0.048451,False,3.145882,True
chr13_18194527_18354969,0.4149,False,3.121947,True
chr4_93240865_190844427,0.348156,False,2.99349,True
chr3_164112881_193467200,4.858575,False,2.777977,True
chr2_131945577_132196569,0.046103,False,2.664665,True
chr17_27364248_27450834,0.007527,False,2.634691,True
chr3_193476462_196656506,5.493118,False,2.533616,True
chr11_5777496_7757329,0.894489,False,2.489047,True
chr8_35694285_39333915,5.060523,False,2.423906,True
chr23_3229_45135,0.464116,False,2.387653,True
chr17_22315936_22324326,0.178492,False,2.316642,True
chr23_52844235_66511655,0.00787,False,2.304662,False
chr3_586636_75535753,1.206828,False,2.304636,False
chr10_115544_38563575,0.301735,False,2.304636,False
chr1_186293872_193443252,0.044294,False,2.2728,False
chr13_56770498_114123862,0.065009,False,2.261693,False
chr22_15433500_22665928,2.687144,False,2.231046,False
chr6_92035339_170943103,6.007202,False,2.208497,False
chr3_75845446_90391698,1.925626,False,2.123756,False
chr16_54354643_54379834,0.725389,False,2.119312,False
chr17_77535412_78653545,1.991131,False,2.117531,False
chr17_984101_1003742,6.227296,False,2.099755,False
chr11_70562838_89296560,0.090642,False,2.058426,False
chr17_27463558_35067992,2.162449,False,2.033941,False
chr15_18722595_20060061,1.470583,False,1.983738,False
chr3_75546791_75799957,0.31247,False,1.973793,False
chr21_13334960_13435755,1.422009,False,1.973793,False
chr11_7803570_50337734,0.0,False,1.973793,False
chr1_158378189_186274119,0.486023,False,1.96807,False
chr1_3166706_16531740,0.073493,False,1.963229,False
chr19_32545047_34430432,2.213858,False,1.933838,False
chr1_22674759_25318800,0.707186,False,1.921436,False
chr23_92209094_152935130,0.487903,False,1.913747,False
chr1_193556792_199054142,0.072937,False,1.905435,False
chr23_66527817_88259698,0.120238,False,1.797666,False
chr2_132327604_132947789,0.000256,False,1.775495,False
chr1_109987805_120232261,0.085111,False,1.775287,False
chr21_14334542_46914686,1.209042,False,1.750015,False
chr22_22672513_22714749,1.545516,False,1.72213,False
chr3_196947293_199383479,5.74399,False,1.71878,False
chr11_182372_5733442,1.17892,False,1.709737,False
chr1_72489681_72620747,3.672055,False,1.706768,False
chr22_37683612_37705310,4.108945,False,1.699324,False
chr11_70519863_70552702,0.519214,False,1.683837,False
chr1_2664285_2665530,1.127325,False,1.652281,False
chr23_88434081_88986061,0.148427,False,1.642774,False
chr2_8972669_89953713,0.44657,False,1.607744,False
chr1_120313797_120737345,1.005326,False,1.595326,False
chr17_1860983_1881747,0.104291,False,1.585006,False
chr23_268930_343473,1.199291,False,1.556891,False
chr20_8747_12478772,0.882632,False,1.480345,False
chr20_40075620_62379059,1.333459,False,1.400722,False
chr4_191191940_191311992,0.526194,False,1.392182,False
chr6_32634044_32728487,0.057395,False,1.389608,False
chr23_96116_214107,0.132524,False,1.389403,False
chr7_141989305_143302267,0.024012,False,1.350074,False
chr7_143526118_158617983,0.727211,False,1.350074,False
chr10_42150759_46371243,1.038245,False,1.339892,False
chr3_196908262_196937230,8.752386,False,1.198391,False
chr19_3363749_20383210,0.818441,False,1.097602,False
chr17_41011530_41494331,23.54511,True,1.052806,False
chr19_20422576_20493401,0.846717,False,1.034787,False
chr2_91494116_130410215,0.046083,False,1.034071,False
chr17_41527705_41706870,1.236604,False,1.011408,False
chr9_153131_40520747,0.155671,False,0.992568,False
chr1_193480150_193527058,0.104846,False,0.98875,False
chr17_20569693_20596699,0.03032,False,0.988022,False
chr14_22022060_73047267,0.104031,False,0.974,False
chr13_5179_123882,0.641665,False,0.969576,False
chr9_42913008_110081531,0.284938,False,0.914856,False
chr8_39535655_43515874,7.708142,False,0.911702,False
chr2_143031_8963807,0.031435,False,0.902794,False
chr15_32605086_100282819,1.002665,False,0.902794,False
chr8_28208003_35676140,10.3082,False,0.896966,False
chr1_1676445_1703748,0.205779,False,0.89357,False
chr4_70334625_74719357,0.675047,False,0.88131,False
chr6_1436117_1512043,1.827909,False,0.880542,False
chr7_143321677_143391065,1.507822,False,0.870875,False
chr23_354639_385792,0.341457,False,0.855017,False
chr1_34172947_37578554,0.41403,False,0.851589,False
chr23_91365063_92103804,0.240458,False,0.817464,False
chr23_959048_1398694,0.43428,False,0.814329,False
chr3_515536_574415,3.943564,False,0.766975,False
chr5_75149_745859,1.257096,False,0.765253,False
chr11_51244499_55118214,0.013154,False,0.741269,False
chr17_1859252_1859812,1.681122,False,0.72758,False
chr1_2903052_3112977,0.0,False,0.701793,False
chr17_1542118_1560766,11.140049,False,0.687146,False
chr23_90837054_91203848,0.003467,False,0.684145,False
chr1_149604744_158365270,0.027377,False,0.678885,False
chr16_34095229_34976429,0.597775,False,0.671638,False
chr20_12495273_28266113,0.106921,False,0.664153,False
chr14_73071404_73092018,0.373825,False,0.656031,False
chr11_5742476_5762182,0.231434,False,0.654899,False
chr23_152994680_154492924,0.060603,False,0.643363,False
chr1_2870100_2901629,0.033824,False,0.640499,False
chr11_55225136_56294614,0.573956,False,0.62972,False
chr19_56864309_63784327,0.823118,False,0.626572,False
chr14_18149473_19216369,0.085302,False,0.626064,False
chr23_2702388_2969155,0.200206,False,0.619229,False
chr17_43036086_60196060,2.272397,False,0.602943,False
chr17_20618474_21442476,2.64283,False,0.594601,False
chr1_2927_372295,1.030533,False,0.592651,False
chr10_38596435_42057554,0.656143,False,0.587964,False
chr8_47575650_146264846,0.656085,False,0.587597,False
chr1_72661597_109968401,0.349986,False,0.580166,False
chr1_16551324_16997273,2.386638,False,0.570136,False
chr17_60360566_77432294,0.332112,False,0.568688,False
chr19_232836_236846,0.834525,False,0.555952,False
chr1_120761983_120923696,0.797174,False,0.540432,False
chr11_68740184_68943548,0.076765,False,0.527818,False
chr8_39356595_39505256,0.504996,False,0.498115,False
chr1_2672694_2856899,1.444926,False,0.473867,False
chr19_56816785_56859204,0.886885,False,0.471045,False
chr8_63810_90816,12.469605,False,0.469547,False
chr21_9896630_10198129,3.137871,False,0.468431,False
chr23_1672003_1706462,0.278647,False,0.464022,False
chr23_422315_524509,0.008369,False,0.460552,False
chr14_105857193_105881279,1.038205,False,0.429174,False
chr12_435020_9432943,0.124759,False,0.421076,False
chr12_412868_427816,1.953865,False,0.42032,False
chr2_132974227_231853847,0.630199,False,0.417822,False
chr7_141259727_141549648,0.001122,False,0.413128,False
chr17_1008443_1536140,5.944738,False,0.404881,False
chr17_1562322_1703117,5.944738,False,0.404881,False
chr17_465054_974692,5.944738,False,0.404881,False
chr17_1718892_1845756,5.944738,False,0.404881,False
chr17_1890246_2286311,7.537269,False,0.404881,False
chr11_68972488_70505018,0.505279,False,0.40412,False
chr7_141555761_141947816,0.097475,False,0.396823,False
chr4_52530029_69042487,1.676089,False,0.394759,False
chr12_33854_397918,0.006417,False,0.391626,False
chr1_141474904_145716245,1.330711,False,0.380918,False
chr23_52775986_52832444,6e-05,False,0.370969,False
chr17_77442683_77503685,5.197204,False,0.362216,False
chr2_130427665_130453073,0.150868,False,0.357105,False
chr3_164038925_164101784,4.191412,False,0.35315,False
chr1_149579637_149598429,0.070723,False,0.33761,False
chr5_916822_21966989,0.087323,False,0.337412,False
chr4_69789443_70305861,0.000191,False,0.318439,False
chr17_2361350_18868037,6.119584,False,0.30366,False
chr11_58634869_68684682,2.400049,False,0.2933,False
chr1_245134410_245433846,0.775031,False,0.29257,False
chr3_127015333_163987465,3.50924,False,0.285088,False
chr1_3149648_3157982,0.574243,False,0.281922,False
chr2_712_125634,0.150868,False,0.276542,False
chr1_149403519_149573806,0.114996,False,0.273294,False
chr1_146661770_149362629,0.109508,False,0.273294,False
chr7_61474815_141189966,0.423624,False,0.262676,False
chr14_19268776_19490630,0.000499,False,0.259015,False
chr4_5224_49422736,2.291873,False,0.250209,False
chr11_56304321_58626432,0.714787,False,0.24965,False
chr1_245054641_245121447,0.797852,False,0.236054,False
chr6_5839_154410,2.180263,False,0.225308,False
chr8_16373516_28182114,14.404558,True,0.223097,False
chr23_2979705_26516197,0.030273,False,0.220891,False
