param_clf__max_features,param_clf__min_samples_leaf,param_selector__C,param_selector__l1_ratio,param_selector__top_k,mean_test_score,std_test_score,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_fit_time,mean_score_time
sqrt,1,0.001,0.1,5,0.5966666666666667,0.11175369742826807,490,0.5166666666666667,0.8,0.5333333333333333,0.6333333333333333,0.5,0.4870139122009277,0.02093033790588379
sqrt,1,0.001,0.1,10,0.6366666666666667,0.08844332774281069,245,0.6166666666666667,0.8,0.5333333333333333,0.6333333333333333,0.6,0.4904839038848877,0.02132444381713867
sqrt,1,0.001,0.1,20,0.6033333333333333,0.1596524001977073,457,0.8166666666666667,0.6166666666666667,0.45,0.7333333333333334,0.4,0.4978472709655762,0.021181726455688478
sqrt,1,0.001,0.1,50,0.5133333333333334,0.16103829772241554,780,0.25,0.5333333333333333,0.45,0.7333333333333334,0.6000000000000001,0.5020748138427734,0.021131229400634766
sqrt,1,0.001,0.3,5,0.5966666666666667,0.11175369742826807,490,0.5166666666666667,0.8,0.5333333333333333,0.6333333333333333,0.5,0.48747787475585935,0.02075848579406738
sqrt,1,0.001,0.3,10,0.6366666666666667,0.08844332774281069,245,0.6166666666666667,0.8,0.5333333333333333,0.6333333333333333,0.6,0.49255809783935545,0.021220874786376954
sqrt,1,0.001,0.3,20,0.6033333333333333,0.1596524001977073,457,0.8166666666666667,0.6166666666666667,0.45,0.7333333333333334,0.4,0.5029522895812988,0.02127237319946289
sqrt,1,0.001,0.3,50,0.5133333333333334,0.16103829772241554,780,0.25,0.5333333333333333,0.45,0.7333333333333334,0.6000000000000001,0.505088996887207,0.020958471298217773
sqrt,1,0.001,0.5,5,0.5966666666666667,0.11175369742826807,490,0.5166666666666667,0.8,0.5333333333333333,0.6333333333333333,0.5,0.4915909767150879,0.021046781539916994
sqrt,1,0.001,0.5,10,0.6366666666666667,0.08844332774281069,245,0.6166666666666667,0.8,0.5333333333333333,0.6333333333333333,0.6,0.4943978309631348,0.02106013298034668
sqrt,1,0.001,0.5,20,0.6033333333333333,0.1596524001977073,457,0.8166666666666667,0.6166666666666667,0.45,0.7333333333333334,0.4,0.4964782238006592,0.021128463745117187
sqrt,1,0.001,0.5,50,0.5133333333333334,0.16103829772241554,780,0.25,0.5333333333333333,0.45,0.7333333333333334,0.6000000000000001,0.5034850597381592,0.021051788330078126
sqrt,1,0.001,0.7,5,0.5966666666666667,0.11175369742826807,490,0.5166666666666667,0.8,0.5333333333333333,0.6333333333333333,0.5,0.4899448394775391,0.02100262641906738
sqrt,1,0.001,0.7,10,0.6366666666666667,0.08844332774281069,245,0.6166666666666667,0.8,0.5333333333333333,0.6333333333333333,0.6,0.4908123970031738,0.020924901962280272
sqrt,1,0.001,0.7,20,0.6033333333333333,0.1596524001977073,457,0.8166666666666667,0.6166666666666667,0.45,0.7333333333333334,0.4,0.49930520057678224,0.020998382568359376
sqrt,1,0.001,0.7,50,0.5133333333333334,0.16103829772241554,780,0.25,0.5333333333333333,0.45,0.7333333333333334,0.6000000000000001,0.5016896724700928,0.021108722686767577
sqrt,1,0.001,0.9,5,0.5966666666666667,0.11175369742826807,490,0.5166666666666667,0.8,0.5333333333333333,0.6333333333333333,0.5,0.48704729080200193,0.020931386947631837
sqrt,1,0.001,0.9,10,0.6366666666666667,0.08844332774281069,245,0.6166666666666667,0.8,0.5333333333333333,0.6333333333333333,0.6,0.49210500717163086,0.021030569076538087
sqrt,1,0.001,0.9,20,0.6033333333333333,0.1596524001977073,457,0.8166666666666667,0.6166666666666667,0.45,0.7333333333333334,0.4,0.49782557487487794,0.021286392211914064
sqrt,1,0.001,0.9,50,0.5133333333333334,0.16103829772241554,780,0.25,0.5333333333333333,0.45,0.7333333333333334,0.6000000000000001,0.5028615951538086,0.021016931533813475
sqrt,1,0.00359381,0.1,5,0.5966666666666667,0.11175369742826807,490,0.5166666666666667,0.8,0.5333333333333333,0.6333333333333333,0.5,0.48951163291931155,0.021076440811157227
sqrt,1,0.00359381,0.1,10,0.6366666666666667,0.08844332774281069,245,0.6166666666666667,0.8,0.5333333333333333,0.6333333333333333,0.6,0.49506363868713377,0.021061801910400392
sqrt,1,0.00359381,0.1,20,0.6033333333333333,0.1596524001977073,457,0.8166666666666667,0.6166666666666667,0.45,0.7333333333333334,0.4,0.4974856376647949,0.0210665225982666
sqrt,1,0.00359381,0.1,50,0.5133333333333334,0.16103829772241554,780,0.25,0.5333333333333333,0.45,0.7333333333333334,0.6000000000000001,0.5030146598815918,0.021137714385986328
sqrt,1,0.00359381,0.3,5,0.5966666666666667,0.11175369742826807,490,0.5166666666666667,0.8,0.5333333333333333,0.6333333333333333,0.5,0.489152717590332,0.021402883529663085
sqrt,1,0.00359381,0.3,10,0.6366666666666667,0.08844332774281069,245,0.6166666666666667,0.8,0.5333333333333333,0.6333333333333333,0.6,0.4919905185699463,0.0211275577545166
sqrt,1,0.00359381,0.3,20,0.6033333333333333,0.1596524001977073,457,0.8166666666666667,0.6166666666666667,0.45,0.7333333333333334,0.4,0.4965754508972168,0.02111053466796875
sqrt,1,0.00359381,0.3,50,0.5133333333333334,0.16103829772241554,780,0.25,0.5333333333333333,0.45,0.7333333333333334,0.6000000000000001,0.5026450634002686,0.021058368682861327
sqrt,1,0.00359381,0.5,5,0.5966666666666667,0.11175369742826807,490,0.5166666666666667,0.8,0.5333333333333333,0.6333333333333333,0.5,0.4912273406982422,0.02155280113220215
sqrt,1,0.00359381,0.5,10,0.6366666666666667,0.08844332774281069,245,0.6166666666666667,0.8,0.5333333333333333,0.6333333333333333,0.6,0.49084978103637694,0.020901584625244142
sqrt,1,0.00359381,0.5,20,0.6033333333333333,0.1596524001977073,457,0.8166666666666667,0.6166666666666667,0.45,0.7333333333333334,0.4,0.4958531379699707,0.021347427368164064
sqrt,1,0.00359381,0.5,50,0.5133333333333334,0.16103829772241554,780,0.25,0.5333333333333333,0.45,0.7333333333333334,0.6000000000000001,0.5033577919006348,0.021083307266235352
sqrt,1,0.00359381,0.7,5,0.5966666666666667,0.11175369742826807,490,0.5166666666666667,0.8,0.5333333333333333,0.6333333333333333,0.5,0.4860495090484619,0.020937204360961914
sqrt,1,0.00359381,0.7,10,0.6366666666666667,0.08844332774281069,245,0.6166666666666667,0.8,0.5333333333333333,0.6333333333333333,0.6,0.48958449363708495,0.021480560302734375
sqrt,1,0.00359381,0.7,20,0.6033333333333333,0.1596524001977073,457,0.8166666666666667,0.6166666666666667,0.45,0.7333333333333334,0.4,0.49606075286865237,0.02121434211730957
sqrt,1,0.00359381,0.7,50,0.5133333333333334,0.16103829772241554,780,0.25,0.5333333333333333,0.45,0.7333333333333334,0.6000000000000001,0.5020307064056396,0.021179389953613282
sqrt,1,0.00359381,0.9,5,0.5966666666666667,0.11175369742826807,490,0.5166666666666667,0.8,0.5333333333333333,0.6333333333333333,0.5,0.48645620346069335,0.020949935913085936
sqrt,1,0.00359381,0.9,10,0.6366666666666667,0.08844332774281069,245,0.6166666666666667,0.8,0.5333333333333333,0.6333333333333333,0.6,0.4895348072052002,0.021042728424072267
sqrt,1,0.00359381,0.9,20,0.6033333333333333,0.1596524001977073,457,0.8166666666666667,0.6166666666666667,0.45,0.7333333333333334,0.4,0.4954719543457031,0.021266984939575195
sqrt,1,0.00359381,0.9,50,0.5133333333333334,0.16103829772241554,780,0.25,0.5333333333333333,0.45,0.7333333333333334,0.6000000000000001,0.5017517566680908,0.021205806732177736
sqrt,1,0.0129155,0.1,5,0.5433333333333333,0.09752492558885195,755,0.4166666666666667,0.6333333333333333,0.6333333333333333,0.43333333333333335,0.6000000000000001,0.4989768981933594,0.021225357055664064
sqrt,1,0.0129155,0.1,10,0.62,0.12174654911833117,319,0.7333333333333334,0.6166666666666667,0.7333333333333334,0.6166666666666667,0.4,0.4994694709777832,0.02102651596069336
sqrt,1,0.0129155,0.1,20,0.6766666666666667,0.10883218478209672,132,0.6166666666666667,0.7166666666666667,0.8166666666666667,0.7333333333333334,0.5,0.5018116950988769,0.021082544326782228
sqrt,1,0.0129155,0.1,50,0.7,0.07226494462892934,66,0.6333333333333333,0.6166666666666667,0.8166666666666667,0.7333333333333334,0.7,0.511188554763794,0.02111787796020508
sqrt,1,0.0129155,0.3,5,0.5966666666666667,0.11175369742826807,490,0.5166666666666667,0.8,0.5333333333333333,0.6333333333333333,0.5,0.49097590446472167,0.021004104614257814
sqrt,1,0.0129155,0.3,10,0.6366666666666667,0.08844332774281069,245,0.6166666666666667,0.8,0.5333333333333333,0.6333333333333333,0.6,0.4896997928619385,0.021055984497070312
sqrt,1,0.0129155,0.3,20,0.6033333333333333,0.1596524001977073,457,0.8166666666666667,0.6166666666666667,0.45,0.7333333333333334,0.4,0.498718786239624,0.021290683746337892
sqrt,1,0.0129155,0.3,50,0.5133333333333334,0.16103829772241554,780,0.25,0.5333333333333333,0.45,0.7333333333333334,0.6000000000000001,0.5023843765258789,0.021247339248657227
sqrt,1,0.0129155,0.5,5,0.5966666666666667,0.11175369742826807,490,0.5166666666666667,0.8,0.5333333333333333,0.6333333333333333,0.5,0.487583589553833,0.0210665225982666
sqrt,1,0.0129155,0.5,10,0.6366666666666667,0.08844332774281069,245,0.6166666666666667,0.8,0.5333333333333333,0.6333333333333333,0.6,0.49075984954833984,0.021095418930053712
sqrt,1,0.0129155,0.5,20,0.6033333333333333,0.1596524001977073,457,0.8166666666666667,0.6166666666666667,0.45,0.7333333333333334,0.4,0.4978736400604248,0.021057844161987305
sqrt,1,0.0129155,0.5,50,0.5133333333333334,0.16103829772241554,780,0.25,0.5333333333333333,0.45,0.7333333333333334,0.6000000000000001,0.5027113914489746,0.021129369735717773
