param_selector__C,param_selector__l1_ratio,param_selector__top_k,mean_test_score,std_test_score,rank_test_score
0.001,0.1,5,0.5166666666666666,0.11450376024878443,174
0.001,0.1,10,0.6699999999999999,0.139204086785474,63
0.001,0.1,20,0.6,0.10697871023920807,102
0.001,0.1,50,0.5933333333333334,0.08339997335464536,120
0.001,0.3,5,0.5166666666666666,0.11450376024878443,174
0.001,0.3,10,0.6699999999999999,0.139204086785474,63
0.001,0.3,20,0.6,0.10697871023920807,102
0.001,0.3,50,0.5933333333333334,0.08339997335464536,120
0.001,0.5,5,0.5166666666666666,0.11450376024878443,174
0.001,0.5,10,0.6699999999999999,0.139204086785474,63
0.001,0.5,20,0.6,0.10697871023920807,102
0.001,0.5,50,0.5933333333333334,0.08339997335464536,120
0.001,0.7,5,0.5166666666666666,0.11450376024878443,174
0.001,0.7,10,0.6699999999999999,0.139204086785474,63
0.001,0.7,20,0.6,0.10697871023920807,102
0.001,0.7,50,0.5933333333333334,0.08339997335464536,120
0.001,0.9,5,0.5166666666666666,0.11450376024878443,174
0.001,0.9,10,0.6699999999999999,0.139204086785474,63
0.001,0.9,20,0.6,0.10697871023920807,102
0.001,0.9,50,0.5933333333333334,0.08339997335464536,120
0.00359381,0.1,5,0.5166666666666666,0.11450376024878443,174
0.00359381,0.1,10,0.6699999999999999,0.139204086785474,63
0.00359381,0.1,20,0.6,0.10697871023920807,102
0.00359381,0.1,50,0.5933333333333334,0.08339997335464536,120
0.00359381,0.3,5,0.5166666666666666,0.11450376024878443,174
0.00359381,0.3,10,0.6699999999999999,0.139204086785474,63
0.00359381,0.3,20,0.6,0.10697871023920807,102
0.00359381,0.3,50,0.5933333333333334,0.08339997335464536,120
0.00359381,0.5,5,0.5166666666666666,0.11450376024878443,174
0.00359381,0.5,10,0.6699999999999999,0.139204086785474,63
0.00359381,0.5,20,0.6,0.10697871023920807,102
0.00359381,0.5,50,0.5933333333333334,0.08339997335464536,120
0.00359381,0.7,5,0.5166666666666666,0.11450376024878443,174
0.00359381,0.7,10,0.6699999999999999,0.139204086785474,63
0.00359381,0.7,20,0.6,0.10697871023920807,102
0.00359381,0.7,50,0.5933333333333334,0.08339997335464536,120
0.00359381,0.9,5,0.5166666666666666,0.11450376024878443,174
0.00359381,0.9,10,0.6699999999999999,0.139204086785474,63
0.00359381,0.9,20,0.6,0.10697871023920807,102
0.00359381,0.9,50,0.5933333333333334,0.08339997335464536,120
0.0129155,0.1,5,0.5933333333333334,0.23060307408570638,120
0.0129155,0.1,10,0.6866666666666668,0.11709445380166864,55
0.0129155,0.1,20,0.6866666666666668,0.1503329637837291,55
0.0129155,0.1,50,0.6666666666666666,0.21832697191750425,81
0.0129155,0.3,5,0.5166666666666666,0.11450376024878443,174
0.0129155,0.3,10,0.6699999999999999,0.139204086785474,63
0.0129155,0.3,20,0.6,0.10697871023920807,102
0.0129155,0.3,50,0.5933333333333334,0.08339997335464536,120
0.0129155,0.5,5,0.5166666666666666,0.11450376024878443,174
0.0129155,0.5,10,0.6699999999999999,0.139204086785474,63
0.0129155,0.5,20,0.6,0.10697871023920807,102
0.0129155,0.5,50,0.5933333333333334,0.08339997335464536,120
0.0129155,0.7,5,0.5166666666666666,0.11450376024878443,174
0.0129155,0.7,10,0.6699999999999999,0.139204086785474,63
0.0129155,0.7,20,0.6,0.10697871023920807,102
0.0129155,0.7,50,0.5933333333333334,0.08339997335464536,120
0.0129155,0.9,5,0.5166666666666666,0.11450376024878443,174
0.0129155,0.9,10,0.6699999999999999,0.139204086785474,63
0.0129155,0.9,20,0.6,0.10697871023920807,102
0.0129155,0.9,50,0.5933333333333334,0.08339997335464536,120
0.0464159,0.1,5,0.5433333333333332,0.15477582354991862,158
0.0464159,0.1,10,0.6300000000000001,0.18055470085267789,96
0.0464159,0.1,20,0.6900000000000001,0.17371752294393844,52
0.0464159,0.1,50,0.7433333333333334,0.24394899284709318,9
0.0464159,0.3,5,0.5800000000000001,0.21612753436596438,140
0.0464159,0.3,10,0.7033333333333334,0.1557776192739723,43
0.0464159,0.3,20,0.7066666666666667,0.1714642819948225,39
0.0464159,0.3,50,0.7033333333333334,0.19590247006553488,43
0.0464159,0.5,5,0.57,0.1869046102516825,146
0.0464159,0.5,10,0.6466666666666667,0.21118712081942875,91
0.0464159,0.5,20,0.5900000000000001,0.1439907404430345,138
0.0464159,0.5,50,0.6633333333333333,0.23342855200015464,82
0.0464159,0.7,5,0.5166666666666666,0.11450376024878443,174
0.0464159,0.7,10,0.6699999999999999,0.139204086785474,63
0.0464159,0.7,20,0.6,0.10697871023920807,102
0.0464159,0.7,50,0.5933333333333334,0.08339997335464536,120
0.0464159,0.9,5,0.5166666666666666,0.11450376024878443,174
0.0464159,0.9,10,0.6699999999999999,0.139204086785474,63
0.0464159,0.9,20,0.6,0.10697871023920807,102
0.0464159,0.9,50,0.5933333333333334,0.08339997335464536,120
0.16681,0.1,5,0.6033333333333333,0.06271629240742257,101
0.16681,0.1,10,0.62,0.22345767682792492,97
0.16681,0.1,20,0.7133333333333333,0.15107025591499548,34
0.16681,0.1,50,0.7433333333333334,0.16786237749352229,9
0.16681,0.3,5,0.5366666666666666,0.1898537448786419,162
0.16681,0.3,10,0.6533333333333333,0.10666666666666663,86
0.16681,0.3,20,0.71,0.15077577170531523,35
