param_clf__C,param_clf__l1_ratio,mean_test_score,std_test_score,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_fit_time,mean_score_time
0.001,0.1,0.5,0.0,35,0.5,0.5,0.5,0.5,0.5,0.0020241737365722656,0.0009748458862304688
0.001,0.3,0.5,0.0,35,0.5,0.5,0.5,0.5,0.5,0.002002239227294922,0.0009931564331054688
0.001,0.5,0.5,0.0,35,0.5,0.5,0.5,0.5,0.5,0.002012205123901367,0.0009894371032714844
0.001,0.7,0.5,0.0,35,0.5,0.5,0.5,0.5,0.5,0.001994419097900391,0.0009801864624023437
0.001,0.9,0.5,0.0,35,0.5,0.5,0.5,0.5,0.5,0.0019948482513427734,0.0009832382202148438
0.00359381,0.1,0.5,0.0,35,0.5,0.5,0.5,0.5,0.5,0.0021350860595703127,0.0009909629821777343
0.00359381,0.3,0.5,0.0,35,0.5,0.5,0.5,0.5,0.5,0.001998615264892578,0.0009804725646972655
0.00359381,0.5,0.5,0.0,35,0.5,0.5,0.5,0.5,0.5,0.0019939422607421877,0.0009912014007568359
0.00359381,0.7,0.5,0.0,35,0.5,0.5,0.5,0.5,0.5,0.002043628692626953,0.000990915298461914
0.00359381,0.9,0.5,0.0,35,0.5,0.5,0.5,0.5,0.5,0.0020424365997314454,0.0009840965270996095
0.0129155,0.1,0.6766666666666667,0.05734883511361753,32,0.6166666666666667,0.7333333333333334,0.7333333333333334,0.6,0.7,0.006566810607910156,0.0009967327117919923
0.0129155,0.3,0.5,0.0,35,0.5,0.5,0.5,0.5,0.5,0.0021913528442382814,0.000990581512451172
0.0129155,0.5,0.5,0.0,35,0.5,0.5,0.5,0.5,0.5,0.0019981861114501953,0.0010413646697998047
0.0129155,0.7,0.5,0.0,35,0.5,0.5,0.5,0.5,0.5,0.0020130634307861327,0.0009819507598876954
0.0129155,0.9,0.5,0.0,35,0.5,0.5,0.5,0.5,0.5,0.001993417739868164,0.0009866714477539062
0.0464159,0.1,0.79,0.1098483803552272,2,0.7166666666666667,1.0,0.7166666666666667,0.7166666666666667,0.8,0.012355470657348632,0.0009961128234863281
0.0464159,0.3,0.7166666666666666,0.059628479399994404,26,0.6166666666666667,0.7333333333333334,0.7333333333333334,0.7,0.8,0.013022899627685547,0.0009922027587890626
0.0464159,0.5,0.6100000000000001,0.07423685817106698,34,0.6,0.5,0.7333333333333334,0.6166666666666667,0.6000000000000001,0.009534215927124024,0.000984954833984375
0.0464159,0.7,0.5,0.0,35,0.5,0.5,0.5,0.5,0.5,0.002434539794921875,0.0009877204895019532
0.0464159,0.9,0.5,0.0,35,0.5,0.5,0.5,0.5,0.5,0.002279233932495117,0.0009938716888427735
0.16681,0.1,0.7733333333333334,0.127627931460511,5,0.6333333333333333,1.0,0.7166666666666667,0.8166666666666667,0.7,0.029721832275390624,0.0010051250457763672
0.16681,0.3,0.79,0.1098483803552272,2,0.7166666666666667,1.0,0.7166666666666667,0.7166666666666667,0.8,0.03274860382080078,0.0010033607482910155
0.16681,0.5,0.7533333333333333,0.06944222218666556,20,0.8,0.8166666666666667,0.7166666666666667,0.6333333333333333,0.8,0.03861594200134277,0.0010013580322265625
0.16681,0.7,0.7933333333333333,0.040276819911981884,1,0.8,0.8333333333333333,0.8166666666666667,0.7166666666666667,0.8,0.03994936943054199,0.001008892059326172
0.16681,0.9,0.68,0.046427960923947076,30,0.6166666666666667,0.6333333333333333,0.7333333333333334,0.7166666666666667,0.7,0.04006047248840332,0.0010120391845703125
0.599484,0.1,0.7733333333333334,0.127627931460511,5,0.6333333333333333,1.0,0.7166666666666667,0.8166666666666667,0.7,0.06530866622924805,0.0010156631469726562
0.599484,0.3,0.7333333333333334,0.14102797200870787,23,0.6333333333333333,1.0,0.7166666666666667,0.7166666666666667,0.6,0.08349976539611817,0.001020526885986328
0.599484,0.5,0.7366666666666667,0.14079141387961916,22,0.6333333333333333,1.0,0.7166666666666667,0.7333333333333334,0.6000000000000001,0.10058541297912597,0.0010204315185546875
0.599484,0.7,0.7,0.15951314818673865,27,0.55,1.0,0.7166666666666667,0.6333333333333333,0.6000000000000001,0.12246184349060059,0.0010204792022705078
0.599484,0.9,0.66,0.05436502143433363,33,0.7333333333333334,0.6166666666666667,0.7166666666666667,0.6333333333333333,0.6000000000000001,0.13786659240722657,0.0010161876678466796
2.15443,0.1,0.7566666666666666,0.09921917377424815,7,0.6333333333333333,0.9166666666666667,0.7166666666666667,0.8166666666666667,0.7,0.12395658493041992,0.0010570526123046876
2.15443,0.3,0.7566666666666666,0.12631530214330947,7,0.6333333333333333,1.0,0.7166666666666667,0.7333333333333334,0.7,0.15494375228881835,0.0010182857513427734
2.15443,0.5,0.6966666666666667,0.13556466271775172,28,0.6333333333333333,0.9166666666666667,0.7166666666666667,0.7166666666666667,0.5,0.19723200798034668,0.001021099090576172
2.15443,0.7,0.72,0.11025223605694154,24,0.6333333333333333,0.9166666666666667,0.7166666666666667,0.7333333333333334,0.6000000000000001,0.23938465118408203,0.0010265350341796876
2.15443,0.9,0.72,0.10187137859957415,24,0.65,0.9,0.7166666666666667,0.7333333333333334,0.6000000000000001,0.28430638313293455,0.0012361526489257813
7.74264,0.1,0.7566666666666666,0.09921917377424815,7,0.6333333333333333,0.9166666666666667,0.7166666666666667,0.8166666666666667,0.7,0.1401071071624756,0.0010274410247802734
7.74264,0.3,0.7566666666666666,0.09921917377424815,7,0.6333333333333333,0.9166666666666667,0.7166666666666667,0.8166666666666667,0.7,0.2158782958984375,0.00102691650390625
7.74264,0.5,0.74,0.09463379711052264,21,0.6333333333333333,0.9166666666666667,0.7166666666666667,0.7333333333333334,0.7,0.25679936408996584,0.0010250568389892577
7.74264,0.7,0.6799999999999999,0.1371941041817112,31,0.6333333333333333,0.9166666666666667,0.7166666666666667,0.6333333333333333,0.5,0.33780684471130373,0.0010303497314453126
7.74264,0.9,0.6966666666666667,0.13556466271775172,28,0.6333333333333333,0.9166666666666667,0.7166666666666667,0.7166666666666667,0.5,0.431472635269165,0.0010320186614990235
27.8256,0.1,0.7566666666666666,0.09921917377424815,7,0.6333333333333333,0.9166666666666667,0.7166666666666667,0.8166666666666667,0.7,0.1788698196411133,0.001024770736694336
27.8256,0.3,0.7566666666666666,0.09921917377424815,7,0.6333333333333333,0.9166666666666667,0.7166666666666667,0.8166666666666667,0.7,0.20089926719665527,0.001023101806640625
27.8256,0.5,0.7566666666666666,0.09921917377424815,7,0.6333333333333333,0.9166666666666667,0.7166666666666667,0.8166666666666667,0.7,0.22078547477722169,0.0010635852813720703
27.8256,0.7,0.7566666666666666,0.09921917377424815,7,0.6333333333333333,0.9166666666666667,0.7166666666666667,0.8166666666666667,0.7,0.2680672168731689,0.001026487350463867
27.8256,0.9,0.7566666666666666,0.09921917377424815,7,0.6333333333333333,0.9166666666666667,0.7166666666666667,0.8166666666666667,0.7,0.3183749675750732,0.001023721694946289
100.0,0.1,0.7766666666666667,0.08069145624606805,4,0.7333333333333334,0.9166666666666667,0.7166666666666667,0.8166666666666667,0.7,0.2092830181121826,0.001035308837890625
100.0,0.3,0.7566666666666666,0.09921917377424815,7,0.6333333333333333,0.9166666666666667,0.7166666666666667,0.8166666666666667,0.7,0.21744565963745116,0.0010303974151611329
100.0,0.5,0.7566666666666666,0.09921917377424815,7,0.6333333333333333,0.9166666666666667,0.7166666666666667,0.8166666666666667,0.7,0.22178316116333008,0.001016092300415039
100.0,0.7,0.7566666666666666,0.09921917377424815,7,0.6333333333333333,0.9166666666666667,0.7166666666666667,0.8166666666666667,0.7,0.2261974334716797,0.001022005081176758
100.0,0.9,0.7566666666666666,0.09921917377424815,7,0.6333333333333333,0.9166666666666667,0.7166666666666667,0.8166666666666667,0.7,0.23400683403015138,0.0010251998901367188
