param_selector__C,param_selector__l1_ratio,param_selector__top_k,mean_test_score,std_test_score,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_fit_time,mean_score_time
0.01,0.1,5,0.5566666666666666,0.11575836902790225,18,0.7166666666666667,0.55,0.65,0.4666666666666667,0.4,0.008698654174804688,0.001437234878540039
0.01,0.1,20,0.61,0.06798692684790378,16,0.6166666666666667,0.5333333333333333,0.6666666666666666,0.5333333333333333,0.7,0.011948871612548827,0.0018706798553466796
0.01,0.5,5,0.4766666666666667,0.0873053390247253,21,0.35,0.4166666666666667,0.5333333333333333,0.48333333333333334,0.6,0.0030059814453125,0.0012807846069335938
0.01,0.5,20,0.35,0.09006170724070864,23,0.35,0.25,0.26666666666666666,0.3833333333333333,0.5,0.002817678451538086,0.0011982440948486329
0.01,0.9,5,0.4766666666666667,0.0873053390247253,21,0.35,0.4166666666666667,0.5333333333333333,0.48333333333333334,0.6,0.0028371334075927733,0.0013022899627685546
0.01,0.9,20,0.35,0.09006170724070864,23,0.35,0.25,0.26666666666666666,0.3833333333333333,0.5,0.0026655673980712892,0.0011511802673339843
0.1,0.1,5,0.7566666666666666,0.07717224601860151,2,0.75,0.7333333333333334,0.6666666666666666,0.7333333333333334,0.9,0.027588367462158203,0.0015105247497558595
0.1,0.1,20,0.7666666666666666,0.08881941729649488,1,0.7333333333333334,0.7333333333333334,0.65,0.9166666666666667,0.8,0.027578210830688475,0.0013235092163085937
0.1,0.5,5,0.74,0.15513435037626794,3,1.0,0.6166666666666667,0.5666666666666667,0.8166666666666667,0.7,0.027219390869140624,0.0012900829315185547
0.1,0.5,20,0.71,0.062003584125794264,5,0.6333333333333333,0.75,0.65,0.7166666666666667,0.8,0.027299833297729493,0.0016335487365722657
0.1,0.9,5,0.65,0.11595018087284056,11,0.8166666666666667,0.55,0.65,0.7333333333333334,0.5,0.023308372497558592,0.0015264987945556641
0.1,0.9,20,0.6333333333333334,0.09888264649460886,14,0.5333333333333333,0.5333333333333333,0.6666666666666666,0.6333333333333333,0.8,0.020899295806884766,0.0014083385467529297
1.0,0.1,5,0.5733333333333334,0.1098483803552272,17,0.55,0.55,0.7333333333333334,0.6333333333333333,0.4,0.12053852081298828,0.001377105712890625
1.0,0.1,20,0.6666666666666667,0.0960324019392529,9,0.6333333333333333,0.7333333333333334,0.55,0.8166666666666667,0.6,-0.10924730300903321,0.001730966567993164
1.0,0.5,5,0.64,0.0992191737742481,13,0.75,0.55,0.6666666666666666,0.7333333333333334,0.5,0.16483864784240723,0.00138397216796875
1.0,0.5,20,0.6866666666666668,0.06944222218666553,7,0.7333333333333334,0.7333333333333334,0.55,0.7166666666666667,0.7,0.16652560234069824,0.0015616416931152344
1.0,0.9,5,0.6766666666666667,0.06289320754704404,8,0.65,0.7333333333333334,0.5666666666666667,0.7333333333333334,0.7,0.1900991439819336,0.0013857841491699218
1.0,0.9,20,0.6566666666666667,0.10934146311237815,10,0.5666666666666667,0.7333333333333334,0.55,0.8333333333333333,0.6,0.18863797187805176,0.001367044448852539
10.0,0.1,5,0.6166666666666666,0.09006170724070862,15,0.55,0.55,0.5333333333333333,0.75,0.7,0.20806679725646973,0.0014316082000732423
10.0,0.1,20,0.6900000000000001,0.10252370999486465,6,0.65,0.6333333333333333,0.55,0.8166666666666667,0.8,0.208739709854126,0.0013541698455810547
10.0,0.5,5,0.5333333333333333,0.0752772652709081,19,0.55,0.6333333333333333,0.5333333333333333,0.55,0.4,0.4306769847869873,0.0013757705688476562
10.0,0.5,20,0.7266666666666668,0.05436502143433364,4,0.7333333333333334,0.7333333333333334,0.65,0.8166666666666667,0.7,0.4319937705993652,0.0014235019683837891
10.0,0.9,5,0.4966666666666667,0.06091888960832356,20,0.45,0.55,0.55,0.5333333333333333,0.4,0.5318936347961426,0.0014069557189941406
10.0,0.9,20,0.6433333333333333,0.1167142760000773,12,0.6166666666666667,0.7333333333333334,0.55,0.8166666666666667,0.5,0.5370238304138184,0.0014808177947998047
