param_selector__C,param_selector__l1_ratio,param_selector__top_k,mean_test_score,std_test_score,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_fit_time,mean_score_time
0.01,0.1,5,0.6266666666666667,0.11999999999999998,17,0.55,0.7166666666666667,0.55,0.8166666666666667,0.5,0.007663297653198242,0.001284646987915039
0.01,0.1,20,0.7333333333333334,0.17094508539944114,9,0.7333333333333334,0.8166666666666667,0.6166666666666667,1.0,0.5,0.007529020309448242,0.0013067245483398438
0.01,0.5,5,0.45999999999999996,0.11284207253207171,23,0.5,0.3833333333333333,0.2833333333333333,0.5333333333333333,0.6,0.003213930130004883,0.0013088226318359376
0.01,0.5,20,0.4766666666666667,0.10143416036468626,21,0.3833333333333333,0.48333333333333334,0.3666666666666667,0.65,0.5,0.0033848762512207033,0.0015019893646240235
0.01,0.9,5,0.45999999999999996,0.11284207253207171,23,0.5,0.3833333333333333,0.2833333333333333,0.5333333333333333,0.6,0.002653837203979492,0.001189279556274414
0.01,0.9,20,0.4766666666666667,0.10143416036468626,21,0.3833333333333333,0.48333333333333334,0.3666666666666667,0.65,0.5,0.0026451587677001954,0.0011823654174804687
0.1,0.1,5,0.7366666666666667,0.11175369742826806,6,0.8166666666666667,0.7333333333333334,0.9,0.6333333333333333,0.6000000000000001,0.030074262619018556,0.0014139652252197266
0.1,0.1,20,0.8200000000000001,0.11614167593456233,1,0.6333333333333333,0.7333333333333334,0.9166666666666667,0.9166666666666667,0.9,0.032793855667114256,0.001626300811767578
0.1,0.5,5,0.7233333333333334,0.0975249255888519,11,0.6333333333333333,0.7166666666666667,0.8333333333333333,0.8333333333333333,0.6000000000000001,0.026879405975341795,0.0013824462890625
0.1,0.5,20,0.7366666666666667,0.0661647774709307,6,0.7166666666666667,0.6333333333333333,0.8166666666666667,0.7166666666666667,0.8,0.025960159301757813,0.0013510227203369141
0.1,0.9,5,0.6433333333333333,0.11382247385975915,16,0.6333333333333333,0.7166666666666667,0.55,0.8166666666666667,0.5,0.017305898666381835,0.0012959003448486327
0.1,0.9,20,0.7333333333333334,0.14337208778404378,9,0.7333333333333334,0.7166666666666667,0.6166666666666667,1.0,0.6,0.01743154525756836,0.0013285160064697265
1.0,0.1,5,0.5833333333333333,0.09249624617007739,20,0.7166666666666667,0.55,0.6166666666666667,0.43333333333333335,0.6000000000000001,0.12280735969543458,0.0015065670013427734
1.0,0.1,20,0.7666666666666667,0.08881941729649484,3,0.65,0.7166666666666667,0.7333333333333334,0.8333333333333333,0.9,0.12072596549987794,0.0014287948608398438
1.0,0.5,5,0.6799999999999999,0.1305543735171076,13,0.7166666666666667,0.65,0.9,0.6333333333333333,0.5,0.16173033714294432,0.0014302730560302734
1.0,0.5,20,0.74,0.08730533902472531,4,0.7333333333333334,0.6333333333333333,0.7166666666666667,0.7166666666666667,0.9,0.16905016899108888,0.0014070987701416016
1.0,0.9,5,0.7233333333333334,0.14243907079481,11,0.8166666666666667,0.65,0.7333333333333334,0.9166666666666667,0.5,0.2122807502746582,0.0013892650604248047
1.0,0.9,20,0.7366666666666667,0.0661647774709307,6,0.8166666666666667,0.7166666666666667,0.6333333333333333,0.7166666666666667,0.8,0.2138380527496338,0.0014234066009521484
10.0,0.1,5,0.6766666666666667,0.10883218478209672,14,0.7166666666666667,0.7333333333333334,0.6166666666666667,0.8166666666666667,0.5,0.21694436073303222,0.0013935565948486328
10.0,0.1,20,0.8,0.10645812948447543,2,0.65,0.7166666666666667,0.9166666666666667,0.9166666666666667,0.8,0.21406679153442382,0.0015308380126953125
10.0,0.5,5,0.6233333333333334,0.10143416036468625,18,0.7166666666666667,0.65,0.6166666666666667,0.43333333333333335,0.7,0.4710978031158447,0.001519155502319336
10.0,0.5,20,0.6700000000000002,0.06616477747093068,15,0.65,0.55,0.7166666666666667,0.7333333333333334,0.7,0.46890435218811033,0.0014023303985595704
10.0,0.9,5,0.6233333333333334,0.10143416036468625,18,0.7166666666666667,0.65,0.6166666666666667,0.43333333333333335,0.7,0.26874070167541503,0.0014683723449707032
10.0,0.9,20,0.74,0.040276819911981905,4,0.7333333333333334,0.7166666666666667,0.8166666666666667,0.7333333333333334,0.7,0.5197672367095947,0.0014414310455322266
