param_selector__C,param_selector__l1_ratio,param_selector__top_k,mean_test_score,std_test_score,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_fit_time,mean_score_time
0.01,0.1,5,0.65,0.1801234144814173,16,0.7,0.3,0.8166666666666667,0.7333333333333334,0.7,0.008114910125732422,0.00129852294921875
0.01,0.1,20,0.7366666666666667,0.0627162924074226,8,0.7,0.65,0.7166666666666667,0.8166666666666667,0.8,0.007931089401245118,0.001241159439086914
0.01,0.5,5,0.49333333333333335,0.08069145624606802,23,0.5166666666666667,0.4,0.55,0.6,0.4,0.002711200714111328,0.0011579513549804688
0.01,0.5,20,0.5533333333333335,0.06271629240742259,21,0.5333333333333333,0.55,0.6333333333333333,0.45,0.6,0.0027703762054443358,0.0012418270111083985
0.01,0.9,5,0.49333333333333335,0.08069145624606802,23,0.5166666666666667,0.4,0.55,0.6,0.4,0.0026710987091064452,0.0011418819427490234
0.01,0.9,20,0.5533333333333335,0.06271629240742259,21,0.5333333333333333,0.55,0.6333333333333333,0.45,0.6,0.00296173095703125,0.0012294769287109375
0.1,0.1,5,0.6433333333333333,0.12978614889287857,17,0.6,0.5666666666666667,0.55,0.9,0.6000000000000001,0.028591108322143555,0.001422119140625
0.1,0.1,20,0.7699999999999999,0.13999999999999999,4,0.6,0.65,0.8,1.0,0.8,0.02825751304626465,0.001370716094970703
0.1,0.5,5,0.6933333333333334,0.1323295549418614,12,0.6,0.5666666666666667,0.8,0.9,0.6,0.03395223617553711,0.0013825416564941407
0.1,0.5,20,0.7566666666666666,0.10984838035522723,5,0.6166666666666667,0.65,0.8,0.9166666666666667,0.8,0.031527042388916016,0.001348590850830078
0.1,0.9,5,0.5766666666666668,0.1098483803552272,20,0.5166666666666667,0.4,0.65,0.7166666666666667,0.6,0.019487333297729493,0.001481342315673828
0.1,0.9,20,0.7533333333333333,0.046427960923947076,7,0.7,0.7333333333333334,0.7166666666666667,0.8166666666666667,0.8,0.01959118843078613,0.001392030715942383
1.0,0.1,5,0.6633333333333333,0.21561282171728305,14,0.5333333333333333,0.5666666666666667,0.8166666666666667,1.0,0.4,0.12369728088378906,0.0015385150909423828
1.0,0.1,20,0.8299999999999998,0.132664991614216,1,0.9,0.65,1.0,0.9,0.7,0.11736774444580078,0.0014571189880371095
1.0,0.5,5,0.61,0.24303634844744246,19,0.26666666666666666,0.5666666666666667,0.7166666666666667,1.0,0.5,0.1808763027191162,0.0015456676483154297
1.0,0.5,20,0.7133333333333334,0.1279756921363498,10,0.8,0.55,0.9,0.7166666666666667,0.6,0.1741250514984131,0.0014356136322021484
1.0,0.9,5,0.6866666666666668,0.1561338457150716,13,0.6333333333333333,0.5666666666666667,0.8166666666666667,0.9166666666666667,0.5,0.1991875648498535,0.0014775753021240234
1.0,0.9,20,0.7733333333333334,0.07195677714974304,3,0.7,0.75,0.9,0.7166666666666667,0.8,0.19978070259094238,0.0013683795928955077
10.0,0.1,5,0.6133333333333334,0.07408703590297623,18,0.6333333333333333,0.5666666666666667,0.65,0.7166666666666667,0.5,0.21347990036010742,0.0014489173889160156
10.0,0.1,20,0.7333333333333334,0.1038160766826496,9,0.6166666666666667,0.65,0.9,0.8,0.7,0.2125195026397705,0.001372528076171875
10.0,0.5,5,0.7,0.12292725943057187,11,0.5333333333333333,0.5666666666666667,0.8,0.8,0.8,0.4473984718322754,0.0014469623565673828
10.0,0.5,20,0.7566666666666666,0.15297058540778355,5,0.5166666666666667,0.65,0.9166666666666667,0.9,0.8,0.4392814636230469,0.0013948917388916016
10.0,0.9,5,0.66,0.11623730516108464,15,0.5333333333333333,0.5666666666666667,0.8,0.8,0.6000000000000001,0.5460766792297364,0.001482391357421875
10.0,0.9,20,0.7899999999999999,0.11135528725660046,2,0.6,0.75,0.9,0.8,0.9,0.5472368240356446,0.001387310028076172
