param_clf__shrink_threshold,param_selector__C,param_selector__l1_ratio,param_selector__top_k,mean_test_score,std_test_score,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_fit_time,mean_score_time
,0.001,0.1,5,0.3633333333333334,0.1634353422950835,769,0.1,0.3,0.6,0.4166666666666667,0.4,0.0031887054443359374,0.001383066177368164
,0.001,0.1,10,0.4533333333333333,0.10614455552060438,608,0.2833333333333333,0.4,0.6,0.48333333333333334,0.5,0.0031428813934326174,0.0013509750366210937
,0.001,0.1,20,0.36666666666666664,0.08498365855987974,753,0.2833333333333333,0.4,0.26666666666666666,0.3833333333333333,0.5,0.0032755851745605467,0.0013579368591308595
,0.001,0.1,50,0.45,0.14181364924121767,640,0.5666666666666667,0.65,0.25,0.3833333333333333,0.4,0.003172779083251953,0.0013699531555175781
,0.001,0.3,5,0.3633333333333334,0.1634353422950835,769,0.1,0.3,0.6,0.4166666666666667,0.4,0.0031616687774658203,0.0013521671295166015
,0.001,0.3,10,0.4533333333333333,0.10614455552060438,608,0.2833333333333333,0.4,0.6,0.48333333333333334,0.5,0.0031803131103515627,0.001352977752685547
,0.001,0.3,20,0.36666666666666664,0.08498365855987974,753,0.2833333333333333,0.4,0.26666666666666666,0.3833333333333333,0.5,0.0032282352447509767,0.0013766288757324219
,0.001,0.3,50,0.45,0.14181364924121767,640,0.5666666666666667,0.65,0.25,0.3833333333333333,0.4,0.0031629085540771486,0.0013697147369384766
,0.001,0.5,5,0.3633333333333334,0.1634353422950835,769,0.1,0.3,0.6,0.4166666666666667,0.4,0.0031762123107910156,0.001351785659790039
,0.001,0.5,10,0.4533333333333333,0.10614455552060438,608,0.2833333333333333,0.4,0.6,0.48333333333333334,0.5,0.0031317710876464845,0.0013747692108154296
,0.001,0.5,20,0.36666666666666664,0.08498365855987974,753,0.2833333333333333,0.4,0.26666666666666666,0.3833333333333333,0.5,0.0032063961029052735,0.0013787269592285157
,0.001,0.5,50,0.45,0.14181364924121767,640,0.5666666666666667,0.65,0.25,0.3833333333333333,0.4,0.0031536579132080077,0.0013751983642578125
,0.001,0.7,5,0.3633333333333334,0.1634353422950835,769,0.1,0.3,0.6,0.4166666666666667,0.4,0.003143978118896484,0.0013770580291748047
,0.001,0.7,10,0.4533333333333333,0.10614455552060438,608,0.2833333333333333,0.4,0.6,0.48333333333333334,0.5,0.0031348705291748048,0.0013743877410888673
,0.001,0.7,20,0.36666666666666664,0.08498365855987974,753,0.2833333333333333,0.4,0.26666666666666666,0.3833333333333333,0.5,0.0032442092895507814,0.0013875961303710938
,0.001,0.7,50,0.45,0.14181364924121767,640,0.5666666666666667,0.65,0.25,0.3833333333333333,0.4,0.0031958103179931642,0.0013775825500488281
,0.001,0.9,5,0.3633333333333334,0.1634353422950835,769,0.1,0.3,0.6,0.4166666666666667,0.4,0.0031673431396484373,0.0013611316680908203
,0.001,0.9,10,0.4533333333333333,0.10614455552060438,608,0.2833333333333333,0.4,0.6,0.48333333333333334,0.5,0.003139829635620117,0.0013770103454589845
,0.001,0.9,20,0.36666666666666664,0.08498365855987974,753,0.2833333333333333,0.4,0.26666666666666666,0.3833333333333333,0.5,0.0032217025756835936,0.0013916969299316406
,0.001,0.9,50,0.45,0.14181364924121767,640,0.5666666666666667,0.65,0.25,0.3833333333333333,0.4,0.0031806468963623048,0.0013819217681884765
,0.00359381,0.1,5,0.3633333333333334,0.1634353422950835,769,0.1,0.3,0.6,0.4166666666666667,0.4,0.0036115646362304688,0.0013782024383544923
,0.00359381,0.1,10,0.4533333333333333,0.10614455552060438,608,0.2833333333333333,0.4,0.6,0.48333333333333334,0.5,0.003633403778076172,0.0013690948486328124
,0.00359381,0.1,20,0.36666666666666664,0.08498365855987974,753,0.2833333333333333,0.4,0.26666666666666666,0.3833333333333333,0.5,0.003759145736694336,0.0013927936553955079
,0.00359381,0.1,50,0.45,0.14181364924121767,640,0.5666666666666667,0.65,0.25,0.3833333333333333,0.4,0.003664064407348633,0.0013588905334472657
,0.00359381,0.3,5,0.3633333333333334,0.1634353422950835,769,0.1,0.3,0.6,0.4166666666666667,0.4,0.00316619873046875,0.001363515853881836
,0.00359381,0.3,10,0.4533333333333333,0.10614455552060438,608,0.2833333333333333,0.4,0.6,0.48333333333333334,0.5,0.0031798839569091796,0.0013518810272216796
,0.00359381,0.3,20,0.36666666666666664,0.08498365855987974,753,0.2833333333333333,0.4,0.26666666666666666,0.3833333333333333,0.5,0.0031653881072998048,0.0014260292053222656
,0.00359381,0.3,50,0.45,0.14181364924121767,640,0.5666666666666667,0.65,0.25,0.3833333333333333,0.4,0.003170013427734375,0.0013741016387939452
,0.00359381,0.5,5,0.3633333333333334,0.1634353422950835,769,0.1,0.3,0.6,0.4166666666666667,0.4,0.0031458854675292967,0.0013665199279785157
,0.00359381,0.5,10,0.4533333333333333,0.10614455552060438,608,0.2833333333333333,0.4,0.6,0.48333333333333334,0.5,0.0031616687774658203,0.0013774871826171876
,0.00359381,0.5,20,0.36666666666666664,0.08498365855987974,753,0.2833333333333333,0.4,0.26666666666666666,0.3833333333333333,0.5,0.0032255172729492186,0.0013779640197753907
,0.00359381,0.5,50,0.45,0.14181364924121767,640,0.5666666666666667,0.65,0.25,0.3833333333333333,0.4,0.0031607627868652345,0.0013725757598876953
,0.00359381,0.7,5,0.3633333333333334,0.1634353422950835,769,0.1,0.3,0.6,0.4166666666666667,0.4,0.0031603336334228515,0.001358795166015625
,0.00359381,0.7,10,0.4533333333333333,0.10614455552060438,608,0.2833333333333333,0.4,0.6,0.48333333333333334,0.5,0.003199195861816406,0.0013696670532226563
,0.00359381,0.7,20,0.36666666666666664,0.08498365855987974,753,0.2833333333333333,0.4,0.26666666666666666,0.3833333333333333,0.5,0.003229093551635742,0.0013688087463378906
,0.00359381,0.7,50,0.45,0.14181364924121767,640,0.5666666666666667,0.65,0.25,0.3833333333333333,0.4,0.0031951904296875,0.0013661861419677734
,0.00359381,0.9,5,0.3633333333333334,0.1634353422950835,769,0.1,0.3,0.6,0.4166666666666667,0.4,0.0031432628631591795,0.0013663768768310547
,0.00359381,0.9,10,0.4533333333333333,0.10614455552060438,608,0.2833333333333333,0.4,0.6,0.48333333333333334,0.5,0.0031919479370117188,0.0013758182525634766
,0.00359381,0.9,20,0.36666666666666664,0.08498365855987974,753,0.2833333333333333,0.4,0.26666666666666666,0.3833333333333333,0.5,0.003223705291748047,0.0013686180114746093
,0.00359381,0.9,50,0.45,0.14181364924121767,640,0.5666666666666667,0.65,0.25,0.3833333333333333,0.4,0.0031691551208496093,0.0013654708862304687
,0.0129155,0.1,5,0.6366666666666666,0.08055363982396382,528,0.7,0.7333333333333334,0.6166666666666667,0.6333333333333333,0.5,0.011595869064331054,0.001377105712890625
,0.0129155,0.1,10,0.7333333333333334,0.07673909622147557,438,0.8,0.8333333333333333,0.6166666666666667,0.7166666666666667,0.7,0.011580228805541992,0.0013742446899414062
,0.0129155,0.1,20,0.7933333333333333,0.07930251502246882,277,0.8,0.8333333333333333,0.7166666666666667,0.9166666666666667,0.7,0.011577320098876954,0.001371288299560547
,0.0129155,0.1,50,0.7966666666666666,0.13840359661351131,257,0.8,0.8333333333333333,0.5333333333333333,0.9166666666666667,0.9,0.011628103256225587,0.0013824939727783204
,0.0129155,0.3,5,0.3633333333333334,0.1634353422950835,769,0.1,0.3,0.6,0.4166666666666667,0.4,0.003705120086669922,0.001366424560546875
,0.0129155,0.3,10,0.4533333333333333,0.10614455552060438,608,0.2833333333333333,0.4,0.6,0.48333333333333334,0.5,0.0037075042724609374,0.0013737201690673829
