param_clf__max_features,param_clf__min_samples_leaf,param_selector__k,mean_test_score,std_test_score,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_fit_time,mean_score_time
sqrt,1,5,0.7666666666666666,0.08692269873603532,20,0.9,0.6666666666666666,0.8333333333333333,0.7333333333333334,0.7,0.6028737545013427,0.020760011672973634
sqrt,1,10,0.8166666666666667,0.07958224257542215,6,0.9,0.75,0.9166666666666667,0.7166666666666667,0.8,0.6087748050689697,0.02078390121459961
sqrt,1,15,0.8566666666666667,0.12364824660660942,2,1.0,0.8333333333333333,0.9166666666666667,0.6333333333333333,0.9,0.60692458152771,0.020589876174926757
sqrt,1,20,0.8366666666666667,0.12036980056845194,3,1.0,0.8333333333333333,0.8166666666666667,0.6333333333333333,0.9,0.6108794212341309,0.021158456802368164
sqrt,1,30,0.7833333333333333,0.09189365834726815,13,0.8166666666666667,0.8333333333333333,0.7333333333333334,0.6333333333333333,0.9,0.6128280639648438,0.020836591720581055
sqrt,1,50,0.7666666666666666,0.08881941729649485,20,0.8166666666666667,0.75,0.7333333333333334,0.6333333333333333,0.9,0.6169188499450684,0.020781898498535158
sqrt,1,75,0.8,0.08881941729649487,9,0.8166666666666667,0.8333333333333333,0.8166666666666667,0.6333333333333333,0.9,0.6203043937683106,0.0207643985748291
sqrt,1,100,0.7466666666666667,0.10077477638553983,25,0.8166666666666667,0.65,0.7333333333333334,0.6333333333333333,0.9,0.6262443542480469,0.0206207275390625
sqrt,5,5,0.7633333333333334,0.08192137151629669,22,0.8,0.8166666666666667,0.8,0.8,0.6000000000000001,0.60032057762146,0.020620155334472656
sqrt,5,10,0.7700000000000001,0.07774602526460399,18,0.8,0.8333333333333333,0.8,0.6166666666666667,0.8,0.6056976318359375,0.021089649200439452
sqrt,5,15,0.7966666666666666,0.1142122779934121,11,0.8333333333333333,0.9166666666666667,0.7166666666666667,0.6166666666666667,0.9,0.5971620559692383,0.020740795135498046
sqrt,5,20,0.8133333333333332,0.15755069730795299,8,1.0,0.9166666666666667,0.6166666666666667,0.6333333333333333,0.9,0.5987051010131836,0.020571804046630858
sqrt,5,30,0.7766666666666667,0.08919392106839769,16,0.7333333333333334,0.8166666666666667,0.9,0.6333333333333333,0.8,0.6083897590637207,0.020784950256347655
sqrt,5,50,0.7233333333333334,0.05333333333333336,29,0.7333333333333334,0.7333333333333334,0.7166666666666667,0.6333333333333333,0.8,0.6069243431091309,0.02059035301208496
sqrt,5,75,0.7066666666666667,0.06018490028422599,32,0.65,0.7333333333333334,0.7166666666666667,0.6333333333333333,0.8,0.6037362575531006,0.020761632919311525
sqrt,5,100,0.7200000000000001,0.05312459150169745,31,0.6333333333333333,0.7333333333333334,0.7166666666666667,0.7166666666666667,0.8,0.6078799724578857,0.020615100860595703
0.3,1,5,0.7633333333333333,0.04760952285695232,24,0.8,0.75,0.8333333333333333,0.7333333333333334,0.7,0.5990287780761718,0.020956802368164062
0.3,1,10,0.8166666666666667,0.07958224257542215,6,0.9,0.75,0.9166666666666667,0.7166666666666667,0.8,0.6054839611053466,0.020928478240966795
0.3,1,15,0.8233333333333335,0.11382247385975919,5,0.9166666666666667,0.75,0.9166666666666667,0.6333333333333333,0.9,0.6064757823944091,0.020914316177368164
0.3,1,20,0.8766666666666666,0.13646326326972483,1,1.0,0.8333333333333333,0.9166666666666667,0.6333333333333333,1.0,0.612175989151001,0.02089724540710449
0.3,1,30,0.8,0.08881941729649487,9,0.8166666666666667,0.8333333333333333,0.8166666666666667,0.6333333333333333,0.9,0.6166937828063965,0.020953273773193358
0.3,1,50,0.7466666666666667,0.10077477638553983,25,0.8166666666666667,0.65,0.7333333333333334,0.6333333333333333,0.9,0.626829195022583,0.020879745483398438
0.3,1,75,0.7833333333333333,0.13374935098492585,13,0.8166666666666667,0.65,0.8166666666666667,0.6333333333333333,1.0,0.6360898017883301,0.0209200382232666
0.3,1,100,0.7833333333333333,0.13374935098492585,13,0.8166666666666667,0.65,0.8166666666666667,0.6333333333333333,1.0,0.6465097427368164,0.020595645904541014
0.3,5,5,0.7633333333333334,0.08192137151629669,22,0.8,0.8166666666666667,0.8,0.8,0.6000000000000001,0.5914302825927734,0.02094130516052246
0.3,5,10,0.7700000000000001,0.07774602526460399,18,0.8,0.8333333333333333,0.8,0.6166666666666667,0.8,0.5973233222961426,0.02069430351257324
0.3,5,15,0.8300000000000001,0.11224972160321824,4,1.0,0.9166666666666667,0.7166666666666667,0.7166666666666667,0.8,0.5990324020385742,0.020685720443725585
0.3,5,20,0.7733333333333334,0.14007934259633797,17,1.0,0.8166666666666667,0.6166666666666667,0.6333333333333333,0.8,0.6002547740936279,0.02083454132080078
0.3,5,30,0.7966666666666666,0.09153020145163991,11,0.8166666666666667,0.9166666666666667,0.8166666666666667,0.6333333333333333,0.8,0.6072293281555176,0.020837116241455077
0.3,5,50,0.7233333333333334,0.05333333333333336,29,0.7333333333333334,0.7333333333333334,0.7166666666666667,0.6333333333333333,0.8,0.6135278701782226,0.02073841094970703
0.3,5,75,0.7433333333333334,0.06463573143221774,27,0.7333333333333334,0.7333333333333334,0.8166666666666667,0.6333333333333333,0.8,0.6187296867370605,0.020882177352905273
0.3,5,100,0.7433333333333334,0.06463573143221774,27,0.7333333333333334,0.7333333333333334,0.8166666666666667,0.6333333333333333,0.8,0.6273836612701416,0.020566320419311522
